Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
SRR26260995_1 - polya	(1, 0.0032019166986552916)	(2, 0.016416070316622917)	(3, 0.023739496855274666)	(4, 0.05031440589635126)	(5, 0.06045325346555839)	(6, 0.07152502161293772)	(7, 0.08410612198143134)	(8, 0.10203485637837632)	(9, 0.14043120188857777)	(10, 0.18420017037128872)	(12, 0.20693011388661275)	(14, 0.23046303547100644)	(16, 0.24985945384896877)	(18, 0.2666120419455752)	(20, 0.28504388708289163)	(22, 0.30693087021865295)	(24, 0.3258091844898089)	(26, 0.35095805778996514)	(28, 0.3779594448096347)	(30, 0.40093594590633286)	(32, 0.42098707461861956)	(34, 0.44553121547256774)	(36, 0.46491930420251065)	(38, 0.48046742519551267)	(40, 0.4956723646901156)	(42, 0.5120234637521872)	(44, 0.5285228305490041)	(46, 0.546205007364575)	(48, 0.5610184534022664)	(50, 0.5737828060271867)	(52, 0.5860973576590597)	(54, 0.5992532037408915)	(56, 0.613391948289012)	(58, 0.6267893541634063)	(60, 0.6395720320139693)	(62, 0.6527945152799564)	(64, 0.6661885892951429)	(66, 0.6804372851971193)	(68, 0.6948758970739379)	(70, 0.710355714953181)	(72, 0.726411944475366)	(74, 0.7412836980491931)	(76, 0.7614814285666212)	(78, 0.7836649471718728)	(80, 0.7995379244376313)	(82, 0.8129236688047985)	(84, 0.8273689444000326)	(86, 0.8452643602049)	(88, 0.8607808285354284)	(90, 0.8785063195207001)	(92, 0.891455590331651)	(94, 0.9063256779758742)	(96, 0.9235147396286969)	(98, 0.938869612787649)	(100, 0.9525385651874756)	(102, 0.9665223782824353)	(104, 0.9814807601956641)	(106, 0.9966190625061119)	(108, 1.020005382285364)	(110, 1.0381923357709104)	(112, 1.0513148632606648)	(114, 1.0622700163357726)	(116, 1.0742547139060776)	(118, 1.0885650492033974)	(120, 1.100731333100525)	(122, 1.1102637822939205)	(124, 1.1195913221460385)	(126, 1.1306847473782682)	(128, 1.141668221256642)	(130, 1.1524884340338355)	(132, 1.1639566934269383)	(134, 1.1751667337314395)	(136, 1.1861485416802093)	
SRR26260995_1 - polyg	(1, 0.0)	(2, 0.00027654431424390134)	(3, 0.0004298098378007623)	(4, 0.0025522041531425115)	(5, 0.003824974370506009)	(6, 0.0039116027099077135)	(7, 0.0039649124572318385)	(8, 0.004054872655841301)	(9, 0.004184815164943857)	(10, 0.004363069632558902)	(12, 0.004722910426996749)	(14, 0.005305985788354372)	(16, 0.006452145355823072)	(18, 0.007451703118150426)	(20, 0.008136400185344665)	(22, 0.008851083985408723)	(24, 0.009495798742109866)	(26, 0.010403730376223878)	(28, 0.012502801677111323)	(30, 0.016959163367487443)	(32, 0.021350553803312286)	(34, 0.023482943696277313)	(36, 0.02502226265026144)	(38, 0.02617508593614565)	(40, 0.02760445353627377)	(42, 0.029327024746684575)	(44, 0.03080803616453294)	(46, 0.032447310894749795)	(48, 0.03406992632892787)	(50, 0.03846298269435659)	(52, 0.044521968663664244)	(54, 0.048275308061203455)	(56, 0.05183206776548496)	(58, 0.054022765194585744)	(60, 0.05629842503348435)	(62, 0.059117177923247485)	(64, 0.06275556817811906)	(66, 0.06755344543729036)	(68, 0.07442373912368705)	(70, 0.07854358303407963)	(72, 0.08159223420917805)	(74, 0.08488910889525444)	(76, 0.08835091061211485)	(78, 0.09151784278908867)	(80, 0.09439823507419534)	(82, 0.097443554390086)	(84, 0.10106028756010715)	(86, 0.10457873088349945)	(88, 0.10803886667075596)	(90, 0.11153398697969394)	(92, 0.11507242145833278)	(94, 0.11842760368054495)	(96, 0.12117138973813353)	(98, 0.12361864032623167)	(100, 0.1261691785497703)	(102, 0.12906456420131185)	(104, 0.13269629073776792)	(106, 0.13660789344767563)	(108, 0.1401030137566136)	(110, 0.1430916914659724)	(112, 0.145738853606536)	(114, 0.14800451786781135)	(116, 0.15132304963873816)	(118, 0.15499142662647958)	(120, 0.1593345051037919)	(122, 0.16457385370799113)	(124, 0.16948334825062233)	(126, 0.1733183181987516)	(128, 0.17647858665730992)	(130, 0.17955722456527817)	(132, 0.18302902185976183)	(134, 0.18654413332394637)	(136, 0.1905323687956325)	
SRR26260995_2 - polya	(1, 0.026604895773946414)	(2, 0.0407386425332552)	(3, 0.043737315820237266)	(4, 0.05066758297237359)	(5, 0.05404608820904005)	(6, 0.05722801375244879)	(7, 0.06062317828515404)	(8, 0.06827645888537381)	(9, 0.08103081593267085)	(10, 0.09941601504107866)	(12, 0.10926665678881473)	(14, 0.12282066004597367)	(16, 0.14167731723227922)	(18, 0.1621665854303861)	(20, 0.18842163598751793)	(22, 0.21230107092951842)	(24, 0.23016983186072376)	(26, 0.250640774833188)	(28, 0.26484782249506744)	(30, 0.27637772128351346)	(32, 0.2882224807670926)	(34, 0.3022529398909609)	(36, 0.3154354408464548)	(38, 0.325875821673964)	(40, 0.33806043079673453)	(42, 0.3502050576090119)	(44, 0.3629794058115554)	(46, 0.37744134070282837)	(48, 0.39270125587435933)	(50, 0.4117544927539226)	(52, 0.42780572448729604)	(54, 0.4463691780633189)	(56, 0.4645061536607487)	(58, 0.4806223566486734)	(60, 0.49564737574605744)	(62, 0.5087182594180915)	(64, 0.5231801943093644)	(66, 0.5414054641757998)	(68, 0.5606419533117897)	(70, 0.5882797254401411)	(72, 0.6104815692710355)	(74, 0.6281220978465094)	(76, 0.6512885149180497)	(78, 0.6711913758955912)	(80, 0.6841489763545615)	(82, 0.6960237225710105)	(84, 0.7124447906764451)	(86, 0.732479260092693)	(88, 0.7496949766191778)	(90, 0.7714969973451413)	(92, 0.7902237120223443)	(94, 0.8164637692130412)	(96, 0.8383007744606861)	(98, 0.8545519177465251)	(100, 0.8677427483500383)	(102, 0.8806970169498007)	(104, 0.8934013961089815)	(106, 0.9052244985077103)	(108, 0.9219454339418429)	(110, 0.9368171875156701)	(112, 0.9490167900048755)	(114, 0.9605366932156982)	(116, 0.9752601790547801)	(118, 0.9915179860590346)	(120, 1.0049870269063956)	(122, 1.0154640581851901)	(124, 1.0262876028215917)	(126, 1.0381606831084367)	(128, 1.048422809468331)	(130, 1.0596061948991702)	(132, 1.0726504236975423)	(134, 1.085504736521072)	(136, 1.0977476531799781)	
SRR26260995_2 - polyg	(1, 0.06183264317757014)	(2, 0.0626656079795096)	(3, 0.06294881601216902)	(4, 0.06369182061549902)	(5, 0.06391172332321103)	(6, 0.06420159507428597)	(7, 0.06447813938852986)	(8, 0.06486796691583753)	(9, 0.06521781213265211)	(10, 0.06578589412757482)	(12, 0.0665472239565475)	(14, 0.06715195640275554)	(16, 0.06771670653847049)	(18, 0.06843805405695008)	(20, 0.06904611836236588)	(22, 0.06985409422024716)	(24, 0.07069205681099824)	(26, 0.0717399265318381)	(28, 0.07281111926713224)	(30, 0.07400225893390568)	(32, 0.07523837869998384)	(34, 0.07666274851130031)	(36, 0.07803547450489655)	(38, 0.07964309657263971)	(40, 0.08128903502127209)	(42, 0.08305325447177987)	(44, 0.08506736336286949)	(46, 0.08717143245256857)	(48, 0.08965866535115981)	(50, 0.09237413060548244)	(52, 0.09555938800809895)	(54, 0.09833149486895348)	(56, 0.10137681418484415)	(58, 0.10456540344666843)	(60, 0.1084153667612326)	(62, 0.1128733943812126)	(64, 0.11771625173968864)	(66, 0.12196603815918378)	(68, 0.12651902376658486)	(70, 0.13205657376987842)	(72, 0.1374708449824849)	(74, 0.14281681308133237)	(76, 0.14888912648747105)	(78, 0.1551513558684519)	(80, 0.16114037279439666)	(82, 0.16748423272596763)	(84, 0.1739663648146605)	(86, 0.18074669830244772)	(88, 0.18739708928113238)	(90, 0.1939158718211106)	(92, 0.20014311668041004)	(94, 0.20631371993317754)	(96, 0.2124843231859451)	(98, 0.2188398446247432)	(100, 0.22512539702017836)	(102, 0.2317791198580708)	(104, 0.23884266137851745)	(106, 0.24737888466879304)	(108, 0.25475728688437277)	(110, 0.26256383300814945)	(112, 0.2702154476787653)	(114, 0.2783185292720324)	(116, 0.2871312968765519)	(118, 0.29576581001345637)	(120, 0.3057547239183144)	(122, 0.31708137929508723)	(124, 0.3281131651319734)	(126, 0.3382420171235573)	(128, 0.34893728518045997)	(130, 0.35960756429330454)	(132, 0.37115912016660096)	(134, 0.3837868665640032)	(136, 0.39716428128315096)	
SRR26260996_1 - polya	(1, 0.0031644370607188804)	(2, 0.013931262657528368)	(3, 0.020954940914032254)	(4, 0.03948246484985881)	(5, 0.04705670942098471)	(6, 0.054754083838831194)	(7, 0.06330457219467026)	(8, 0.0754891500265767)	(9, 0.10031916311668661)	(10, 0.1264534730831295)	(12, 0.14202412169985185)	(14, 0.15936432211372997)	(16, 0.17496927118775307)	(18, 0.18893835229820277)	(20, 0.2048291385163986)	(22, 0.22399957615188765)	(24, 0.2408824371350893)	(26, 0.26375380616343685)	(28, 0.28946155916088345)	(30, 0.3119125277125707)	(32, 0.33150424532362516)	(34, 0.35534921963997046)	(36, 0.3736093759086323)	(38, 0.3886514456833613)	(40, 0.4032819099704816)	(42, 0.4188622330751605)	(44, 0.43431590833749834)	(46, 0.4518610319962757)	(48, 0.466156407200535)	(50, 0.4787323620452318)	(52, 0.49068475216617946)	(54, 0.5037567443933793)	(56, 0.5176202856352112)	(58, 0.5309622840262911)	(60, 0.5433139666501755)	(62, 0.5563798023850393)	(64, 0.569212570910039)	(66, 0.5832933483814423)	(68, 0.5973424638922604)	(70, 0.6121461894636946)	(72, 0.6276368036800486)	(74, 0.6418169645277335)	(76, 0.661164181443157)	(78, 0.6825104993699798)	(80, 0.6977117584465404)	(82, 0.7102534128339365)	(84, 0.724167965012267)	(86, 0.7414378055137334)	(88, 0.7567164604939469)	(90, 0.774068094393592)	(92, 0.786309839654333)	(94, 0.8003791836399694)	(96, 0.8164854470899263)	(98, 0.8312610286963958)	(100, 0.8447156029473346)	(102, 0.8587506464756702)	(104, 0.8734286037036685)	(106, 0.8880256470323931)	(108, 0.909277858576365)	(110, 0.9268282592285733)	(112, 0.9398325300400767)	(114, 0.950652125571195)	(116, 0.9622113796815419)	(118, 0.9759561885711792)	(120, 0.9874204567997702)	(122, 0.9965434989428599)	(124, 1.0053622344647688)	(126, 1.0159135828298171)	(128, 1.0262283459893813)	(130, 1.0370048460741472)	(132, 1.048156012692506)	(134, 1.059213072928014)	(136, 1.069904261618981)	
SRR26260996_1 - polyg	(1, 0.0)	(2, 0.00030782461680144754)	(3, 0.00045206243724555436)	(4, 0.002627942728579215)	(5, 0.0036411254673085506)	(6, 0.003734352351254132)	(7, 0.0037818452921320697)	(8, 0.003852205204543829)	(9, 0.0039348781016276466)	(10, 0.00410638038813131)	(12, 0.004369350560770261)	(14, 0.004774799556043025)	(16, 0.005465206196583415)	(18, 0.006079975931281162)	(20, 0.006458160460494369)	(22, 0.006876801939344338)	(24, 0.007333261871115627)	(26, 0.007933959623331023)	(28, 0.009262002970102982)	(30, 0.012578593341412293)	(32, 0.016174864364558346)	(34, 0.01801389657522071)	(36, 0.01939470985630149)	(38, 0.020254859785535248)	(40, 0.021513422718800593)	(42, 0.02311147222945268)	(44, 0.024347168191184206)	(46, 0.02555647918576132)	(48, 0.02683790909056049)	(50, 0.029941660726824228)	(52, 0.0341614964737195)	(54, 0.036836052644271505)	(56, 0.03938835846700808)	(58, 0.04119572871708515)	(60, 0.042974955002197515)	(62, 0.04507168039206795)	(64, 0.04758352926516776)	(66, 0.05078138728428222)	(68, 0.05459665353480988)	(70, 0.05754033637033687)	(72, 0.05986221347992493)	(74, 0.06239341132893797)	(76, 0.06521308481883924)	(78, 0.06783047356055669)	(80, 0.07009430374240505)	(82, 0.07250676923922325)	(84, 0.07535370719518406)	(86, 0.07815139321245665)	(88, 0.0809578742187807)	(90, 0.083723898275468)	(92, 0.08644946538251852)	(94, 0.08908268510452862)	(96, 0.0913412382929461)	(98, 0.09352239557771064)	(100, 0.0957299378296296)	(102, 0.09799376801147795)	(104, 0.10076331006378583)	(106, 0.10384771272413634)	(108, 0.10671399965601039)	(110, 0.10896111935866096)	(112, 0.11108510921459094)	(114, 0.11304815077087903)	(116, 0.11604636253852513)	(118, 0.1189539859189411)	(120, 0.12226529929681952)	(122, 0.12680967013971403)	(124, 0.13110162479683135)	(126, 0.13425111037616272)	(128, 0.13685354763649268)	(130, 0.13949380334974398)	(132, 0.1423803187564364)	(134, 0.14540755398795235)	(136, 0.14863003797641094)	
SRR26260996_2 - polya	(1, 0.027046350331080327)	(2, 0.04068034235866901)	(3, 0.043624904693101145)	(4, 0.05054304308098739)	(5, 0.05379543003222097)	(6, 0.05672416138636046)	(7, 0.06000821029817933)	(8, 0.06815764715327137)	(9, 0.08056561770708515)	(10, 0.09869736713559554)	(12, 0.10847651546192497)	(14, 0.12180004437599676)	(16, 0.14101885445126883)	(18, 0.161039767528035)	(20, 0.18655403076634924)	(22, 0.2098018253260997)	(24, 0.22779549342650204)	(26, 0.24941093801829967)	(28, 0.26465705153902286)	(30, 0.27707029908626746)	(32, 0.28954159356125186)	(34, 0.3041843708330441)	(36, 0.31756154918032986)	(38, 0.32868545133262905)	(40, 0.3419016813802729)	(42, 0.3538250480373507)	(44, 0.3664379418360637)	(46, 0.381164271503845)	(48, 0.39640774652785266)	(50, 0.4148666695490777)	(52, 0.43064927740194053)	(54, 0.45017151459948834)	(56, 0.4686357146141443)	(58, 0.48515358355171)	(60, 0.5004515875078368)	(62, 0.51372410548541)	(64, 0.528538385043706)	(66, 0.5473315176488869)	(68, 0.5668379238661421)	(70, 0.5945271878968849)	(72, 0.6174574833518773)	(74, 0.6349348855949584)	(76, 0.6573533126871551)	(78, 0.6773232148274229)	(80, 0.6904550129801725)	(82, 0.702694119744198)	(84, 0.7191196412967233)	(86, 0.740064907722799)	(88, 0.7575985978958094)	(90, 0.7785983932540042)	(92, 0.7958453667839367)	(94, 0.8205003595919224)	(96, 0.8413893380880686)	(98, 0.8574331571157601)	(100, 0.870619484200629)	(102, 0.883891122679297)	(104, 0.8965647019024652)	(106, 0.9088803250712385)	(108, 0.9250103349916343)	(110, 0.9400541637641737)	(112, 0.9525984566482852)	(114, 0.9642518171414829)	(116, 0.9786201907548693)	(118, 0.9946807202617585)	(120, 1.0076102336663246)	(122, 1.0177807590054444)	(124, 1.028094642666103)	(126, 1.0400628637673435)	(128, 1.050352121458658)	(130, 1.061186668471164)	(132, 1.0736992993946903)	(134, 1.0864863339766222)	(136, 1.0988687990621868)	
SRR26260996_2 - polyg	(1, 0.04261172195437181)	(2, 0.04314997528432177)	(3, 0.04336281401936734)	(4, 0.04388347737121436)	(5, 0.04406113615005405)	(6, 0.04425990290261727)	(7, 0.04441997170335402)	(8, 0.044636328434020184)	(9, 0.044914250088046635)	(10, 0.0453179400855091)	(12, 0.04584212143297671)	(14, 0.046370700274970054)	(16, 0.04691598959616119)	(18, 0.04760023974436555)	(20, 0.048191263008624335)	(22, 0.048936198581283834)	(24, 0.049792830514897)	(26, 0.05087989116165868)	(28, 0.05180072651534759)	(30, 0.05286755868729089)	(32, 0.05395637833186287)	(34, 0.05511379889103631)	(36, 0.05632135088780313)	(38, 0.057765488090054495)	(40, 0.059273828712381585)	(42, 0.060944876632160874)	(44, 0.06267309198077473)	(46, 0.0642992854563915)	(48, 0.06628167598859283)	(50, 0.06839159386204047)	(52, 0.07077767439170427)	(54, 0.07308372052099968)	(56, 0.07554279945979067)	(58, 0.07810126177486326)	(60, 0.08109331705017334)	(62, 0.08438264295542308)	(64, 0.08783555565703019)	(66, 0.09120051846812258)	(68, 0.09480822297703553)	(70, 0.09906763617466244)	(72, 0.10314675209673418)	(74, 0.1072795174520199)	(76, 0.11191799467776514)	(78, 0.1165995673498626)	(80, 0.12134622294094091)	(82, 0.12697325693607137)	(84, 0.13252201552864376)	(86, 0.13787288686755805)	(88, 0.14337503201815766)	(90, 0.14877427579685504)	(92, 0.1542386024945333)	(94, 0.1595516553805263)	(96, 0.16467209800629207)	(98, 0.1696395078225623)	(100, 0.1747617094461384)	(102, 0.17988742906533506)	(104, 0.18535615325753907)	(106, 0.1915610180333511)	(108, 0.19746685318141316)	(110, 0.20331376190283035)	(112, 0.20917914010125566)	(114, 0.21508057775479197)	(116, 0.2215097147514165)	(118, 0.2280408736210381)	(120, 0.23517097124506472)	(122, 0.24311988234978327)	(124, 0.2505982615402481)	(126, 0.2578787534770549)	(128, 0.26550488848358456)	(130, 0.2734977745335604)	(132, 0.28215380275801705)	(134, 0.29174473831864506)	(136, 0.30159336705848105)	
SRR26260997_1 - polya	(1, 0.00470933132506679)	(2, 0.019574309858180587)	(3, 0.027668856919263046)	(4, 0.053416640757565095)	(5, 0.06331188675514936)	(6, 0.07397605330815663)	(7, 0.08581202530824625)	(8, 0.10268160183888456)	(9, 0.13955785250167935)	(10, 0.17822497564020373)	(12, 0.19934203983961646)	(14, 0.221549841184741)	(16, 0.24102342982000674)	(18, 0.25817551709784525)	(20, 0.2764908116695904)	(22, 0.2982293995128434)	(24, 0.3175285684694029)	(26, 0.3435355252105712)	(28, 0.3713038750451526)	(30, 0.39501266827322745)	(32, 0.4156654322011547)	(34, 0.4407511582449312)	(36, 0.46048760470585276)	(38, 0.47687445635105774)	(40, 0.4930696920112053)	(42, 0.50991224577472)	(44, 0.5266737312368645)	(46, 0.5453808559319002)	(48, 0.5604067427601584)	(50, 0.5735410358897722)	(52, 0.586233138284638)	(54, 0.6003304245699252)	(56, 0.6148907828191015)	(58, 0.6290347447930567)	(60, 0.642530160356048)	(62, 0.6560869912988656)	(64, 0.6698698308394431)	(66, 0.6846611109167655)	(68, 0.6993307885420323)	(70, 0.7144831910527323)	(72, 0.7307496685534782)	(74, 0.7458824181426338)	(76, 0.7666985469808986)	(78, 0.7892613292214181)	(80, 0.8049984061480627)	(82, 0.8185945429339689)	(84, 0.8340380543450447)	(86, 0.8523287827648595)	(88, 0.8679884763129233)	(90, 0.8862755198099483)	(92, 0.8995473833903727)	(94, 0.9154269439982139)	(96, 0.9322240503806574)	(98, 0.946881444929959)	(100, 0.9608116813821193)	(102, 0.9751128667284292)	(104, 0.9898230785043812)	(106, 1.0047789517996377)	(108, 1.0260999150600731)	(110, 1.042916674364061)	(112, 1.0560239447265514)	(114, 1.0673649087652424)	(116, 1.0797892401040663)	(118, 1.0940167269945849)	(120, 1.1059042879137284)	(122, 1.1158191868328569)	(124, 1.1257193460608272)	(126, 1.1373944097657724)	(128, 1.1485327030510375)	(130, 1.1599436806227303)	(132, 1.1719061683052616)	(134, 1.1834940221708539)	(136, 1.1948902600513884)	
SRR26260997_1 - polyg	(1, 0.0)	(2, 0.00034883935741235485)	(3, 0.0005208024209254875)	(4, 0.0033606495840852214)	(5, 0.004655285790819806)	(6, 0.00481250916317467)	(7, 0.004866554697421655)	(8, 0.004942709768406042)	(9, 0.00506062729767219)	(10, 0.005263298051098382)	(12, 0.005575288180615066)	(14, 0.005974488149484838)	(16, 0.006949764381123605)	(18, 0.007783785239162298)	(20, 0.008216149513138173)	(22, 0.008685363015009722)	(24, 0.009147206671302137)	(26, 0.009889104459601651)	(28, 0.011882647688757467)	(30, 0.016885544529393105)	(32, 0.021512579245492897)	(34, 0.0238623316776402)	(36, 0.025273657106044414)	(38, 0.026132244116013552)	(40, 0.02743793509111684)	(42, 0.029112118345176838)	(44, 0.030175832723765214)	(46, 0.031280081253038834)	(48, 0.032276238713818475)	(50, 0.03400692411731851)	(52, 0.03605082795793174)	(54, 0.03758866906877776)	(56, 0.03904421357065677)	(58, 0.040261466398810446)	(60, 0.041436956768682365)	(62, 0.04298462434030056)	(64, 0.04503221310370335)	(66, 0.04841865714731555)	(68, 0.054133972393934165)	(70, 0.05706348601164003)	(72, 0.05900544032174191)	(74, 0.06097933062935337)	(76, 0.06301586462438746)	(78, 0.06502660415989459)	(80, 0.06707787784608696)	(82, 0.06939937920351426)	(84, 0.0720095328461243)	(86, 0.07474743047877269)	(88, 0.07757130964317763)	(90, 0.0802600749719651)	(92, 0.08294761199315606)	(94, 0.08537720441907733)	(96, 0.08729090765445918)	(98, 0.08905475736306531)	(100, 0.09071788584875662)	(102, 0.09233433864578007)	(104, 0.09437701417879678)	(106, 0.09670220045901363)	(108, 0.09874733260722339)	(110, 0.10068805860972875)	(112, 0.10244085354996618)	(114, 0.10411012357364009)	(116, 0.10727670055747476)	(118, 0.11055136860980343)	(120, 0.11448440953386807)	(122, 0.11970963004947427)	(124, 0.12449511644552544)	(126, 0.12783365649287326)	(128, 0.13034063229737544)	(130, 0.13288937056015937)	(132, 0.13571202141696778)	(134, 0.1385555535029171)	(136, 0.1415907015739239)	
SRR26260997_2 - polya	(1, 0.02866869930283226)	(2, 0.04178948104888428)	(3, 0.044798834660364106)	(4, 0.05199917379117828)	(5, 0.05539421598796612)	(6, 0.0585657062021869)	(7, 0.06225308560694707)	(8, 0.07081438955470803)	(9, 0.08477287708158832)	(10, 0.10426734694599495)	(12, 0.11438491661854977)	(14, 0.1285559013596284)	(16, 0.1488929902352494)	(18, 0.16983194983316635)	(20, 0.19524317739002128)	(22, 0.21857733680115685)	(24, 0.2361175692794964)	(26, 0.2564976489209957)	(28, 0.27128401576793204)	(30, 0.28309296500089814)	(32, 0.29491788223261906)	(34, 0.3089709494444316)	(36, 0.3218804622838818)	(38, 0.3324525057671498)	(40, 0.34513109677845377)	(42, 0.35689951186073465)	(44, 0.3693570075046646)	(46, 0.38343095594561805)	(48, 0.3980772957265508)	(50, 0.4161530703169741)	(52, 0.4315511343469786)	(54, 0.44998680306318295)	(56, 0.467525807233926)	(58, 0.48308600786667144)	(60, 0.49786991809841474)	(62, 0.5105595638780873)	(64, 0.5247244070811835)	(66, 0.5423972967799474)	(68, 0.5611781199307746)	(70, 0.5881898322858982)	(72, 0.6103239351752313)	(74, 0.6278936470358873)	(76, 0.6501235579177493)	(78, 0.6692077730449175)	(80, 0.6816308760761448)	(82, 0.693416487464777)	(84, 0.7096018966641524)	(86, 0.7288900108523433)	(88, 0.7453456477229535)	(90, 0.7659455944242303)	(92, 0.7833715942960933)	(94, 0.8078014040833268)	(96, 0.8285585741569584)	(98, 0.8437060634372724)	(100, 0.8559584317125831)	(102, 0.8684761144287427)	(104, 0.8807284827040534)	(106, 0.892515322400282)	(108, 0.9080423587279214)	(110, 0.9225425299048681)	(112, 0.934534496969716)	(114, 0.9458926573147584)	(116, 0.960084523284978)	(118, 0.9758265134420088)	(120, 0.9885431819888049)	(122, 0.9989064131806642)	(124, 1.0095091643538454)	(126, 1.021218620671493)	(128, 1.0313533866503994)	(130, 1.0422226805720256)	(132, 1.0549540888099802)	(134, 1.0680699573256462)	(136, 1.0807903107952317)	
