"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,52.149,12,22,15,8,2,41.01,51,104.027,310.815,371.602,37,70,270.996,30,57.1
385.246,395.099,318.554,270.37,380.318,349.731,365.322,410.088,292.568,907.947,900.163,1191.536,1171.483,1414.657,931.264,1012.307,663.328,1082.747
152.063,159.111,186.42,175.883,141.381,193.55,178.859,121.797,132.427,140.7,115.361,115.796,165.899,117.561,113.222,94.744,74.186,111.81
8.82,10.068,5.421,5.357,22.888,12.415,8.428,30.492,7.393,247.417,147.766,55.551,377.654,92.621,228.78,127.55,271.407,177.33
18,39.982,33,13,58.136,18,16,25,18,2033.033,1984.207,519.406,2425.742,752.432,2472.292,1468.354,4647.715,1420.74
1664.488,1421.107,1232.016,1279.8,1380.921,1753.026,2017.531,1861.1,1479.985,1734.083,1744.142,1794.753,2123.228,1630.068,1703.107,1607.346,1593.599,1526.223
281.417,141.114,129.206,185.802,189.502,244.548,246.728,158.037,272.396,328.169,305.371,301.933,306.751,248.706,274.876,282.952,326.017,218.287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,4,18,5,4,19,14,4,128.005,98,36,154,45,148.129,111.007,241.069,94
1,38,59,53,85,66,11,9,51.064,11,12,58.006,129.006,48,41,63,19,28
1359.441,951.876,1302.788,1052.529,231.329,1190.454,897.394,549.144,1046.867,687.054,1187.341,660.244,1058.826,973.695,891.413,721.429,1142.724,859.765
557.751,554.754,527.034,442.11,1186.133,607.1,981.53,1128.837,485.73,1154.195,579.701,1163.765,704.653,383.392,722.504,652.532,871.848,439.186
126.894,70.824,42.125,153.639,172.856,148.585,154.565,127.84,143.762,109.257,99.696,99.583,142.381,89.507,65.853,57.174,69.88,73.286
1692.365,1165.785,1450.401,1199.274,1635.632,1527.117,1435.571,1387.146,1522.121,2598.862,3018.232,3080.255,2199.231,3037.188,1760.576,2185.79,800.693,2076.12
71.98,113.212,68.041,36.203,65.169,73,96,46.431,66.24,151.004,260,395.527,184.594,123.346,145.799,151.417,290.868,342.084
4102.569,1232.977,402.475,3143.097,2058.948,2774.336,5226.327,3476.39,1915.06,2123.146,2451.958,2583.644,1426.738,363.935,2160.012,1909.37,410.794,1356.033
438.411,511.991,1182.967,249.205,469.334,614.33,452.527,474.674,592.374,737.64,883.772,1204.153,585.182,738.305,593.689,503.83,224,785.581
891.251,995.645,638.81,849.326,1175.325,1246.848,1570.284,1567.195,1022.167,1381.547,1369.192,1491.595,2114.448,2839.57,1659.001,1509.519,891.715,1620.598
246.45,247.001,258.976,214.046,215.686,225.768,251.087,252.973,199.163,678.649,515.054,238.826,797.342,365.093,584.871,454.552,896.019,498.618
210.286,22.877,74.029,274.968,231.574,365.124,410.979,338.697,255.146,562.468,632.122,288.34,451.808,179.341,869.227,413.596,1173.371,588.827
982.475,881.883,909.274,720.131,645.738,668.297,897.027,697.3,696.059,337.28,380.779,485.455,546.747,431.614,397.726,413.181,363.272,488.605
125.042,123.356,135.782,131.445,117.23,157.342,182.935,122.906,108.157,414.467,456.232,466.893,989.713,527.82,652.351,712.712,520.736,473.653
1711.162,1992.766,979.512,1476.229,1664.137,1916.829,2522.221,2126.47,1321.436,347.968,335.153,362.259,706.433,711.058,477.149,519,349.466,467.351
0,1,2,2,0,0,0,0,0,10.759,30.58,83.276,5.673,0,14.753,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1,2,0,0,5,1,30,3,0,4
4048.868,4136.571,5054.202,2382.683,2420.342,3038.178,3233.243,2689.704,3366.554,3044.986,3252.805,4195.13,4573.529,5069.376,3599.915,3016.216,3342.79,2980.798
899.041,832.085,755.728,674.967,803.516,566.499,761.928,593.608,589.21,454.025,551.837,679.974,709.284,1184.63,621.964,679.708,348.375,746.114
3,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0
337.007,290.254,169.738,290.769,423.88,430.14,500.459,423.533,497.103,271.775,250.544,388.721,99.311,204.277,138.31,174.347,105.463,151
1357.033,1005.831,928.556,1153.202,1106.93,1454.701,1559.992,1214.478,1273.775,1108.623,1050.665,1411.271,1050.978,1060.062,773.141,864.899,614.94,819.892
292.51,296.947,198.961,194.079,253.899,278.179,272.085,250.572,185.936,313.274,240.97,237.903,432.242,286.701,306.821,341.255,255.987,257.36
712.59,550.19,504.271,532.74,702.821,693.987,1023.349,558.083,627.033,1057.461,1235.965,768.44,1051.164,970.683,1155.837,527.885,440.326,487.804
1407.835,1324.496,748.596,1476.368,1164.629,1189.382,1601.477,1461.141,1122.523,1517.086,1344.39,1827.624,1895.893,2013.627,1660.169,1507.717,1863.215,1448.99
0,0,0,0,0,0,0,0,0,0,0,54.752,0,0,0,0,0,0
1310.244,1135.024,959.941,899.971,861.974,1095.083,1311.016,1049.294,915.226,2666.206,2390.715,1094.685,2631.159,1819.924,2660.358,1946.621,4494.118,1777.958
508.048,473.001,331.57,374.139,405.723,518.678,636.2,521.436,488.187,591.98,581.798,495.067,618.435,458.462,468.823,514.958,444.83,401.971
428.854,343.442,327.824,299.342,384.877,391.864,324.6,312.168,343.661,424.863,477.115,434.465,527.07,327.628,469.273,389.272,389.437,431.42
890.127,847.828,1159.051,520.946,651.767,789.654,709.587,564.498,731.045,623.308,859.986,763.511,710.88,669.629,493.949,604.739,656.132,533.28
15,26,89.018,20,28,62,31.003,23,23,271.581,240.017,417.425,88,187.248,104.053,252.019,43.174,179.02
72,74,78.026,28,49,74,72.02,74,27,890.032,1345.523,1410.804,540.196,772.18,562.845,929.383,112.415,872.273
24,16,36,15,25,20,19,18,15.033,2,6,1,3,4,8,11,10,7
1763.408,1584.854,1381.144,1300.488,1570.715,1927.51,1868.453,1634.921,1533.831,1808.49,1710.757,1938.792,2555.1,2160.489,1863.898,1967.071,1754.475,1520.113
175.195,30,17.529,205.248,100.707,179,270.129,168.962,223.288,363.69,539.139,1033.051,975.359,1286.496,455.027,396.201,260.969,420.249
666.679,636.671,413.135,636.945,653.53,903.52,785.485,754.913,681.59,886.961,974.156,871.064,866.234,870.438,838.044,821.09,805.611,606.474
925.371,752.133,758.266,678.401,813.535,976.572,1166.097,821.01,885.712,984.088,983.269,1016.183,1019.804,777.033,768.023,806.395,739.054,723.957
11.415,1.781,9.406,69.678,10.155,43.818,63.232,51.311,67.729,12.773,84.821,106.136,1.636,7.065,4.182,16.799,0,1.276
332.824,126.643,126.528,179.507,138.105,238.261,327.877,219.862,224.027,546.456,582.597,428.223,447.701,349.893,311.267,348.873,627.675,370.092
550.768,456.821,707.176,297.192,356.55,424.008,491.444,477.859,417.392,491.006,536.263,616.684,361.717,441.916,350.952,366.009,216.167,316.139
1792.66,1460.951,1164.737,1888.697,1634.961,1724.799,2203.201,1847.879,1513.46,1723.054,1259.034,1733.879,1757.538,1467.01,1419.958,1206.439,1441.109,1100.938
0,21.742,22.91,0,34.878,8.228,0,25.757,8.026,7.605,21.895,45.422,0,0,0,0,0,0
345.213,284.27,244.235,287.162,331.499,410.541,399.641,356.05,354.171,776.756,700.017,550.604,691.872,512.966,666.671,522.209,831.725,524.441
809.864,861.013,624.583,647.558,767.037,1008.017,1092.085,989.502,771.634,1197.753,1122.947,964.295,1293.011,1160.412,1364.481,1064.184,1343.456,1048.258
158.889,92.258,90.031,109.543,113.199,161.653,221.005,125.428,163.415,325.29,276.42,541.309,387.826,375.851,364.244,302.074,186.642,312.848
88.417,25.118,60.03,78.883,103.328,29.437,111.273,36.274,93.086,280.481,395.301,262.684,159.949,131.094,144.139,157.504,212.142,102.937
0,1,0,0,0,0,0,4.269,0,0,0,0,2,0,0,0,3.357,0
1,1,0,2,2,6,0,0,2,256.349,331.853,831.461,433.448,336.977,230.659,221.996,172.553,246.267
9109.239,8806.228,8699.808,7046.456,7577.817,8952.599,10179.041,9219.617,8273.16,5709.253,5604.427,5961.102,4866.733,5592.313,4968.822,4883.414,3319.456,4740.822
328.693,156.77,163.901,197.973,261.699,348.464,224.212,295.528,280.961,287.187,352.827,516.291,543.545,441.808,469.151,397.346,270.763,474.24
843.703,878.851,683.681,585.18,726.529,709.33,769.946,833.509,737.257,421.458,628.866,405.569,828.937,750.925,510.309,529.173,485.336,543.139
887.892,759.408,655.239,654.862,744.454,921.126,962.235,839.388,744.23,860.173,912.286,749.51,745.196,746.895,615.023,626.368,546.22,627.343
3819.41,3374.655,2480.363,2672.131,2886.021,3857.657,4159.421,3721.936,3282.751,1904.165,1728.913,2231.466,1103.833,1432.249,614.274,1110.337,735.476,970.729
470.862,308.677,147.312,340.983,349.177,641.418,573.978,505.423,470.387,157.997,191.922,244.617,182.375,228.765,147.615,148.653,95.166,166.548
1697.008,1293.399,1229.982,1167.836,1078.466,1580.451,1932.516,1543.699,1194.967,2826.22,2499.652,2070.984,2747.986,2054.702,2270.416,1442.19,2500.529,1572.008
2791.844,2526.996,1626.863,1702.481,2006.521,2545.692,3121.923,2275.999,2656.027,2154.478,2206.622,2174.544,1896.112,2045.274,2380.632,1383.2,1853.559,1895.141
1206.913,951.516,800.064,617.074,789.834,949.401,1153.5,966.132,903.818,431.112,526.293,448.082,656,546.744,572.267,489.995,521.218,513.032
941.637,681.17,741.269,642.939,655.88,902.462,1004.895,765.235,781.231,807.275,680.335,879.797,747.278,678.776,732.126,647.653,796.258,719.443
306.218,212.244,221.088,226.601,103.894,316.131,237.813,234.061,281.894,362.241,428.023,285.393,371.561,381.139,316.789,287.934,324.916,313.07
2892.874,2280.872,2563.054,1706.771,1865.644,2340.265,2694.055,2178.822,2245.706,1347.228,1478.52,1518.485,1723.525,1570.726,1212.039,1383.771,1242.098,1124.332
811.084,640.987,844.947,877.494,717.818,861.112,705.343,603.683,735.627,778.14,583.055,1049.706,918.386,590.089,478.166,577.58,624.95,616.665
5851.76,4135.699,4963.927,8373.822,7577.462,6404.496,6298.568,5048.438,4727.426,4004.368,3104.89,3310.483,6556.155,3806.932,3063.172,2956.232,2892.422,3016.672
2608.48,2118.257,2479.127,1484.584,1711.944,1972.674,2146.605,1822.302,1996.288,1447.435,1282.986,1600.066,1110.288,1116.051,1005.5,1168.872,923.537,993.392
713.604,563.673,621.66,500.085,450.657,563.819,661.521,456.33,538.216,473.589,356.645,414.371,440.697,319.36,355.048,350.106,341.073,258.825
8997.61,6902.33,7556.944,4940.231,5115.388,7093.092,8891.74,7184.576,6900.697,3370.723,3543.577,3447.41,3934.101,3918.238,3095.682,2984.781,3182.037,2915.522
355.148,338.257,182.726,305.891,264.187,387.374,248.595,371.093,327.128,365.591,361.659,411.1,340.925,354.264,334.891,268.959,307.026,261.918
2698.58,2193.401,2178.749,1664.718,1780.577,2383.208,2833.599,2283.88,2208.634,1879.284,1930.602,2153.7,2040.116,1916.02,1695.388,1765.282,1665.385,1653.239
2465.3,2104.378,2231.101,1608.484,1467.621,2002.442,2164.149,1620.938,1880.347,960.019,970.701,1139.103,1245.899,1009.1,804.64,860.21,998.482,722.739
4553.79,3746.156,4080.148,2544.881,2911.196,3704.91,4156.47,3729.796,3508.46,3109.691,3206.224,3358.47,3087.435,3201.62,2433.997,2838.494,2196.871,2585.811
4990.354,3463.356,3063.946,3761.052,3700.813,4574.213,5306.921,4542.197,3638.989,2230.492,2229.303,2451.863,2874.301,2357.078,2149.923,2225.468,2015.774,1852.925
1154.922,1020.545,910.283,729.185,825.509,1012.239,1097.645,995.412,858.611,659.777,713.711,825.857,767.589,673.596,553.076,655.421,518.848,509.798
1916.063,1623.35,1774.13,1118.008,1124.033,1514.381,1652.121,1317.447,1385.76,644.978,644.341,765.496,897.442,636.492,577.616,565.565,567.374,552.519
1706.87,1353.117,1248.445,1162.076,1065.397,1577.549,1621.519,1291.7,1192.19,1026.467,810.778,820.288,1230.125,765.869,883.496,740.312,1067.778,688.106
8064.236,6921.395,5355.649,5771.59,6104.528,7760.379,9695.288,8298.21,6512.759,7481.388,7546.862,7588.05,7807.058,7966.969,6345.099,5778.651,7536.826,5603.424
575.461,390.297,273.934,344.504,404.015,484.196,672.229,549.306,363.158,479.404,414.237,376.121,259.389,337.93,327.477,287.836,116.3,262.135
1072.922,1325.31,1808.192,1002.62,891.665,1093.449,1248.061,1186.133,909.482,852.517,632.158,420.669,864.004,742.248,704.452,696.003,737.842,509.068
1403.797,1275.144,1024.293,1136.277,1194.095,1115.914,1500.949,1183.179,1003.742,2004.673,1599.715,2337.672,1709.373,1868.077,1626.798,1816.07,915.511,1812.619
0,5.886,12.285,2.233,3.893,6.061,4.632,4.782,6.463,6.558,9.096,31.669,14.451,0,0,0,6.639,2.291
0,0,4,2,6,2,2,12,0,9.97,11,0,1.807,4.886,0,4,1.084,1
11,2,1,9,3,12,8.02,18,12,8834.207,7626.072,2369.244,10032.399,3902.479,9110.913,7133.31,14060.803,7358.476
3675.866,2890.538,2893.45,2349.475,2328.486,3029.197,3925,3278.12,2758.543,2678.623,2749.23,2649.615,2555.701,2528.822,2379.4,2160.727,2211.623,2175.61
314.753,266.138,253.925,230.069,241.534,338.22,363.455,276.663,304.276,388.157,341.817,392.826,472.754,429.214,388.09,423.62,445.064,439.298
105.206,139.898,92.96,150.9,126.693,106.262,167.885,135.313,62.396,112.297,94.253,79.419,211.41,93.747,107.282,72.07,91.82,78.518
2286.092,1747.175,1760.329,1713.762,1793.404,2138.14,2436.04,2095.784,1927.709,2736.912,2322.697,2148.55,2765.724,1986.967,2366.819,1952.968,2505.353,1845.965
1006.663,820.292,599.666,1523.375,1234.188,1359.844,1378.987,1109.935,961.262,1507.021,1606.18,1877.422,1570.725,1381.193,1310.114,1376.648,965.108,1233.207
71,65.191,69.881,32,59,55,59,36,22.957,125.002,120,140.061,45.258,53.928,18.57,58.203,55,8.668
161.348,95.995,177.175,181.649,180.81,277.936,261.242,200.924,145.977,197.953,155.588,214.071,188.369,186.613,138.577,65.201,120.337,130.24
1933.333,1569.454,1661.09,1409.839,1546.082,1941.559,2715.944,2014.097,1709.229,1154.99,936.791,1388.159,1683.743,1501.487,1229.331,1179.509,823.49,1206.645
396.266,562.763,221.933,609.352,692.413,851.216,719.638,881.497,607.312,709.668,935.332,709.232,1037.305,637.728,806.965,1038.635,779.124,630.156
672.981,756.397,557.076,631.925,699.139,986.905,1281.844,671.78,734.049,1221.973,1217.366,962.99,1267.482,932.185,1320.132,1267.425,1445.189,895.88
757.637,542.354,614.418,550.822,477.38,724.531,803.263,641.446,681.454,453.709,522.53,571.626,560.369,647.751,434.782,527.514,249,546.382
392.05,170.441,136.524,377.038,300.182,370.171,421.709,343.389,235.354,244.846,371.287,472.545,263.481,324.434,142.932,300.997,21.567,220.065
250.324,265.481,178.336,316.955,284.821,276.816,258.091,203.429,178.586,225.126,401.588,415.129,409.774,247.421,292.457,291.449,502.649,355.236
1043.392,1256.201,975.03,748.658,860.945,997.919,904.348,971.213,826.815,1997.712,2305.468,2113.787,2026.013,1986.875,1689.892,1845.292,1400.151,1685.502
1815.171,964.381,1339.651,1490.658,797.992,2040.185,2297.519,1038.168,1716.507,2715.258,1325.165,2044.205,3103.387,1526.288,2720.512,2339.425,1240.932,2322.143
251.129,256.239,178.659,311.391,236.975,315.598,337.744,222.214,253.279,492.491,717.813,743.954,551.634,260.537,345.954,458.394,638.317,352.964
2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
220.195,230.172,128.166,204.294,235.15,262,249.955,250.125,200,658.477,693.119,606.833,504.017,531.603,453.645,594.601,297.101,593.01
111.1,94.642,52.179,216.003,174.328,169.497,225.849,202.009,133.823,41.677,55.015,98,147.397,159.143,63.001,50.76,22.044,41.668
704.475,618.489,391.906,556.183,595.332,706.028,716.775,680.751,555.201,608.004,597.188,644.533,715.819,633.242,697.728,663.356,778.011,494.561
1190.942,1846.846,1074.585,926.063,1021.924,1286.181,1307.554,1119.086,848.241,1038.294,855.328,884.339,1313.914,973.823,1126.635,1234.837,1310.974,1097.885
1322.716,1267.269,1155.625,1169.679,1137.777,1235.019,1350.335,1094.471,1072.417,1080.793,1261.911,1434.999,1470.286,1306.509,1106.671,1213.961,1100.737,1070.359
624.426,409.671,343.588,501.204,482.79,672.268,748.655,616.659,532.479,1259.174,1018.522,876.509,1234.365,980.557,1056.35,1027.825,1215.823,1128.451
1662.523,1645.459,1712.565,1410.728,1614.678,2035.292,1802.428,1563.782,1461.405,2237.246,2191.382,2203.786,2894.252,2023.467,2472.603,2386.932,2828.039,2159.646
3209.407,3179.422,2808.423,2243.302,1709.89,2994.47,3491.876,2419.437,2672.002,2688.351,2455.764,3539.134,2483.782,2607.264,1932.692,2284.676,1307.887,1881.063
0,0,0,0,1,1.161,0,0,2,0,1,0,0,0,2,3,0,0
0,0,0,0,10.85,6.862,8,8,21.043,41,46.105,54.034,0,0,19,0,0,14.497
2109.414,1975.457,1550.968,2284.538,3315.848,3339.977,3159.651,2526.991,2126.739,1773.366,1603.549,1710.349,2448.034,2287.611,1805.459,1717.993,1461.566,1719.774
271.472,153.652,177.99,171.788,120.015,239.186,211.548,197.718,231.807,260.347,136.728,254.601,229.663,230.142,129.107,160.237,168.003,170.116
3848.116,3956.427,5163.289,2728.394,3171.393,3742.846,2860.022,3103.208,2090.333,1922.637,2457.819,2095.901,2596.523,2177.058,2396.886,1886.519,1625.218,2584.041
930.482,852.799,995.722,812.406,907.849,1059.471,1325.628,1044.709,835.456,1064.253,860.83,1094.737,963.644,1048.403,925.737,1080.313,834.45,727.541
845.115,852.767,810.245,698.53,809.863,987.936,1013.072,788.771,778.847,999.293,1093.526,1083.191,1495.245,1315.463,1119.472,1090.905,1231.945,1015.896
486.691,606.083,618.974,308.719,554.984,554.262,638.109,485.16,434.603,628.595,589.316,761.03,733.099,746.119,482.13,498.417,303.714,412.714
143.656,95.483,73.516,316.264,172.995,173.848,134.664,77.931,181.767,60.731,14.915,94.408,211.948,34.008,50.117,37.126,16.743,79.808
1228.319,971.619,787.177,838.318,831.375,795.223,1096.435,883.146,810.044,2019.089,1762.012,1393.783,2684.233,1582.694,2521.374,1926.759,3064.626,1800.875
0,21,10.134,0,59.781,4.184,0,0,80.318,0,5.32,86.374,97.572,30,44.714,66.967,1.26,19
37.708,0,9.459,36.241,19.677,5.203,23.325,27.021,49.065,66.849,74.879,172.358,74.018,121.839,83.11,94.151,8.798,41.09
2.749,3.297,0,0,8.419,4.99,0,0,0,10.408,16.979,16.878,14.897,8.981,3.856,16.693,11.957,7.81
254.951,420.687,151.57,74.437,181.126,268.644,231.235,206.924,114.392,84.273,28.348,61.641,49.048,60.806,24.17,44.757,31.511,24.584
2.196,5.047,6.013,5.107,1.898,4.052,10.237,2.023,0,8.224,10.196,14.275,21.481,39.212,23.515,3.13,13.527,2.023
2407.839,2046.582,1771.963,1912.742,1720.198,2138.366,2583.278,2034.476,1999.653,1851.484,1636.332,1726.449,1899.52,1600.491,1295.014,1200.245,1282.267,983.56
71.882,165.543,43.297,247.231,267.867,228.793,282.584,285.719,228.826,431.202,387.789,481.826,259.696,474.989,234.685,452.2,112.927,82.242
1405.042,1044.583,1384.151,1011.029,1200.704,1193.675,1517.599,1161.39,1192.106,1815.019,1687.359,1733.737,1588.524,910.154,1038.157,757.428,1203.21,834.042
545.556,306.715,378.932,402.74,509.909,453.665,460.91,335.836,331.84,228.556,126.948,132.168,210.877,186.518,72.72,106.882,75.883,86.235
4584.012,4217.7,3573.294,3308.813,3314.425,4425.776,5090.171,4391.817,3732.851,5185.372,4670.548,4162.429,5115.141,4097.845,4957.404,4419.002,6015.421,4131.827
2958.531,2129.405,2449.631,2271.352,2003.151,2815.135,3223.385,2520.757,2425.336,3649.32,3216.892,3559.487,4951.93,3344.495,3745.851,3214.535,3278.246,2966.781
120.139,89,34,85.913,146.965,125,207,193.515,81,340.491,263.243,271.75,221.779,243.042,229.612,300.533,112.526,358.326
577.199,534.424,395.355,699.952,523.462,605.773,745.171,578.32,621.031,498.655,550.86,741.653,429.027,469.74,454.946,485.904,289.353,364.518
138.385,22.315,47.302,175.043,114.747,185.4,284.12,182.344,270.261,78.144,152.363,367.359,72.697,36.638,25.649,37.271,33.24,54.282
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.366,51.197,69.827,31.093,44.368,60.37,50.908,56.515,78.839,96.011,69.901,141.963,20.497,13.062,21.908,72.022,12.641,28.481
4211.857,4247.672,4025.855,6300.064,4585.251,4373.795,4996.98,3703.089,3670.464,5314.942,3976.073,3874.24,4788.149,3676.707,3255.948,3345.737,3151.628,2848.873
130.19,227.047,158.09,79.217,138.742,162.014,208.054,171.103,122.854,129.404,95.557,213.385,87.421,130.166,189.797,151.399,36.432,102.023
556.786,401.355,365.807,116.216,145.489,131.887,101.939,65.038,181.497,573.379,400.429,288.435,644.891,374.241,458.647,419.704,620.43,303.051
553.123,664.403,742.523,464.387,508.086,576.051,525.945,484.664,438.821,1100.218,1139.651,1229.458,912.083,1114.206,859.308,1016.859,284.683,1153.996
124,44,133.068,46,30,60,48,26,65,1442.577,439.042,538.257,495,257.078,337,427.017,69,71.015
375.234,282,64,332.184,161.013,266.012,416.323,395.019,229.15,1529.442,1598.013,1557.411,868.067,1100.926,634.01,850.058,170,659.131
11,5,7,3,15,18,8.017,12,11,83,107.008,138,7,19,54,24,14,20
24.88,33.504,51.465,84.55,129.679,108.276,86.914,31.765,24.029,23.089,22.216,39.752,36.28,45.515,25.805,45.717,33.308,51.166
3521.743,3148.482,1914.629,2181.726,1657.801,1968.983,2702.714,2487.653,1880.713,5040.069,3195.178,2882.532,3593.332,2320.205,4646.459,5193.464,4595.675,3366.348
4977.269,4463.786,2773.007,4014.186,4437.895,5325.141,6093.542,5256.836,3832.255,2890.043,2613.545,2730.796,4341.46,4055.784,3855.521,3280.668,3394.546,3163.374
1549.74,1466.686,1231.48,1335.413,1247.139,1400.832,1470.008,1297.469,1263.294,1035.997,839.543,1212.28,900.693,732.411,792.213,1140.729,769.416,921.953
1825.089,1536.855,1051.831,1909.005,1520.225,1813.633,2301.74,1900.456,1442.099,1676.696,1512.125,1971.139,1844.345,1861.907,1350.989,1326.893,1083.458,1274.28
0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0
75.17,69,39,61.734,64.04,56,63.012,60,57,602.855,433.039,346.864,333.1,385.324,332.276,602.646,28,307
21,17.001,76.03,26,59,53.029,20,18,49,93,89.04,167.155,316.023,217.381,174.234,155,165.003,119
12.001,11,2,7,7,11,12.019,12,7,12,8,2,8.002,10.009,6,3,9.002,5.001
1519.502,1275.919,1758.162,1220.128,1519.997,1681.279,1641.095,1433.43,1542.695,1326.684,1135.631,1092.231,1440.277,1633.271,1073.142,1237.996,687.98,1009.522
18,8,29,1,20,9,11,4,13,19,11,8,17,6,11,8,21,4
88,7,11,237.024,40.021,70,170.072,128,306,102,57,77.019,76,16,112.041,75.001,166,77.006
0,0,0,0,5,4,0,0,5,3,0,7,0,0,0,0,0,0
7384.054,3553.319,2268.95,5296.028,4656.244,6518.639,7207.678,4686.162,6521.522,3698.132,2977.89,6190.173,1962.87,1735.555,1502.401,1826.159,1504.489,1153.845
