"SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
3219.886,5391.384,2921.545,12526.683,6186.443,4310.832,13054.081,5706.096
2020.115,2938.599,1840.477,5226.157,2675.047,3227.993,5240.323,2934.853
0,0,0,3.951,0,0,1,0
323,503,374,879,488.204,646.982,1152,533
3,0,0,115.583,20.005,0,37,9.525
1154.166,1859.018,1458.656,2740.564,1543.447,1889.089,3326.867,1677.851
1172.535,1763.179,1182.355,2258.865,1087.467,1607.038,2446.53,1340.694
529.785,989.404,436.022,1240.295,778.762,799.838,1761.434,754.663
0,0,12.931,0,14.474,0,28.314,0
1959,4574.668,1809.001,6379,2942.855,3209.994,10180.114,3856.296
134.278,196.087,117.533,198.792,81.77,121.873,182.787,139.66
744,1320.073,823,2111,1188.095,1245,2186.106,1065
518.075,915.048,557.023,1204.86,645.318,884.722,1701.019,854.3
134.007,787.09,479.142,361.521,926.246,430.746,756.254,425.897
255.868,324.276,238.804,336.749,247.149,352.979,558.333,203.581
168.854,330.567,144.403,543.814,229.458,209.434,505.376,239.99
439.032,880,490.956,1156,501.939,648.99,1220.952,624
0,0,0,0,0,0,0,0
676.523,1257.376,751.819,1072.64,635.376,1248.525,1449.913,967.785
284.543,530.45,181.937,42723.855,27148.96,372.339,3514.906,430.124
662,1192,794,2003,1004,1143.253,1852,966.564
1174.749,1799.25,1179.59,3373.358,2114.467,1569.95,3591.021,1497.443
21.771,7.385,0,61.763,0,27.594,67.252,4.395
1777.951,2808.741,1892,4419.999,2357.027,2336.003,4626.999,2045.16
77.43,73.819,19.361,108.029,58.193,46.849,93.691,29.204
878.197,1800.426,1110.872,1444.454,847.441,1301.132,2414.591,1315.658
1511.604,2788.967,1797.07,2219.571,1718.684,2371.563,4110.276,2368.36
0,4,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,5.433,0
2,2,0,2,0,0,0,0
565.04,887.774,573.158,1192.196,687.649,808.84,2043.61,736.036
6,4,0,13,1,3,25,3
0,0,0,0,0,0,0,0
3,13,1.249,6.661,1.334,0,10,2.524
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
832.313,1007.848,786.397,2051.553,1006.226,1060.614,1902.286,616.52
446.177,784.915,524.567,1019.706,554.122,639.619,1156.766,557.198
1590.978,2341.424,1655.041,2777.939,2018.623,2054.066,4573.742,2202.632
6858.596,8297.85,6673.091,11726.841,7716.336,8964.272,9639.64,7849.343
546.939,1435.478,802.74,1408.994,742.226,1281.766,1715.578,1089.251
0,0,0,0,0,0,0,0
680.022,1063.865,688.144,1857.737,1151.935,1078.483,2531.219,1020.361
1770.468,2778.9,1796.141,9026.38,4793.123,2548.425,5674.644,2462.101
588.783,583.573,470.12,578.723,392.402,665.052,1248.958,555.635
62.409,55.668,3.454,58.953,55.735,49.029,176.644,47.671
1582.902,3086.655,1446.611,3302.63,1759.955,2395.851,4201.424,2213.237
887.012,1268.927,937.669,1497.032,1008.643,994.21,2268.935,1119.943
8,9.013,7,4,1,2,5,5
0,10.962,0,21,2,0,0,1
487.198,518.208,397.486,220.604,114.241,842.923,977.966,733.054
94,168.001,140,199.001,136,118.037,455,145
9462.305,16613.145,11164.599,15596.369,10360.121,15259.057,24367.74,13799.025
1260.42,3718.692,2142.914,4153.811,3143.955,3438.046,4795.466,2417.141
19.231,20.944,7.665,37.503,20.783,21.924,40.256,7.312
1,10,0,22,3,2,8,0
0,6,5,2,0,1,0,4
46,36,38,40,31,33,81,22
0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
284,413,220,2752.418,1768,386,1495.006,325.001
0,0,5,16,2,3,4,0
108.134,0,82.089,88.901,118.048,101.074,59.372,42.359
921.213,1401.829,1114.962,4161.015,1961.979,1276.903,4423.954,1710.296
77.552,278.624,186.429,368.931,472.541,217.581,932.323,375.775
2683.739,4179.523,2315.093,5521.481,2631.995,3250.951,7013.98,3530.034
94.726,237.693,11.322,160.874,29.053,11.441,219.123,19.406
940.917,1769.522,1184.259,2788.808,1925.671,1549.228,5363.34,1895.153
144.281,176.108,83.376,2746.628,2092.393,173.459,1885.893,325.846
651.71,1253.941,690.03,1449.268,954.329,967.681,2118.557,1074.199
2,8.781,3.229,8.866,11.883,0,15.934,11
1,1,0,4,0,0,1,1
1438.151,2158.997,1926.336,6578.344,4997.439,2376.736,9014.065,3146.479
0,0,0,1,0,1,0,0
330.037,508.012,268.94,399.926,222,278.088,489.213,454.216
1400,2325,1691,4452,2811.163,2857.102,6082.026,2478.03
481.082,710.751,492.329,890.981,588.79,759.18,1559.461,722.952
687.465,1587.754,908.611,1244.328,660.539,937.946,1930.286,1140.697
276.415,325.989,150.443,386.339,290.388,419.23,705.069,319.143
678.404,1186.007,723.671,1575.491,803.127,925.124,2140.841,1125.245
722.082,1309.186,819.999,1562.001,1025,1156.331,2300,1066.001
0,16.198,25.17,37.475,35.072,48.798,16.23,0
44.81,85.184,43.224,148.544,71.723,127.483,167.594,91.753
143.497,263.178,159.603,284.516,295.027,176.926,374.087,240.485
596,858.001,648,1188,806.002,865.016,1792,976.381
1,1.258,6,0,0,0,4.08,0
0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0
3,1,0,1,0,3,0,0
17254.734,24171.58,17966.355,27147.82,17827.99,23670.776,40490.657,22514.803
1475.72,2455.721,1150.171,2160.594,1810.738,2010.388,3029.401,1553.443
0,0,0,0,0,0,0,0
41.4,63.003,92.11,128.253,53.615,28.632,96.206,80.813
311.063,496.942,337.952,556.459,316.182,430.987,797.495,436.238
113.448,26.006,51.896,267.565,264.322,0,255.419,176.008
0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,2
0,0,0,0,0,0,0,0
6269.024,10452.849,6847.692,12132.967,6434.579,8680.212,17902.182,8582.872
6729.614,13153.885,8784.899,24076.39,12582.693,12133.623,26447.783,10524.33
5597.733,11347.425,7415.902,13999.984,12059.159,7563.519,26467.106,10590.824
25.297,37.589,21.421,33.499,18.718,32.335,77.447,31.408
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,4,6,0,0,5,1
1,0,0,0,1.791,0,5.979,2
15281.882,26637.885,19251.072,42206.58,24331.679,26356.927,55758.856,24184.325
6,12.033,1.285,15,0,7,19,5.428
7932.017,12643.281,9627.134,19594.147,14032.734,12483.895,27948.447,10974.748
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
32152.687,63504.22,47958.844,135738.257,97574.7,59669.809,217506.391,67860.998
92124.289,171240.847,132704.869,440170.983,259707.751,174034.62,536922.727,196544.329
0,10,2.639,8.832,0,3.521,7.63,14.533
0,0,0,0,0,0,0,0
201,758,391,319,304,275.219,352.235,246
216.456,448.346,310.106,416.877,325.463,383.902,629.865,432.451
311.553,380.455,326.706,331.86,332.174,452.382,734.681,396.548
23.045,166.232,215.795,900.79,408.901,0,170.252,47
919.741,595.773,186.481,777.09,1235.198,864.031,2019.695,199.704
1922,2611.442,1984.941,3084,1875,2342.451,4885.718,2976.327
3,76,59,1010,377,4,65,10
0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
174.65,260.267,169.856,351.785,155.446,276.908,395.915,245.885
107.185,173.133,145.625,300.965,170.317,163.675,478.913,253.613
1865.692,2910.192,2202.07,4318.094,2526.138,2967.276,5259.066,2483.843
407.925,675.635,503.993,936.178,421.782,622.834,1075.967,558.087
685.059,746.324,656.851,1112.959,661.626,757.721,1509.848,649.037
1879.676,3548.984,1967.074,3777.347,2452.054,2639.969,5293.382,2272.737
320.908,376.6,221.419,345.857,349.456,317.769,763.91,361.782
0,3,4,3,1,2,1,1
0,0,0,1,0,0,20,0
0,0,0,0,0,0,0,0
3,8,6,7,14,0,4,1
0,0,0,1,0,0,0,0
0,5,0,2,1,0,14,0
593.139,1033.99,671.534,1215.025,577.577,1052.757,1991.339,1484.838
36,86,48,120,54,43.105,129,43
0,1,0,0,0,0,0,0
0,11,3,10,16,1,7,2
9,22.001,2,4,2,14,4,6
1.465,34.101,1.797,25.114,0,0,19.991,10.296
18,22,13,34,13,15,53,25
1,59,51.085,611.999,270.999,7,73,10
212.493,415.486,189.339,3502.179,2470.341,54.524,2200.586,310.389
1100.572,1777.748,1018.69,2355.434,1362.327,1601.206,3317.063,1829.199
1,0,0,1,2,3,0,0
0,0,0,0,0,0,0,0
47.155,41.211,60.423,636.342,87.146,60.099,252.122,81.952
2267,3828.12,2150.07,35249.02,21993.62,3484.015,15848.27,4368.467
2215.563,3937.633,1543.073,48418.679,32867.877,2141.709,32881.761,5255.984
2708.674,5673.377,3183.542,13148.085,6146.811,6150.27,14356.93,6648.472
840.151,1303.443,1000.272,1583.597,934.786,1487.258,2378.273,1353.304
978.432,2235.181,1965.042,3455.456,3333.602,2617.072,4644.553,1943.125
187.325,8.872,13.59,112.247,111.352,259.571,109.389,114.724
2384.568,4210.039,2890.552,6834.715,4012.193,3820.903,8289.519,3876.675
738,1178,745,1092,816.112,939,1688,886
439.56,813.494,772.278,735.362,1130.179,943.568,1382.092,809.4
1733.376,2572.773,1627.558,3734.113,2270.494,2426.774,4074.496,2211.867
1677.45,2044.732,1582.664,3234.175,1530.213,2233.288,4300.075,1682.769
0,17.221,20.382,0,0,0,0,13.529
403.355,737.973,166.502,274.201,96.981,541.117,964.091,154.824
559.081,796.403,522.498,1366.214,701.492,794.04,1647.082,659.262
613.356,1156.084,779.19,1422.828,865.28,1106.5,2019.9,917.049
6598.663,11498.006,7626.82,16125.544,11810.417,10015.439,19716.549,9696.559
1,6.233,0,0,13.85,0,0,0
217.65,285.119,164.29,433.555,246.448,305.73,724.791,326.328
903.793,1525.662,1053.599,1599.763,1111.54,1475.335,2443.762,1148.164
2598.563,4287.874,2551.583,5134.666,2816.921,3769.978,7068.981,3591.171
175,326.072,236.898,465.441,161,369.275,462.521,251
103.225,138.431,80.174,169.654,111.834,101.316,293.833,106.129
985.428,1804.069,1102.859,2279.469,1293.563,1559.371,2788.664,1127.18
891.951,955.143,1034.779,1750.84,1359.483,1700.455,3337.419,661.618
6965.89,11489.075,8202.396,23282.597,13370.222,11761.477,25395.175,12088.243
91,173,97,286,121,164,201,132
13833.5,21417.8,17486.92,32263.556,19119.264,20489.342,76475.188,33054.363
1230.826,1986.978,1342.597,2307.465,1882.904,1769.041,3568.115,1637.058
197.552,272.877,222.826,182.307,182.094,178.778,281.315,199.881
28.874,40.903,16.127,101.892,59.285,30.054,125.281,39.119
0,0,0,1,0,0,1,0
217.635,325.122,174.292,513.249,224.333,250.577,721.246,266.831
0,2,0,1,0,0,0,0
0,3,0,2,0,0,0,0
63.238,89.066,67.254,146.308,139.79,80.233,214.597,52.517
513.45,590.732,495.616,947.549,604.674,622.53,1497.612,714.518
1751.907,2924.962,1653.644,3683.528,2006.325,2123.201,5844.93,2462.479
1576.966,2129.148,1694.149,4414.845,2468.381,2092.663,4961.56,2323.032
4,44,36,492,241,5,49,7
0,0,0,1,0,0,0,0
0,0,0,0,0,0,2,0
1094.884,1414.434,896.191,1811.644,993.955,1435.772,2372.995,1046.967
4411.524,6622.511,5294.099,15308.988,9672.732,6311.786,21612.949,10804.941
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
170.171,152.192,150.465,610.668,393.67,185.851,234.797,87.804
1353.176,2702.938,1412.509,3528.169,2246.258,2105.159,5414.978,2784.897
3350.892,5659.541,3710.977,10141.514,5240.317,5557.327,12062.203,5437.971
951.008,1514.213,1077.472,2526.422,1349.135,1578.092,2650.996,1164.715
1179.754,2402.353,1502.036,2971.784,1521.365,1763.885,3478.302,2077.83
179.543,285.555,173.577,215.027,129.267,226.697,355.959,220.72
157.708,358.017,214.725,400.244,147.911,322.643,385.047,190.703
2093.65,3451.799,1912.669,4812.765,2443.664,3525.89,5863.471,2904.026
578.057,817.157,618.14,1522.882,865.977,836.65,1981.646,967.594
903,1466.784,1027.442,1880.999,1122.89,1443.072,2940.082,1480.756
0,40,6.676,88.262,5.907,23,43.779,48.212
886.893,1492.975,934.275,2331.004,1351.011,1494.94,3328.011,1675.117
351.87,378.67,586.893,1138.41,266.932,320.514,1519.421,647.442
340.401,445.124,280.492,962.97,588.325,403.432,1192.257,500.914
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
160.297,228.697,154.487,175.725,96.203,154.11,244.519,164.367
2724.117,4058.976,2616.609,10900.159,8089.63,3617.681,11699.547,4228.908
796.708,1412.895,1048.464,2006.901,1462.224,1114.454,3680.688,1017.564
0,8.197,0,0,0,0,24.017,8.549
142.256,351.411,321.659,821.979,615.014,336.973,949.21,228.499
105.482,79.078,85.102,504.704,0,0,587.277,206.164
30,85,35,36,13,161,50,31
0,0,0,0,0,0,0,0
963.386,1645.502,1301.301,3070.52,1475.305,1712.991,2955.673,1429.776
98.932,223.435,118.912,242.903,136.916,162.123,205.208,175.333
0,0,0,1,0,1,0,0
0,0,0,3,0,0,0,0
0,0,0,1.068,0,0,0,0
0,0,0,0,0,0,0,0
0,8.889,0,3,0,0,1.095,15.423
3,13.111,5,0,1,6,9.905,3.577
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,10,3,36,13,18,37,21
6,1.147,7,2,0,2,0,8.805
0,0,0,0,3.408,0,0,0
0,0,0,0,0,0,0,0
0,1,3,0,1,0,0,0
2129.976,4356.726,2553,7001,4399.259,3936.827,10284.362,3655
4.187,4.238,1.342,22,8,10,21,4.555
98.598,159.579,103.174,226.058,118.987,165.033,306.283,155.703
259.87,523.048,214.001,568.974,340.332,226.323,876.293,327.59
52.464,87.654,57.422,115.904,30.749,63.92,266.096,144.407
92.688,155.814,48.698,272.043,240.349,265.391,883.121,109.481
24.145,37.466,12.904,36.102,20.61,37.451,35.563,15.161
4,55,26.805,301.45,145.294,12,67,2.427
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,2,3,0,2,2
0,22.012,33,92.243,46.68,29.015,149.349,86.305
0,0,1.105,0,0,0,2,0
0,0,1,3,0,0,1,0
0,0,15.201,0,1,0,3.022,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
0,3,0,6,0,1,1,5
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,3,4,20,0,0,2,0
4.503,121.083,18.971,29.214,22.031,7.363,349.678,14.035
771.619,1321.052,881.002,1218.079,842.892,1141.661,2015.65,1154.872
17.295,1.164,10.128,21.372,8.902,21.159,25.379,20.552
0,0,0,0,0,0,0,0
67,132,64.001,105,66,82,249.999,121.999
0,0,0,0,0,0,0,0
211.38,300.906,206.063,572.23,296.963,337.149,756.797,314.347
136.24,262.088,98.314,1236.434,820.355,144.078,2706.477,344.454
64.511,176.033,127.097,289.728,207.238,190.544,395.417,180.589
2760,4708.079,2819.444,5813.616,3111.988,4429.053,9223.522,4048.022
0,0,0,0,0,0,0,0
8853.41,14664.553,10221.88,19340.877,15077.594,12667.344,35910.26,11704.92
2,1.063,0,0,3.164,0,0,0
1213.998,1678.138,1157.121,2666.278,1832.157,1434.661,3922.015,1861.132
1183.264,1752.028,1277.981,3318.309,1588.426,1634.814,4460.005,1636.682
344.417,480.999,402.306,692.104,289.114,557.001,1057.342,521.577
172.788,291.49,184.377,764.828,327.206,210.399,802.555,226.613
0,0,0,0,0,0,0,0
0,0,2,0,0,0,3,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
4.223,10.799,0,9.257,8.912,0,4.938,18.675
1.476,0,7.139,5.772,3.838,0,4,0
2,4,1,4,8,0,3,1
15,28,16,22,28,17,67,18
1572.747,2461.541,1660.257,3440.556,1818.435,2381.826,5150.527,1485.674
980.339,1898.907,923.755,3236.605,2022.261,2349.993,3284.854,1449.755
5.589,66.573,34.258,95.464,11.86,40.092,178.972,62.603
1071.277,1640.936,1158.108,3277.007,1503.392,1725.688,2681.019,1447.548
0,0,1,14,3.016,0,0,0
9.878,15.723,16.538,25.629,8.83,62.199,15.639,30.197
338.807,838.83,318.675,2415.405,2149.185,597.308,3481.022,948.939
99,156,85,160,69,85,377,277
17157.89,25727.515,18818.168,32608.555,18514.247,23236.219,47196.389,22788.829
19.631,26,18,45,19.073,40,35.592,35.305
694.215,921.102,602.853,891.045,648.713,884.88,2377.142,1037.028
406.864,628.155,494.919,1075.13,571.369,690.868,1676.556,827.769
648.632,1004.197,683.406,2048.385,1020.135,751.616,2132.011,1039.867
718.861,1121.927,785.757,1784.149,1243.23,1061.629,2370.195,984.355
356,672,411,973,591,567,1471,584
1198.139,1903.626,1207.771,3532.278,1588.51,1797.418,4071.501,1903.106
1170.637,1635.968,1087.205,1233.312,1161.38,1467.373,2818.577,960.147
292.097,531.016,340.394,516,353,494,642,384
674.449,1183.23,723.685,1692.567,1022.073,1012.913,2118.82,998.482
131,229,148,296,154.112,267,464,156
165,207,197,277,204,219,509,179
1035.732,1803.588,1272.432,3348.267,2133.946,1847.029,4134.036,1739.732
424.449,689.308,478.036,1028.675,703.839,645.588,1707.378,713.957
2450.941,3966.682,2774.527,6862.28,4390.21,4064.637,8894.784,3335.044
1,1,2,0,0,2,2,1
8,9,16,8,2,11,13,5
841.832,2238.496,533.085,967.828,242.269,524.938,1284.433,1017.482
0,0,0,0,0,2,0,0
670.148,988.769,598.689,1154.623,816.086,852.739,1669.128,813.243
1,6.142,2.011,34.212,13.163,1.001,6.002,2
0,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0
0,2.167,0,0,11.969,0,0,5.19
76.177,139.12,54.985,425.013,377.295,171.875,786.101,229.146
0,0,0,0,0,0,0,0
3935.415,6793.882,4495.834,4515.187,3387.32,5608.573,9427.213,5444.93
350.778,574.191,389.162,911.278,528.755,626.948,1174.934,670.435
1538.312,2652.309,1875.404,3299.727,1810.946,2646.539,4367.824,2271.48
5515.196,9442.711,6686.295,13247.901,6886.256,9130.76,17709.731,9458.224
0,15,2,4,3,0,3,7
1,0,2,1,0,1,1,0
0,0,0,0,0,0,0,2
0,80,23,33.367,0,8,48.515,13.684
0,0,0,0,0,0,0,0
1705,2647.929,1330.582,2854.928,2121.656,2579.24,5663.454,2777.448
0,2.403,0,8.192,0,1.392,1.496,13.709
202.704,212.978,227.056,314.97,226.257,283.672,412.03,147.936
1230.107,1815.298,1139.208,2161.538,1155.033,1582.579,3021.191,1593.252
982.471,1294.146,895.966,1834.319,949.43,1210.999,2579.441,1203.522
862.44,1662.504,1231.1,2547.371,1402.407,1487.162,3163.79,1667.864
228.159,371.285,241.094,623.38,192.676,444.188,848.056,466.865
141.59,192.281,168.902,223.529,159.609,243.398,307.449,192.967
684.986,1186.401,841.914,2130.649,1179.98,1173.304,2466.882,952.938
318.061,283.53,152.557,698.344,0,248.976,562.937,310.713
3535.523,5561.391,3596.358,8955.42,4673.444,5568.37,9503.13,5058.161
1289.281,1969.409,1452.892,3897.124,2142.206,2252.344,4435.272,1893.91
2052.213,2596.19,1868.071,5175.22,2648.569,3313.119,6655.867,3052.527
443.185,784.494,447.121,808,472.048,716.841,1357.678,951.311
5268.643,8578.514,6112.298,13257.561,7340.965,8824.766,16260.237,8815.198
13.371,30.946,32.969,113.072,22.075,65,78.029,58
1232.837,2109.938,1449.097,2547.857,1739.489,1935.161,3986.084,2224.535
636.248,1184.437,787.868,1387.163,913.07,1103.083,2340.938,1083.499
1001.198,1857.612,1278.318,1919.791,1112.629,1795.513,2903.363,1828.997
16.606,15.829,12.056,35.445,7.939,15.686,33.892,16.602
777.451,1008.327,688.555,1810.758,898.783,896.606,2398.095,1095.79
1678.326,2642.17,2048.769,4348.389,2247.118,2497.844,5574.62,2725.813
912.534,1635.673,1277.516,5462.821,3447.92,1955.975,7038.203,2401.084
633.264,991.101,626.788,1510.641,542.923,1020,1411.159,831.743
36.959,90.218,41.102,32.398,27.594,66.366,74.714,59.832
1,3,0,0,0,0,0,0
528.686,348.478,484.605,534.765,554.557,163.946,1468.104,150.058
0,0,0,0,0,0,0,0
0,25.755,27,10,0,4,22,19
722,1105.764,730,1663,1069.422,1041.849,2586,1055.125
12638.04,35599.929,17072.822,73988.77,47493.5,20474.565,95775.462,20906.082
14,27,14,110,39,16,80,19
1326,2045,1300.996,3888,2643,2118,3854.214,1896.04
53.441,130.374,50.509,103.622,42.013,36.957,120.857,35.467
8169.824,10924.649,8328.707,20831.115,11337.957,10073.586,27304.278,13771.205
2933.653,4555.055,3265.16,7818,4295.506,4664.549,10543.307,4793.681
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.997
5,5,6,30,8,20,25.199,20.512
164.464,583.589,139.613,376.839,137.428,313.279,650.212,371.81
0,0,2,0,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3.696,0,0,0,0.8
5681.763,7806.966,5391.751,11092.041,7116.103,7030.285,17568.829,6242.04
1764.027,3259.837,2425.813,3944.71,2380.099,2960.044,6700.285,2469.274
21.581,40.239,10.03,50.151,11.204,16.07,95.861,34.915
1024.678,1863.302,1098.212,2998.173,2260.317,1395.788,3687.97,1455.291
0,0,0,59.224,49.262,9.36,55.26,0
1.51,1,0,1.847,3,0,0,1
0,0,2,0,3,0,2,0
0,0,0,0,0,0,0,0
0,0,3,7,0,0,1,3
1.463,3.521,7.767,10.987,13.584,82.395,27.861,24.235
7.69,13.071,0,11.453,6.844,0,17.378,24.567
0,0,0,0,0,0,0,0
35,84,37,89,31,51,107,52
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
345.88,503.605,312.832,860.551,475.651,509.792,687.727,386.255
326.074,589.241,490.551,612.278,453.994,391.321,825.459,468.792
1190.874,1958.199,847.449,2248.734,1367.159,1643.695,4009.6,1666.41
82.157,162.053,71.319,96.09,190.193,97.924,365.964,183.239
1022.93,1551.727,1076.41,2545.162,1491.588,1440.804,1987.636,1211.34
771.139,1332.423,849.373,1457.777,888.79,1091.173,2159.441,923.627
1027.327,1374.009,827.358,1895.466,1024.342,1486.161,2324.491,1279.987
33,49.726,34.41,39.464,49.229,33.462,57.065,13.198
4559.727,6873.616,5129.113,11388.986,5472.228,7076.882,12798.091,6564.092
167.463,321.081,240.873,378,139.275,252.633,470.897,227.33
62,92,97,225,91,33,209.046,125
2214,3962.674,2533,5643.999,2860,3750.283,9156.698,4159.324
2,7,9,31,14,11,10,20
435.8,546.72,417.054,1083.488,539.044,594.723,755.134,543.406
26.291,119.831,69.561,475.788,216.011,78.36,72.027,56.97
199.605,290.155,197.882,387.301,281.57,293.644,530.894,320.521
554,708.49,524.958,932.648,272.708,610.808,979.043,577.731
1,7,2,0,3,1,0,0
0,0,0,1,0,0,0,0
6250.444,8672.82,6136.577,9498.591,5999.131,9032.932,14363.192,10407.039
5,8,4,5,1,1,5,2
49,149.001,70.001,1032.002,684.001,31.999,555.719,68
262.328,740.755,312.238,396.704,75.138,134.222,473.464,398.711
813.87,1321.226,871.56,2674.145,1269.474,910.005,2902.785,1449.428
1097.526,1989.724,1205.871,2579.299,1397.414,1889.288,2936.577,2052.205
216.226,299.518,238.484,568.938,285.386,300,986.587,372.553
14351.015,22551.37,15140.462,25748.519,16133.574,22344.755,41851.286,23420.5
814.999,1133.658,735,1958,1315.682,1075.845,2652.667,1260
15.235,15.765,14.479,26.884,17.187,34.009,39.218,17.033
3050.311,5582.667,3458.965,7231.572,4225.071,4912.591,8986.855,4672.392
0.717,1.344,44.228,2.733,48.033,0,45.832,46.286
103.283,200.991,57.772,192.268,84.967,111,255.167,123.715
8633.988,13947.588,10746.879,25580.512,14581.7,13425.391,35324.784,15742.306
274.034,372.789,290.433,523.098,303.432,386.077,885.572,384.08
3,5.14,6,16.893,8.926,4,7.552,7.685
6476.928,8853.905,7090.373,17117.932,8215.696,9559.814,18371.75,8847.383
331.273,446.424,246.906,389.05,253.589,278.127,752.476,296.874
3178.37,4734.672,2569.15,5070.971,3170.084,5424.341,8737.012,3521.719
10,4,2,18,5,1,25.581,1
2387.833,4751.259,2761.301,6014.65,2438.892,4026.603,3584.712,3368.821
6641.611,10236.692,7612.363,11942.834,7613.798,10528.626,17772.846,9786.479
0,1,2,0,0,0,0,0
16533.742,32775.497,21093.2,81741.801,37621.483,25033.613,94515.704,31580.347
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,1,0,1,2,7,1
0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4242.852,6899.355,4613.917,11496.003,5980.784,5955.138,11357.955,5516.849
47,203,82,360.295,219,20,242,103
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,2,0
316,1216.392,480,559.705,867,587.116,986.82,457
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2067.463,3218.912,2246.924,3954.87,2272.635,2401.057,6601.911,2503.328
0,0,0,0,0,0,0,0
2353.641,4883.652,2766.74,4499.935,2856.965,3631.881,6159.319,2990.128
117.161,266.552,693.842,318.227,58.393,156.051,331.272,131.765
0,5,0,0,0,8.987,0,0
0,0,0,0,0,0,0,0
0,39.786,0,44.409,14.052,0,38,0
0,21.435,0,0,0,0,0,7.181
0,0,0,0,0,0,0,0
107.495,133.583,118.859,62.697,177.826,177.607,115.323,116.53
0,84.658,0,0,0,0,8.05,6.302
140.252,136.318,51.863,7376.538,4080.226,54.701,2559.734,191.482
121.186,135.858,98.23,184.448,177.05,112.766,334.825,83.944
8,12.088,11.774,67.442,26.653,5.583,91.974,17.356
31.209,41,21,11,9,31,69,14.999
186.75,343.533,215.424,536.844,381.111,270.404,710.885,284.24
61.552,100.526,40.154,107.419,60.917,57.979,128.211,105.3
196.434,281.967,215.875,403.669,235.199,189.132,575.048,270.357
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
272.694,294.295,294.17,641.12,515.691,308.673,497.14,197.382
344.562,644.37,313.983,769.178,603.904,538.105,1002.924,453.875
443,888,481.052,682,327.001,501,1095.999,712
1298.408,1650.959,1315.405,2401.51,1345.966,1890.224,3001.816,1374.497
4409.352,7222.305,4288.139,8474.098,4360.839,6080.088,12767.785,6766.03
2.342,2.741,5.726,2.213,7.19,6.82,15.372,0
0,1.452,1.074,0,155.47,235.344,2.39,0
2279.067,3565.001,2006,5613.026,2855,3042.266,6738.352,3838.044
1060.589,1822.313,1113.464,2364.815,1168.958,1699.402,2786.206,1571.73
174.161,340.227,250.73,391.065,210.19,221.847,691.49,381.206
257.329,304.495,208.822,433.649,261.362,216.682,425.265,227.831
2043.446,2964.754,2149.275,4937.204,2551.095,3020.839,5312.541,2919.868
217.934,324.463,183.711,227.492,151.483,291.529,287.598,206.309
1843.18,2818.429,1565.598,3089.182,1416.421,2873.944,5905.485,2763.267
156,146.779,127.172,193.462,116.11,187.748,352.001,203.233
396.251,1134.969,420.907,1167.666,956.219,1156.967,1401.659,843.408
492.178,703.406,424.756,832.843,475.012,590.521,1100.17,819.724
102.409,150.571,79.664,134.068,103.824,127.648,179.544,130.859
