SRR18889440,SRR18889441,SRR18889442,SRR18889443,SRR18889444,SRR18889445
1733.453,1700.52,1686.186,1654.736,1850.073,1925.734
1,1,6,0,1,6
0,0,0,0,0,0
165.639,191.25,178.575,151.947,99.296,202.79
8.747,47.075,27.793,39.219,48.208,1.722
0,4,1,10,9.001,1.403
33,23,48,34,45,33
0,0,0,0,0,0
3859.845,2700.475,3967.639,3536.219,3813.486,3584.747
322,295.409,298.555,360.995,268,300
0,0,0,0,0,0
0,0,0,0,0,0
247.202,111.809,226.862,177.597,151.798,194.77
570.82,515.325,539.96,610.605,347.502,302.053
57,59,58,47.523,50.734,52
298.239,266.023,199.317,190.153,194.262,194.502
0,0,0,0,0,0
0,0,0,0,0,0
17,18,23,18,19,19
0,0,0,0,0,0
0,0,0,0,0,0
5622.521,5284.5,6141.551,5769.157,4828.111,5428.947
77,53,100,53,71,56
0,0,0,0,0,0
13.017,5.357,0,0,2.389,0
85.171,46.258,17.298,4.44,46.525,39.572
1,5,4,16,4,2
1715.608,1508.928,1989.976,1679.386,1623.397,1667.23
403.69,456.616,511.243,412.048,405.75,520.318
0,0,0,0,0,0
171,148,175.181,163.001,138.999,161
457.022,424,527,432,449.999,449
1763.814,1607.862,1523.166,1764.468,1208.037,1335.006
459.015,328,517.937,402.046,427,414.999
1,0,0,0,0,0
524.164,574.138,678.875,499.813,513.304,590.693
144.392,154.364,114.977,110.229,84.852,82.139
0,0,0,0,1,0
114.261,96.172,133.524,121.907,110.593,96.139
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1.062,0,0,0
0,0,0,0,0.818,0
104.195,15.853,81.702,33.027,20.135,42.118
0,0,0,0,0,0
5434.046,5146.968,5968.878,5738.289,5166.837,5319.507
2313.372,1966.246,2248.326,2190.57,2042.432,1850.409
50.979,36.181,91.992,22.515,17.172,39.393
1359.08,934.872,1217.024,1269.17,1110.46,1113.926
602.414,578.335,668.729,594.778,567.396,584.305
486.441,433.865,460.126,398.509,417.746,307.155
317.696,344.286,342.012,295.008,276.056,254.427
0,80.417,121.398,110.705,93.932,79.479
494.036,456.919,585.292,473.474,387.43,116.447
4748.653,4320.709,4947.984,5065.184,4134.347,3921.651
838.542,720.637,740.177,891.477,773.404,697.813
89.914,88.926,73.46,101.424,35.576,73.612
160.732,142.158,154.581,107.763,166.087,114.635
1429.823,1404.198,1461.216,1433.221,1277.631,1284.304
389.152,351.14,448.092,378.916,344.303,406.606
0,1,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
160.999,95,108.15,142,109,95
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
130.437,100.054,133.205,122.059,117.692,97.886
1.678,327.725,18.541,166.152,235.495,173.759
532.786,727.999,756.313,529.727,667.696,586.176
102.162,92,115,78.872,114,81.096
12.185,12.615,19.78,8.519,4,5.291
0,0,0,0,0,0
199.536,247.431,197.043,172.869,224.208,175.517
173.265,196.611,211.571,216.907,219.202,222.728
3990.308,3482.429,4425.938,3653.487,3566.051,3603.695
75.049,117.48,143.09,95.148,70.066,66.968
795.526,733.173,713.62,730.848,622.34,632.727
533.073,548.363,570.838,499.532,611.553,502.493
858.251,634.036,739.661,984.473,861.769,1000.497
1,0,1,0,0,0
12,15,19,19,18.427,14.703
2380.882,2100.06,2598.702,2320.419,2104.303,2150.999
92.139,39.565,86.741,47.735,88.069,88.471
835.64,867.195,1016.466,1040.304,846.234,888.555
334.698,281.465,390.637,293.615,322.706,344.435
2423.554,2080.062,1796.552,2040.544,1696.683,1793.17
459.038,253.007,582.959,375.108,345.969,271.549
3869.269,3180.702,4384.187,3712.501,3680.807,3753.342
186.612,180.272,213.36,276.267,162.347,248.258
534.501,542.003,566.814,511.634,424.641,522.241
335.695,184.925,295.661,198.876,244.835,222.099
176.486,137.932,177.067,241.347,149.396,142.176
161.498,124.537,137.232,95.899,110.959,153.068
53.415,58.261,61.596,69.583,54.593,58.001
1528.82,1305.863,1664.483,1301.365,1361.208,1546.643
98.651,115.031,132.533,78.022,124.697,116.136
55.402,73.839,71.016,25.836,41.966,43.765
42,26,37,31,35.617,34
130.177,117.173,165.224,135.059,111.529,117.268
0,0,0,0,0,0
0,0,29.66,21.583,0,9.987
17,0,23,14,1.485,0
120.902,46.488,159.969,63.785,164.985,0
985.092,1115.48,1020.214,936.684,1054.936,936.906
5485.344,4933.879,5205.198,4943.286,4516.582,4653.084
131.638,110.369,110.412,124.33,49.893,76.119
0,0,0,0,0,0
312.45,222.884,178.811,299.807,162.85,222.272
0,0,0,0,0,0
6.729,12,11,12,20,18
0,0,0,0,0,0
764.001,572,735.001,650.009,628.123,629
10.299,7.738,12.371,7.05,8.592,7.451
0,0,0,0,0.869,0
0,0,0,0,0,0
0,1,1.5,3,0,0
1001.764,934.48,1151.929,957.261,834.397,886.876
454.247,462.866,536.445,461.4,426.513,483.815
1647.76,1605.837,1781.414,1666.396,1491.633,1629.262
17,13,19,13,24,13
151.103,112.033,165.119,155.011,129.457,111.52
635.621,790.333,782.313,779.533,781.379,735.279
719.499,621.084,679.041,645.274,584.413,704.826
53.188,28.113,48.193,38.952,42.07,64.08
0,1,1,0,0,0
34.544,42.143,50.612,29.61,39.943,29.234
243.001,203.649,260,246.999,219,192
1169.128,1085.063,1124.047,1059.827,916.677,1028.986
1033.962,772,1155.948,842,914.313,918.86
6,6,2,4,6,6
30.08,21.528,39.857,33.456,37.39,31.418
73,70,81,70,97,106
113.109,4.662,70.8,0,118.46,49.763
1,0,0,0,1,0
3,1,1,1,0,2
0,1,0,0,0,0
2,0,0,0,4,2
0,0,0,0,0,0
0,0,0,0,0,0
10,5,2,1,2,1
68.746,60.215,92.649,80.881,71.36,72.463
271.963,0,157.863,0,132.115,317.39
148.408,173.022,152.043,132.218,140.641,145.346
209.946,158.055,197.19,153.595,154.832,151.397
0,0,1,0,0,0
435.258,456.248,502.573,412.627,432.48,480.955
1,0,0,1,0,0
282.391,152.691,154.579,161.241,147.524,101.704
13841.239,12128.877,15866.951,14570.353,12408.45,12348.911
4,0,0,0,1,0
863.916,1026.586,964.519,967.837,881.194,812.753
0,0,0,1,0,0
2,2,3,0,0,1
20.751,8.611,72.339,2.1,31.013,55.114
0,0,0,0,0,0
8039.869,7943.384,9323.733,8749.495,8193.849,7600.614
2,2,0,1,3.309,2.132
322,242,330.676,312,245,283.988
0,0,0,0,0,0
0,6.559,0,0,0,0
1504.034,1286.499,1579.693,1469.746,1378.332,1530.667
3635.018,3374.854,4006.811,3442.918,3681.787,4073.473
0,0,0,0,0,0
7366.491,7276.667,8661.136,7990.421,6934.274,6568.29
21523.016,15845.34,21921.742,19461.673,20199.335,19725.001
12452.397,11440.942,13352.289,11885.44,11996.702,12149.67
533.661,539.996,575.365,497.85,449.574,580.771
0,0,0,0,0,0
39336.969,34924.342,47603.236,40623.307,38653.414,36490.587
0,1,2,5,0,5
477.737,355.885,431.746,455.222,392.531,489.096
0,0,0,0,0,0
34805.925,31521.71,38021.533,35147.102,32783.776,31596.949
25,18,20,31,17,16
27.823,50.724,42.76,37.706,25.223,27.96
353.199,258.837,447.424,353.624,241.767,206.41
9144.893,5625.809,7545.641,7866.233,6990.327,5371.174
886.276,868.025,1106.734,699.563,1242.655,998.332
130.056,117.946,107.945,0,61.193,140.635
11.524,8.866,8.943,15.201,13.03,3.248
0,2.693,1.057,4.799,3.861,12.752
2.282,0,0,0,0,0
0,0,1,1,0,0
0,0,0,0,0,0
129,117.001,151,100,102,136.01
76,51.999,75,78.999,77,51
8.996,12.388,14.077,0,15.02,16.207
0,0,71.441,43.322,39.072,22.107
119.494,164.206,204.336,85.779,248.574,63.9
44.105,30.878,17.421,16.03,0,20.078
0,4.724,1.002,0,0,5.572
0,0,0,0,0,0
0,0,0,0,0,0
11.967,18.479,0,24.762,2.858,19.307
0,0,0,0,0,0
7.303,1.172,0,6.491,1.267,0
4.73,0,5.691,2.729,9.355,0
0,0,0,0,2,0
371.045,325.875,323.645,180.567,133.46,238.087
3605.431,2995.84,3876.614,3612.706,3322.68,3407.581
1442.883,1519.852,1540.042,1533.29,1521.66,1474.909
85.546,149.719,41.478,134.656,48.618,52.571
1263.083,960.752,1528.365,1059.881,1322.88,1786.233
197.722,195.162,209.682,254.996,215.597,201.307
3106.54,2771.493,3024.796,3209.451,2519.589,2449.891
433.584,438.027,418.541,463.659,389.896,421.578
1465.855,1373.91,1457.92,1323.016,1189.233,1200.303
4345.083,3476.012,4842.925,4107.835,4154.904,4349.222
1177.076,955.744,1274.662,978.701,1066.711,1245.59
26338.281,23323.654,27961.746,25973.023,22833.633,23049.464
10741.353,9019.46,11712.471,10306.023,9558.663,9606.756
6140.979,4816.847,6189.973,6144.336,5338.285,5333.945
4775.368,4810.491,5022.119,4722.597,4190.556,4665.847
2,2,1,2,5,1.434
61.812,256.414,12.513,51.11,18.823,72.121
1334.013,1028.287,1211.749,993.632,1011.377,966.291
1382.781,1226.913,1502.732,1238.219,1220.964,1131.877
4063.94,3976.023,4160.919,4035.956,3438.844,3437.612
686.731,634.393,817.291,690.834,675.848,654.707
55.334,43.602,25.693,43.328,24.507,30.465
1659.294,1747.001,1943.726,1662.64,1451.931,1638.791
86.498,103.935,36.946,92.418,103.773,71.746
527.51,542.035,567.581,581.697,557.962,556.269
42.96,38.031,47.05,38.373,28.086,26.24
389.568,430.014,486.268,399.573,376.033,376.215
177.188,154.141,149.798,170.824,134.58,140.857
658.455,423.515,392.125,302.513,330.202,366.757
3.11,3.641,41,5.086,1,6.08
325.998,238.227,198.886,239.289,237.229,267.39
0,0,48.221,40.513,0,23.36
668.906,539.205,775.044,599.265,532.502,594.02
105.663,85.349,209.923,71.505,3.499,10.626
2533.406,2075.501,2433.271,2178.804,2146.014,2238.096
303.112,348.533,364.915,364.628,300.675,259.128
746.51,670.38,431.16,651.408,351.179,467.265
73,63,88,65,57,55.999
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1192.701,1130.825,1477.827,1348.957,1599.48,1661.549
0,0,0,0,0,0
3527.134,3181.677,3856.494,3598.294,3339.989,3420.562
121.944,106.464,129.715,83.755,60.096,76.832
2266.661,1767.68,2259.028,2135.068,1866.45,1746.654
652.219,611.603,647.719,619.568,560.289,523.999
2238.773,2700.015,2483.46,2314.791,2326.048,2452.041
639.915,670.714,711.283,672.405,671.904,694.091
457.493,390.454,434.702,449.806,417.784,458.736
57.007,22.547,89.298,28.463,54.699,3.24
114.316,122.497,100.97,119.086,136.322,121.765
7.144,3.071,13.655,6.941,12.217,11.051
0,0,0,0,0,0
202.473,175.003,141.279,232.508,184.62,197.321
2678.906,1890.262,3720.896,2808.932,2720.296,2395.419
4998.947,4472.821,5454.749,5151.922,4467.278,4229.232
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.237,0,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.134,2.867,1.318,0,3.063
3800.963,3236.539,4252.156,3904.785,3643.278,3267.539
10731.897,9816.488,12079.921,10311.245,10425.313,10098.851
450.363,403.218,474.893,420.44,424.895,356.877
518.37,463.735,521.783,491.906,486.502,641.366
446.093,466.77,529.101,466.729,432.35,465.229
5,9,1,3,8,5.999
0,0,0,0,0,0
1,0,0,0,0,0
6,0,1,0,1.348,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,0,1,1,2,0
18.552,18.662,27,0,4.94,0
0,0,0,0,0,0
0,0,0,0,0,0
136.055,95.574,27.679,84.273,117.178,38.276
423.216,350.337,416.178,399.388,357.472,331.193
5,0,6.219,9,3,5
0,0,0,0,0,0
0,0,0,0,0,0
2342.528,2224.27,2495.544,2427.943,2032.861,2173.203
118.483,151.865,144.411,170.772,134.71,166.435
30,32,28,28,29,33
638.069,546.112,684.97,648.565,529.358,595.465
3522.101,3425.579,3853.092,3507.973,3382.632,3387.024
1333.302,1359.551,1355.906,1315.923,1343.365,1286.104
42032.562,40144.408,44504.558,39419.589,38837.933,40230.378
386.417,402.419,388.258,355.551,434.187,407.496
2258.919,2348.054,2346.316,2606.55,2180.798,2095.151
1542.408,2016.66,2285.888,1734.93,1810.962,2021.984
1167.754,851.881,1291.048,1093.303,1036.495,1043.174
691.375,621.598,592.328,792.117,600.484,679.441
0,2,0,0,0,0
0,0,0,0.5,0,0
33.507,18.746,29.776,24.331,34.033,25.102
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,1.726,0,5,1.723,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,1,0,0,3
0,0,0,0,0,0
0,0,0,0,0,0
26.296,58.473,56.625,22.889,55.508,44.035
13,11,32,30,27,17
1532.955,1237.844,1656.659,1371.053,1654.274,1862.788
599.031,463.175,739.333,546.403,599.432,577.946
7.544,2.042,3.805,2.015,4.86,5.539
143.773,111.294,53.402,8.278,21.688,149.105
1,0,0,0,0,0
8381.29,8075.9,9109.517,8185.475,7931.031,8496.13
16.379,0,11,17,13,19.335
1001.926,961.416,1056.769,987.406,778.657,690.539
12473.219,9996.67,12960.171,11905.252,11756.409,11493.867
2656.236,2485.28,2899.98,2948.201,2586.156,2630.195
1595.135,964.739,2158.774,1120.639,1953.267,2271.096
3048.125,2575.289,3308.64,2900.43,2781.296,2782.503
2027.183,2113.562,2610.838,2593.529,2452.402,2515.393
264.292,148.165,50.987,293.253,233.511,201.883
202.107,186.77,172.062,172.397,132.732,239.849
1578.883,1509.549,1887.958,1578.461,1444,1507.297
1935.229,1946.558,2132.936,1997.79,1909.942,2144.9
3354.117,3000.967,3750.288,3336.989,3143.572,2822.909
108,99.886,109,75,96,102
228.23,178.41,328.622,259.861,283.286,195.804
295.745,289.198,272.079,244.439,225.926,279.902
319.913,245.773,421.746,338.736,377.786,281.551
0,0,0,0,0,0
24.69,22.486,45.273,19.757,10.482,26.081
0,0,0,0,0,0
31.185,33.863,37.894,36.547,34.548,37.741
2670.949,2282.128,3067.906,2403.71,2682.372,2570.889
793.788,1047.436,986.201,984.022,935.116,956.799
3555.252,2805.18,3911.473,3257.058,2980.123,3042.682
210.854,215.507,335.837,224.161,302.754,328.686
1022.463,190.503,328.894,260.063,191.137,266.492
0,0,0,0,0,1
923.787,767.922,970.927,878.42,885.405,861.257
5010.231,4986.729,5558.527,4936.236,4635.303,4962.77
80.019,22.799,89.302,45.12,23.106,103.499
3.4,0,14.698,3.622,0,10.831
0,0,0,0,0,0
5534.707,5310.015,6407.397,5643.624,5508.279,5879.542
240.518,194.654,276.496,176.737,203.316,157.611
3920.613,3125.802,4322.774,3530.01,3665.021,3911.825
224,214,248,210,218,198.999
0,0,0,0,0,0
43.049,3,6,3,24.676,25.086
90,56.18,80.999,71,87,87
44,35.001,53,3.184,43,48
1337.802,1377.681,1461.212,1437.426,976.333,1306
0,1,1,1,1,1
203.371,160.228,223.72,165.536,154.123,191.15
489.077,437.967,555.242,452.471,537.038,473.009
293.824,178,287,236,295,284.181
0,0,0,0,0,0
18.22,52.135,14.502,44.684,37.754,17.494
3360.707,2561.014,3135.068,3204.869,2619.166,3029.359
404.132,324.45,479.423,335.968,315.962,436.713
341.999,386,427.001,341,301,363
62.625,26.46,24.158,90.776,141,99.647
124.579,114.321,99.711,121,72.902,104.567
4266.709,4439.017,4448.494,4626.818,4037.6,4317.758
0,0,0,0,0,1
0,0,0,0,0,0
3,2.739,0.967,0.979,0,8
11585.724,9462.946,12184.539,11443.563,10774.838,10651.096
84.596,23.241,53.685,68.018,57.525,66.48
1,0,0,0,0,0
1303.541,972.024,1515.411,1257.517,1309.764,1398.774
1249.269,1071.075,1301.633,881.027,832.664,802.185
28.7,29.484,48.309,44.049,0,0
1599.411,1164.665,1479.118,1245.283,1172.121,1062.522
6324.071,6394.394,7276.379,6368.897,6257.958,6882.433
0,0,0,0,0,0
18,14,16,14,0,0
506.011,352,501.63,265.593,202.14,294.33
1633.522,970.811,1435.707,1752.92,1196.684,1038.377
99.473,96.236,74.979,87.375,9.197,38.73
1928.052,1535.784,2059.156,1892.741,1905.132,2092.226
159.196,113.509,208.381,176.17,267.503,119.897
47.811,42.524,110.355,0,41.881,206.987
2383.564,2150.013,2088.098,2025.181,2106.663,1932.221
90.001,95,100,85,89,106.001
0,0,0,3,0,0
25.412,13.185,28.069,19.587,2.714,17.664
28,29,0,23.309,1,27
0,0,0,0,0,0
39.777,26.331,51.624,42.203,35.477,33.695
22,0,3.867,0,0,2.961
32.244,8.957,0,86.244,116.347,18.915
38.13,29.993,23.348,20.154,18.29,14.839
0,13,4,4,0,2.533
504,439.41,509.415,469.306,416.816,406
1537.038,1462.09,1593.601,1319.795,1413.687,1544.645
800.001,654.001,882.17,778.569,758,832.999
1143.272,1069.31,1391.926,1177.527,1172.847,1139.557
575.321,517.083,728.272,605.045,721.494,433.04
143.959,97.755,140.66,143,115,74.755
59.552,0,19.449,6.774,0,0
0,0,0,0,0,0
222.516,301.999,170.05,175.78,253.369,208.734
421.601,355.032,369.306,368.007,367.151,417.325
11,2,4.188,6.589,3,7
43,57,5.222,38.416,40,47
1274.639,1081.318,1359.29,1139.103,1143.753,1097.715
1361.028,856.191,1049.543,869.035,886.351,1068.054
5681.359,5408.814,6003.064,5891.513,4888.005,5018.069
1849.193,1581,1822.04,1732,1522.137,1527
0,0,0,0,0,0
0,0,0,0,0,0
245.902,402.679,450.011,252.344,288.313,278.971
0,1,0,1,0,0
505.086,490.973,579.202,477.224,437.287,461.065
0,0,0,0,0,0
596,645,645,640.794,565.001,609.884
1286.96,1059,1327.445,1239.151,1205.96,1227.033
676.414,614.237,760.209,663.04,661.118,696.799
203.622,139.852,245.283,243.861,195.481,175.091
1881.617,1524.442,1858.059,1772.527,1765.774,1741.632
0,42.424,0,0,0,0
5548.933,5030.644,5958.938,5576.965,4781.406,4804.442
12.223,19.506,13.969,20.609,7.812,12.069
101.279,85.646,122.523,98.585,117.417,102.139
1028.036,974,883.267,1012,755.987,775
24,9,8,28,9,0
1320.54,1216.509,1357.526,1238.725,1186.114,1030.972
2317.038,2461.143,2500.846,2436.697,2143.487,2011.973
0,0,0,0,0,0
594.473,709,480.216,626.135,395.058,354.898
13955.108,12347.705,14965.182,14020.415,12644.244,12599.619
614.771,694.969,963.711,853.951,939.114,1168.297
4898.382,4873.759,5259.286,5157.735,4392.351,4208.247
751.348,688.028,849.906,695.194,661.635,680.346
474.193,454.509,521,525.507,496.746,534.153
6865.638,6693.538,6369.117,6963.36,5415.202,5380.539
1,0,0,0,0,2
2309.248,2026.814,2396.349,2186.26,2031.895,1896.626
1297.132,1189.906,1368.428,1192.96,1103.683,1080.521
8,14,11,5,10,7
98,95.768,73.42,81.74,80.458,67.419
1,1,0,1,0,1
25.507,34.188,30.646,7.773,17.388,14.943
12.403,18,26,21,1,12.049
848.029,664.803,848.399,904.319,709.531,735.403
44,35,53.003,50,56.999,49
1646.22,1297.482,1729.798,1587.684,1477.827,1420.642
490.33,493.173,486.525,438.748,485.646,444.416
555.77,436.62,414.827,449.786,254.693,411.625
89.803,54.451,81.37,73.795,56.86,89.487
2657.415,2589.808,2396.935,2435.364,2134.691,2272.004
68,63.999,67,59,50.999,43
312.28,261.862,346.91,314.761,264.134,276.16
1267.435,1135.523,1289.555,1326.479,1073.838,1049.793
0,0,0,0,0,0
1083,982,952.082,1022,841,876
417.74,291.379,516.061,457.202,322.901,273.361
153,146,164.591,138.476,132,165
434.608,518.478,238.287,1.972,400.223,326.468
6915.292,6424.592,7708.947,6933.889,6250.518,6046.665
11644.248,9582.347,12483.382,11459.577,10820.245,10501.371
204.093,152.03,100.87,323.655,162.245,26.452
15838.3,14049.657,15987.599,15073.896,15987.636,13922.623
3734.013,3098.483,3689.721,3376.371,3310.746,3165.158
4283.066,3402.378,4340.651,4069.904,3811.608,3652.748
100.871,82.82,169.389,135.636,97.009,105.316
8693.809,7617.996,8381.555,8635.454,6940.561,6811.37
1024.176,738.892,1028.868,661.943,998,830.628
644.258,579.504,739.353,610.739,663.276,608.815
9849.661,8954.011,10789.381,9406.234,9131.563,8807.739
0,0,0,0,0,0
0,0,0,0,0,0
134.159,110.612,109.095,56.169,98.245,141.226
1131.698,915.037,1278.861,1104.346,1112.44,1193.411
317.562,222.419,341.195,300.857,266.206,251.284
77.126,40.182,48.062,54.62,25.467,43.08
219,186,260.948,172,204,222
247,258,273,227.001,213.001,201.642
464.289,222.469,407.248,331.911,365.607,373.278
1435.626,1259.87,1399.775,1289.58,1263.606,1213.821
22.714,29.034,35.968,16.015,33.554,44.438
39.966,18.216,56.803,52.973,39.96,20.317
0,0,0,0,0,0
10,5,12,7,12,13
0,0,0,0,0,0
5,4,8,5,8,12
114,143,155,155.007,126,164.894
3086.219,3048.777,3054.871,3044.279,2670.912,2773.306
0,0,0,0,0,0
0,0,0,0,0,0
0,2,3,0,0,2
0,0,0,0,0,0
7.747,0,14.961,2.534,2,0
883.912,767.955,992.885,844.359,807.835,793.732
26,8.303,4.661,20.184,6.14,12.787
0,0,0,0,0,0
0,0,0,0,0,0
3104.613,3235.154,2911.769,3236.758,2482.454,2507.118
68.104,39.253,69.185,35.476,38.35,28.338
86.654,27.349,41.909,70.406,83.465,88.203
12868.815,12561.001,14340.528,12659.041,13094.839,13104.476
7869.659,7156.667,8967.433,7658.003,7666.914,8096.92
278.5,199.409,261.486,196.808,180.029,282.173
7414.628,6103.519,6389.222,6482.188,5920.426,5891.661
0,0,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
33,0,0,7.55,0,30
0,0,0,0,0,0
0,0,0,0,0,0
1,1,1,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,2,0,0
98.994,148.851,226.342,178.197,48.886,68.255
0,0,0,0,0,0
0,10,18,1,0,7.318
72.916,64,85.714,47.238,74.959,101.2
88,95,86.795,51.041,98,91.152
187.837,210.871,183.286,222.044,208.976,283.054
51.302,69.784,53.693,85.068,45.252,70.999
402.763,445.653,585.398,629.539,562.949,492.373
1430.622,870.312,983.228,731.233,1279.388,773.306
663.771,850.273,1006.471,1008.443,822.8,985.969
1,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
525.137,540.002,555.836,552.785,562.02,540.413
1504.523,1248.501,1808.834,1454.705,1471.89,1418.376
1,4.169,0,8.463,4,1.383
0,0,0,0,0,0
582.773,675.892,722.88,805.935,655.073,692.12
747.04,853.906,793.837,934.66,852.135,896.687
320.127,266.839,268.025,296.594,237.315,276.147
0,0,0,0,0,0
24,17,24,25,28,22
1,0,0,2,0,1
0,0,0,0,0,0
0,0,0,0,0,0
833.827,635.54,903.737,809.661,761.267,791.184
0,0,0,0,0,0
182.464,76.312,164.863,186.019,241.661,95.328
2719.009,2480.626,2851.811,2720.705,2434.045,2567.991
2784.073,2767.96,3636.812,2980.872,3054.247,2941.586
1673.045,1630,1903.065,1555.505,1570.84,1672
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
7297.857,7444.974,8716.941,7672.276,7286.66,7153.003
50.02,22.752,42.588,68.34,52.549,27.191
1.575,0,0,0,0,0
2343.69,2279.002,2750.003,2575.194,1941.174,2342.13
0,0,0,0,0,0
0,0,0,0,0,0
404.559,362.913,432.814,403.207,440.865,394.272
429.469,377.791,448.053,440.607,373.043,396.982
12,0,0,22,8.811,0
15.302,28.898,12.791,9.425,8.59,21.362
0,0,0,0,0,0
0,0,0,0,0,0
164,121,157,130,127.999,168
779.874,660.336,866.888,577.201,588.554,753.092
1610.795,1266.953,1963.205,1422.864,1688.85,1876.981
1593.825,1504,1437.674,1489.151,1296.233,1245.167
0,0,0,0,0,0
0,0,0,0,1,0
0,0,3.398,3.751,0,1.414
2814.494,2447.354,3430.589,2990.689,2713.261,2188.315
212.305,99.591,99.632,110.244,68.571,208.519
1757.453,1355.713,1805.757,1655.149,1454.318,1567.849
0,0,0,0,0,11.624
2.777,0,2.178,1.315,0,4.692
912.318,802.651,1065.492,1079,812.037,955.034
239.954,233,272.369,226.767,244.168,243.058
0,0,0,0,0,0
146.855,350.113,434.223,257.074,397.427,324.656
467.412,368.892,794.341,547.075,380.84,514.621
1147.442,857.183,1306.866,1341.86,1210.929,1032.294
59.817,49.892,82,55.148,63.721,68.421
109.508,180.025,175.102,130.463,140.614,136.738
345.547,230.829,293.957,289.098,267.855,242.86
2444.47,2337.942,2322.047,2373.347,2183.318,2110.69
2422.683,2100.484,2607.672,2312.139,2628.949,2645.085
231.609,182.3,222.396,205.823,164.975,236.181
1055.807,1160.933,1304.469,1049.54,857.471,1027.455
157.993,144.691,241,190,135.522,191
134.631,139.47,122.442,160.93,277.716,197.089
127.905,74.206,100.571,84.055,56.363,86.123
3393.119,3362.42,3253.386,3317.866,2706.133,2844.806
1633.638,1418.338,1818.027,1551.313,1553.457,1720.614
201,231,231,202,242,155
647.099,572.157,658.06,578.314,553.413,528.959
140.82,133.252,201.383,156.393,140.196,153.522
10.964,0,102.843,73.532,21.578,0
300.862,344.046,324.341,333.916,343.777,287.768
1830.442,2096.506,2203.085,2050.782,1969.09,2075.343
635.058,529.464,689.708,600.063,536.014,489.636
626.438,531.298,786.408,653.841,648.12,610.353
46.975,28.139,28.767,0,70.537,37.505
162.23,137.762,161.436,90.069,166.673,135.08
481.583,526.255,593.015,464.583,485.862,512.475
139.194,73.235,105.282,99.749,97.887,120.415
561.797,334.326,574.55,445.873,425.897,616.077
0,4,0,2,2,0
9454.476,8629.53,9714.929,9368.904,8243.843,8891.218
0,25.027,0,0,0,0
638.396,679.694,768.33,609.835,568.885,570.822
13198.601,12451.273,14624.015,13253.993,11991.406,12195.972
1972.769,1626.176,1976.677,1448.13,1691.095,2059.432
1458.712,1270.966,1388.1,1313.993,1313.726,1266.962
882.287,516.964,478.904,279.125,1208.931,1424.274
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1825.48,1580.656,1752.788,1976.75,1504.832,1575.969
0,0,0,0,0,0
0,0,0,0,0,0
453.577,494.878,729.761,330.553,417.396,413.301
1187.927,1010.863,1308.64,1078.577,1090.928,1088.572
2521.325,2566.965,2772.969,2595.269,2568.604,2313.19
4194.961,3933.896,5241.358,4093.268,4170.162,3931.754
0,0,0,0,0,0
1912.188,1581.74,2134.184,1740.782,1803.034,1539.33
1788.618,1384.999,1810.999,1522.337,1655.362,1657.962
23.256,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21066.654,17721.777,21620.963,20365.213,19001.151,17926.709
