"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
57.755,83.911,71.131,230.35,198.261,270.621,190.643,225.497,223.166
0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,0,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
21,8,4,80.997,29,35,45.263,35.962,39.674
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,2,0,0,0,1,0,2,0
12.999,29,20.388,135,105.677,199.723,105,118.637,136.668
0,0,0,0,0,0,0,0,0
127,239,201,97,80,134,96.765,115,92
0,0,2.773,3,0,0,0,0,0
75,98.247,46.795,840.629,730.485,1008.908,1374.68,1403.277,1430.326
10,8,2,0,0,1,2,6,1
1,0,0,1,0,1,0,0,0
10,22,41,81,79,117,117,105,75
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
17,14.996,10.03,12.459,8.698,8.697,3.681,14.986,20.038
0,0,0,0,0,0,0,0,0
67.819,83.639,99.808,6.41,3.138,3.002,3.253,1.034,2.783
0,0,0,1,1,0,0,0,0
13,11,9,225.981,157,211,250,183,177
399.919,222.708,228.744,77.248,8.557,32.148,47.87,43.686,49.715
923.399,512.74,413.657,446.23,156.233,207.842,229.249,202.71,263.688
0,0,0,0,0,0,0,0,0
0,0,0,8.493,0,0,5.598,0,0
64.814,136.775,42.044,497.111,428.9,805.723,549.763,618.07,657.59
107,181,114,130,117,203,155,173,154
87,71,87,320,99,200,159,153,193
0,0,0,0,0,0,0,0,0
650.673,932.096,664.727,478.369,248.208,540.703,529.84,483.502,361.145
49.036,2.212,218.592,78.243,9.351,299.785,567.836,456.273,694.765
35.316,41.886,49.613,179.928,97.091,212.059,190.332,157.454,211.321
105.276,93.45,73,319,108,121,140.714,101,139
268,285.167,208.948,781.487,422.735,773.031,650.06,550.433,467.352
211,259.153,184,257.154,94,204.148,209.151,157.193,143.814
0,0,0,0,0,0,0,0,0
0,0,11,249,139.446,139.73,378,333.001,221.187
43.777,21.944,18.32,1,2,28.786,0,10.09,0
25.856,4.398,4.388,0,11.452,0,33.229,0,4.206
43.583,24.793,38.284,45.073,19.697,41.754,38.314,37.471,31.358
52,37,30.955,353.771,71,137.53,136.217,124.727,144.508
2.144,48.445,106.702,2.356,1.079,2.64,18.278,1.189,0
21.064,43.089,9.096,114.192,46.646,131.349,57.94,58.432,65.339
3.333,0,0,9.293,0,0,0,0,0
0,0,0,0,0,59.426,7.366,0,0
28.992,42.732,16.528,56.538,41.064,67.995,96.57,93.102,54.405
0,0,0,0,0,0,0,0,0
784,929,783,2623.556,1873,2915.826,2382.716,2500.484,2677.659
1.104,0,0,2.245,0,2,1.244,0,2.388
1.453,0,0,0,0,0,0,0,0
169,247,165,279.001,214,411,409,425,431
223.815,149.141,205.875,754.887,290.7,488.176,508.893,475.549,466.434
107.156,75.084,169.315,204.7,174.034,235.682,185.435,176.019,172.328
0,0,0,0,0,0,0,1,0
27.8,0,0,237.35,0,0,88.041,161.872,93.522
0,0,0,0,0,0,0,0,0
0,0,0,12.096,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
170.166,170.176,228.064,284,65,155,129,102,80
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4.174,0,0,68.882,66.142,199.735,86.786,17.617,29.481
0,0,0,0,0,0,0,0,0
185.074,27.407,135.115,28.705,30.258,0,29.24,0,0
0,21.801,0,194.469,42.453,132.631,186.902,97.845,238.273
1552.429,30.463,891.183,619.972,167.798,329.794,277.858,211.412,262.339
0,0,0,0,0,0,0,0,0
413.646,505.206,448.446,625.559,510.136,802.202,749.839,708.478,701.248
8.104,43.304,0,665.631,559.182,684.118,612.401,614.97,698.255
57.921,48.793,54.568,24.273,0,18.94,90.203,25.126,65.363
119.774,123.177,97.988,106.579,48.945,111.663,109.914,115.345,108.849
0,0,0,7.709,0,0,0,2.88,0
0,0,0,0,1,0,0,0,0
84,80,62,552,349,420,499,532,591
5,7,0,19,10,8,10,2,13
0,0,0,4,5,4,4,5,1
0,0,27,531.171,381.018,510.365,477.501,627.783,689.048
12.961,0,4.464,39.801,8.779,17.877,29.931,23.376,6.913
128,85.502,99,311.447,150.483,185.043,235.31,224.007,222.053
24.852,27.061,20,254.546,123.735,165.733,159.819,168.484,157.681
6.622,0,0,23.888,9.099,18.809,9.055,4.189,9.058
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
37.964,4.466,8.325,208.77,7.206,92.758,249.329,183.794,66.34
20,35,12,213,136.386,148.256,215,253,212
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2.791
0,0,0,0,0,0,0,0,0
19,7,13,2,2,1,3,2,0
0,14,0,0,0,0,0,0,23
43,56.308,34,58.182,59.301,53.866,89.185,114.109,79.358
0,4.953,0,4.571,0,0,15.466,3.087,1.878
5,6,0,75,58,60.835,127,110,72.161
376.302,287.098,220.369,692.374,561.033,819.183,1016.049,815.221,887.297
1,6,7,39.472,21.625,42.993,42.312,38.142,30.826
0,0,0,0,0,0,0,0,0
38,48,47,423,196,311,274,275,338
0,0,0,0,0,0,1,0,0
6.721,42.205,24.617,37.048,37.632,27.533,25.76,16.891,20.566
42.148,20.347,67.432,65.414,24.288,19.42,54.42,67.994,30.439
27.492,14.554,0,14.52,14.686,20.056,25.65,20.192,16.095
0,0,0,0,0,1.025,9.684,17.011,0
0,178.515,0,198.259,245.611,180.604,152.501,194.48,160.332
0,0,0,0,0,0,0,0,0
1312.172,2518.221,2372.455,2129.204,1837.888,2241.748,1450.309,1718.335,1798.025
66.231,87,63,93.384,91.161,101,213,189,198.023
2.844,3.357,6.665,34.628,8.392,0,20.669,102.205,138
0,0,0,0,0,0,0,0,0
0,0,2.189,53.751,0,0,86.843,45.139,0
0,0,0,0,0,0,0,0,0
0,1,0,9,5.465,7.302,2.09,11.519,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
54,0,12.211,225.082,106,246,177,181,210
188.595,378.743,331.955,372.309,345.825,434.185,247.424,275.42,309.531
3,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0
157.158,117.086,88.92,172.283,76.493,113.274,92.335,78.029,108.316
20.247,37.651,29.364,234.074,161.733,272.611,195.846,225.488,195.013
0,0,0,0,15.756,0,0,0,0
206.802,280.494,174.749,446,146,290,172,137,157
0,0,0,0,0,0,0,0,0
10.553,0,0,129.293,0,0,0,0,0
15,27,20,148,80,111,137,132,155
129,123,76,174,113,148,123,159,189
0,1,0,0,0,0,0,0,0
167,129,135,62,45,46,62,32,42
0,0,0,7,3,4,1,2,3
13,13,3,0,2,0,0,2,0
17,11,2,4,3,1,9,15.84,8
0,0,0,0,0,0,0,2.911,22.242
167,149,132,466,304,461,505.011,472,430
9.591,45.588,13.654,371.58,25.173,4.198,132.82,92.429,115.188
0,3,0,0,0,0,0,0,0
66.381,0,0,0,0,0,0,0,0
201,226,212,523.231,388,687.726,611,699,620.179
26,22.102,12.956,124.159,32.458,39.612,63.905,77.996,76.986
19.932,11.09,0,5.471,4.403,4.454,18.837,4.294,0
88,75,45,332.158,186.001,270,337,387,381
0,181.878,189,1083.921,660.368,1096.39,1303.171,1206.904,936.397
6,0,0,10,0,0,7,2,11
1.312,17,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
17,0,0,70.941,124.886,0,106.976,80.088,236.703
0,0,0,0,0,0,0,0,0
10,9,1,7,1,10,3,2,6
353.164,388.536,521.713,128.275,480.891,383.358,334.952,196.984,186.959
1344,1068,834,235,99,138,150,147,145
60.676,0,0,86,25.131,59.076,128,103,73.373
32,48.19,13.267,126,75,178,151,107.348,125
0,0,0,0,0,0,0,0,0
714.197,1183,573.578,823.135,691.377,1491,843.582,989.143,1212.199
93,120,91,1194,967,1271,1760,1567,1617
79.531,144.575,60.874,547.234,82.834,320.443,346.341,306.143,278.647
0,23,16,34,0,26.501,35,62.059,49.412
27.53,47.19,88.559,221.183,100.462,162.338,229.133,148.971,172.617
1.045,0,0,0,0,0,205,0,0
25.159,33.125,59.803,20.088,8.7,32.711,30.244,24.458,9.455
289.306,0,157.471,625.92,321.604,731.633,770.141,720.394,473.575
32.434,32.45,11.129,44.226,3.822,44.701,47.478,53.636,29.611
1853.197,2418.671,1877.236,12692.859,10739.617,14341.3,17214.087,15776.266,15456.385
25.461,1.77,0,217.638,35.545,97.899,19.456,14.018,99.744
232.802,270,206.903,2185.064,1501.091,2169.648,2961.113,2427.592,2493.565
128.847,90.496,83.05,780.324,441.718,753.487,805.057,821.508,775.704
570,916,695,3560.668,3479,4737,5678.555,6378.979,5861.001
51.379,58.17,50.424,685.965,296.831,553.359,614.791,668.84,703.435
70.909,45.694,17.288,337.705,84.471,180.999,168.887,188.141,244.721
237.547,219.704,168.961,2327.241,1813.158,2559.637,2606.969,2829.881,3254.449
679.953,486.668,359,3315.262,2339.089,3138.879,4893.262,4828.402,4821.729
48.593,24.478,119.088,540.344,524.43,561.1,440.806,358.743,327.919
0,0,0,0,0,0,0,0,0
2,5,0,34,7,5,28,18,16
144,136,120,303,110,211,201,217,196
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0
132.713,205.737,155.123,2041.868,1612,2311.09,2558.417,2424.934,2413.524
32.725,0,0,0,13.894,19.421,0,8.594,19.906
2.138,0,0,11.632,2.184,12.275,4.048,0,14.356
883,665,557,992,611,888,994,882,1009
365.677,604.691,440.038,1028.126,722.948,1187.798,1213.624,1003.689,1081.272
0,0,0,0,0,20,19,0,0
26.742,0,0,25.242,2.03,3.816,3.391,3.305,28.73
107,0,12.938,31.109,0,171.649,74.351,103.145,1.009
14.394,18.324,12.071,12.563,11.295,14.117,3.035,4.276,3
35.741,38.087,29.969,356.732,93.776,144.77,154.676,170.154,235.535
3,5,39.005,28.362,0,6.019,9.969,30.128,0
91,5.619,24.118,17,2.633,11,11,0,6
477.341,868.942,795.748,2584.795,2540.909,3580.016,3120.967,3045.966,3592.962
29,36,15,166,34,63,78,51,50
146,186,146,477.002,335,529,485,461,497
1.253,17.085,4.758,4.085,5.581,8.402,2.66,1.239,4.804
15,12,17,0,0,0,0,0,0
22,61,61,157,181,229,231.09,213,224
4,7,12,34,51.002,41,45,41.001,39.001
24,21,16,81.001,43.725,60.133,47.43,63,73.999
1.359,1.562,0,15.255,7.018,5.426,3.801,46.598,9.908
21.366,0,0,11.766,0,22.222,5.522,6.189,26.711
87,133,105,84,75.999,90.001,66,86,128
420.191,59.535,74.919,2150.167,384.801,528.378,217.258,537.193,702.824
116,54.608,83.78,83,48,66,57,51,59
0,1.954,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
127,157,186,558,447,802,620.003,663,553
0,0,0,0,0,0,0,0,0
216.595,229.349,140.638,281.009,154.828,266.975,217.311,188.987,178.185
28.281,40.697,63.965,149.265,72.643,112.196,123.659,98.873,103.3
0,21.554,0,87.789,50.062,30.184,86.156,71.98,84.489
61.023,92.782,80.15,149.147,128.398,165.304,195.759,177.208,158.203
0,0,0,11.307,0,7.292,8.893,0,0
25.892,32.6,33.781,148.951,99.602,149.464,152.819,149.386,210.263
0,0,0,0,0,0,0,0,0
0,0,0,9.338,1,11.13,8,8.632,9.054
57,25.326,39,8.889,15,32.894,9,15,10
94.964,42.152,17.426,125.081,39.553,35.374,17.815,26.61,18.951
30.191,20.375,21.766,0,0,0,0,0,0
406,252,192,402,99,134.738,159,160,145
80.782,205.028,49.359,78.49,30.356,21.636,21.723,0,13.539
227.074,351.934,186.396,263.136,43.022,31.935,0,0,0
195.173,0,0,0,114,162,0,156,0
123.181,154.036,124.165,1762.504,873.845,1696.988,1835.894,1777.002,1739.567
2212.677,3290.601,2346.677,193.843,222.143,266.068,79.452,46.737,99.413
0,0,0,0,0,0,0,0,0
380.001,403,369,444,310,583,606,575,551
2.43,0,0,4,0,6,0,0,0
2,2,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0
1725.513,935.251,864.492,1299.618,270.678,418.056,537.733,552.241,601.187
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
272.204,450.999,272.152,1477,1181.7,1815.959,1886.869,1813.448,1902.001
0,0,0,0,0,0,0,0,0
58,109,93,72,131,212,34,74,62
0,1,1,0,0,0,0,0,0
17.634,0,0,0,0,0,0,0,0
8,25,7,113,36,53,83,77,88
0,0,180,251.329,205.278,35.389,371.271,365.167,176.456
22.584,20.681,19.679,110.126,0,28.885,35.872,64.19,0
32.041,12,17.317,28.655,11.268,18.587,19,19.373,17.835
0,1,1,0,0,0,0,0,1
5,0,0,0,0,0,0,1,0
1,5,2,4,0,6,5,2,2
10,13,8,0,0,1,0,0,0
60,32,16,195,47,65,78,80,66
0,0,0,4,7,7,2,2,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
98,122,121,411,412,625,528,629,573
83,155,131,286,184,370,304.082,306,263
0,0,0,0,0,0,0,0,0
14,10,10,1,0,2,4,2,1
23,23,19,47,25,32,41,32,25
22,40,30,74,71,96,56,85,62
9,0,0,12,6,21,12,10,6
2,0,5,31,6,7,18,15,13
0,0,0,0,0,0,0,0,0
22,21,11.377,0,0,0,0,0,0
775,558,443,1327,434,789,300,395,383
0,0,0,0,0,0,0,0,0
2,2,0,4,0,1,1,2,1
3.778,0,0,11.536,0,3.079,5.5,6.5,18
0,0,0,0,0,0,0,0,0
377.211,280.962,203.789,0,11.089,10.825,49.657,10.627,0
951,614,473,1061,396,723,647,628,671
144.001,105.587,74.121,166.311,75.625,104.369,77.053,79.198,81.915
2,1,0,23.293,9,12.42,32,14.828,12
0,0,0,0,0,0,0,0,0
42,54,25.184,0,36,1,54,1,1
0,18.361,0,11.893,0,0,0,8.667,3
462.972,321.386,293.344,552,108,218,235,188,184
27,47,64,23,9,17,19,27,5
0,0,4,2,0,0,0,3,1
0,0,0,0,0,0,0,0,0
18,7,10,1,3,1,7,4,4
0,0,0,0,0,0,0,0,0
31,18,13,83,45,79,83,70,80
0,0,0,0,0,3.861,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
89,83,70,9,0,6,3,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,12.974,0,0,9.348,10.678,2.617,10.69,2.564
0,0,0,0,0,0,0,0,0
35,46,14,175,151.999,259.999,144,184,209
6.603,3,0,9.738,14.422,5.191,13.453,10.171,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
14,19,3,113.154,64,78,79,73,81
0,0,1,0,0,0,0,0,0
0,6.661,13.391,11.202,16.186,24.066,15.573,33,19.939
83.628,90.647,50.313,222.242,216.27,174.463,357.547,299.306,380.391
4.951,0,0,0,0,0,0,0,0
87.241,53.524,62.677,122.637,76.049,225.736,241.807,200.751,124.23
1,4,2,3,1,0,2,7,1
1853.414,1167.845,912.867,929.778,209.257,352.759,326.345,340.802,397.429
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,3,0,0,0
0,0,0,1,2,0,3,0,2
0,0,0,0,3,2,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
43.412,33,40,116.321,45,104.028,99,83,73
0,0,0,0,0,0,0,0,0
11.518,0,14,8.515,3.209,10.756,11.606,4.364,12.021
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
364.079,316.048,299.151,196.169,141.482,313.601,189.465,188.734,139.274
5.973,28.013,9.527,3.95,0,1.003,4,7.407,4.828
1,0,0,2,2,0,0,1,1
0,0,0,0,0,0,0,0,0
4,8,7,44,44.001,67.999,84,67,40.001
3,3,0,0,0,1,4,0,0
83,124.882,110,222,193,318,250,240.327,251
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
92,42,36,199,208.001,258,274,252,223
1,11,0,4,2,1,3,0,1
0,1,0,3,0,1,4,0,2
38,17,17,73,18,39,43,41,37
54,51,42,90,36,57.913,46.402,40.704,64.297
5.208,2.821,0,0,0,0,14,0,22
0,8.846,5.476,14.876,0,17.785,3.47,13.882,13.842
30,7,15,94,20,56,65,41.774,73
1,0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0
0,13.577,12.035,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
179.409,179.1,91.379,104.356,122.83,225.293,86.6,19.294,122.661
8.617,4.178,3.145,57.327,27.802,20.154,49.59,26.483,36.576
39,81,52,586,601,631,788.999,771.001,698.999
8,0,7,296.204,54.72,146.355,143.501,162.671,206
149.577,141.531,35.962,1537.354,583.022,815.67,1040.758,911.539,938.173
5.519,54.268,3.526,115.81,263.879,285.488,285.49,275.033,449.393
71,157,97,885,539,748,649,658,773
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,13.195,0,0
94,87,95,2,2,1,0,2,5
0,8,1,0,0,0,0,0,0
6.579,2.184,1,0,0,0,0,0,0
9.308,10.841,0,0,0,0,0,0,0
8.615,5,1,0,0,0,0,0,0
4,4.032,7.694,0,0,0,0,0,0
0,12.968,5.306,0,0,0,0,0,1
0,9.816,12,0,0,0,0,0,0
15.04,0,0,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1.08,1,3,0,0,0,0,0,0
3.687,0,0,0,0,0,3,0,0
1.346,0,0,0,0,0,0,0,0
458.83,428.774,395.644,480.066,255.412,484.17,352.848,378.178,337.081
0,0,0,0,0,0,0,0,74.723
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12
12,26,17,37,40,59,44,78,73.001
50,55,42,93,85,127,56,52,80
0,1,0,0,0,1,0,4,0
108.617,98.018,93.093,26.823,0,21.61,35.076,40.957,49.697
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
106.422,103.149,77.782,70.685,45.829,1,8.703,0,0
0,28.46,0,72.806,46,28.069,24.277,68,30.045
30.013,0,49.406,88.532,0,0,2.541,34.852,73.012
94.936,154.32,144.612,167.52,72.023,137.374,138.056,117.369,203.172
85.063,14.129,301,0,0,24.633,0,23.917,10.737
163.005,248.001,176,404,297,353.558,432,559.859,550.912
0,0,0,0,0,0,0,0,0
7.236,0,0,0,0,0,0,0,0
64,95,73.999,13,11.299,13.377,13,20.09,21.943
0,0,0,0,0,0,0,0,0
0,2.54,0,24.654,0,4.358,7.944,4.493,6.182
30.932,53,21.873,117.999,42.296,103.585,109,82,95.746
0,0,0,62.138,0,0,0,0,0
0,0,0,0,0,0,0,2.338,0
3,17,1,39.905,30.243,41.973,15.188,25.294,15.712
29.486,0,0,53.45,11.425,32.452,9.378,13.275,17.542
10,0,9,20,8,12,14,11,19
1,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2
0,0,0,4,4,4,1,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8.716,3,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1447.414,2029.328,1875.627,9183.823,8040.295,11414.407,10381.546,9192.236,9619.505
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6.969,0,0,0,0,10.621,0,7.297,0
208,186.048,67.585,256.562,125.031,342.805,258.057,233.906,321.149
0,0,0,0,0,0,0,0,0
540,603.001,577,1132.257,881,1479.001,1299,1328.003,1271
0,0,0,0,0,0,0,0,0
2,0,0,3,1,1,2,6,5
0,0,0,0,0,0,0,0,0
13,24,15,34,29,45.882,9.656,18,14
32,27,19,204,109,208,44,84,71
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0
33,5.71,0,0,6,5,0,0,0
108.957,145.25,55.426,255.899,135.34,258,200,287.007,298
85,29.928,17.718,90.002,24,65,56,53,54
96,146,116,320.909,245,360.687,421,409.022,455.156
0,51.629,0,96.338,138.564,67.441,246.706,127.675,291.044
0,0,0,0,0,0,0,0,0
337.126,348.914,284.107,584.843,221.766,371.129,381.632,253.519,320.222
59.145,53.323,10.827,94.729,80.016,176.495,88.255,91.87,125.088
0,1,0,0,0,0,0,0,0
443.264,452.986,349.502,658.776,514.598,952.855,630.934,612.287,644.192
0,60.389,38.221,402.832,242.938,382.522,578.79,507.714,479.809
36.244,34.269,34.292,69.164,11.957,36.957,20.139,20.222,24.543
110.04,10.515,54.381,43.435,25.42,25.772,18,14.432,20
2.131,90.9,0,0,0,56,0,0,14.667
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
74,60,43,161.001,50,52,83,79,76
5.418,0,0,0,0,0,0,0,0
3.555,9.331,68.727,0,0,0,3.569,0,0
0,0,0,0,0,0,0,0,0
148,142.186,31.592,0,37,0,58,0,0
0,0,0,0,43.871,9.307,0,13.667,77.93
59,54,48,429,254,486,486,525,527
38.372,43.069,27.876,172.08,97.642,153.18,141.677,83.279,146.46
237,395,373,429,240.954,469,295.841,271,299
136,2.329,142,461.024,410.09,634.367,705.664,383.462,215.47
0,78.665,0,0,0,0,0,0,0
8,4,0,3,2,1,1,4,3
1.485,3.073,20.602,11.521,1.978,4.679,0,3.452,1
21,14,27,18.778,16,25,16,12.573,14
614.394,418.283,378.089,465.765,246.81,445.342,282.857,228.544,277.211
0,0,0,4.837,0,5.842,2.263,5.508,0
158,98,104,22,27,52,30,44,39
4,10,3,7,12,9,10,17,6
11.324,10,16.55,62.267,31.287,46.812,25.645,43.842,42.356
49.167,52.976,73.488,293.084,144.466,273.476,256.284,226.182,257.804
0,0,0,1.831,0,0,0,4.274,4.914
58,55,69,755,252,556,443,372,400
0,0,0,1,0,0,0,0,0
906,504,460,239.271,118,235,204,177,202
7,2,2,6,7,6,9,8,13
11,15,0,27,20,43,22,12,11
0,0,0,0,0,0,0,0,0
114.851,65.439,22.839,411.089,138.567,211,241.842,229.631,240.53
8.999,8.127,23.111,71.35,66.531,38.48,34.267,140.509,23.471
9314.852,10368.271,9351.389,2143.848,1338.875,2879.389,3731.677,2940.784,2836.951
92.899,114.369,68.892,358.345,220.554,292.627,489.956,385.166,423.425
87,118,62,117,38,79,78,73,76
51.086,95.767,72.195,182.12,154.92,307.397,270.076,201.694,336.044
264.519,166.813,326.282,98.1,68.398,136.204,138.826,94.474,105.987
347,385,399,111,76,131,96,122,113
26.512,23.688,6.677,98.35,50.372,62.253,54.629,65.763,56.048
0,1.579,2,0,0,0,0,0,0
0,15.533,7,103.95,26.552,20.17,60.903,93.313,97.04
303.916,861.938,678.579,533.685,332.238,466.102,885.813,507.464,681.714
18.746,19.542,0,3.975,0,0,0,0,0
154.96,114.807,87.234,205.648,50.858,81.664,80.948,93.421,92.813
109,77,18.223,107,28.358,56,48,69,55
518.638,692.761,601,645,413,697,639,576,633
33.621,11.977,58.266,19.165,1.809,5.242,24.088,11.683,24.029
904,924,758,1179,529,939.15,617.025,653,626
160.119,148.965,120.202,130.328,76.376,129.884,121.169,92.624,110.367
0,0,0,0,0,0,0,0,0
29.564,17.548,24.051,119.917,49.883,92.771,81.408,51.197,73.639
21,25,10,14,17,10,55,43,33
184,142,195,598,213,0,0,250.013,294
14.254,1.294,55.627,105.754,23.251,60.961,66.267,84.976,59.433
0,0,0,0,0,0,0,0,0
233,376,293.1,2879.349,2167.982,3531.2,3604.673,3639.768,3265.053
22,28,28,0,0,0,0,0,1
254.254,83,75,964.45,396.892,599.716,634.567,762.866,1184.173
109.479,116.909,79.505,374.075,147.195,224.681,192.975,207.914,239.864
0,34.646,4.413,0,94.257,0,0,0,182.832
1212.604,1382.312,1106.696,1151.071,939,1244,1368.871,1365,1436.148
1.066,0,6,6.12,1.043,2.344,2.116,4.798,1.034
56.345,119,29.174,332.19,167.666,269.379,285.645,406.127,458.916
41.06,0,0,22.646,91.228,15.406,46.731,0,15.143
41.442,12.846,12.441,21.697,40.251,2.71,17.228,73.027,101.143
1,1,0,1,3,0,0,1,2
0,73.389,0,0,0,0,0,0,24.317
0,5.936,0.996,0,0,0,0,0,2.557
0,0,0,2.557,6.747,0,0,0,5.347
9,5.338,0,46.347,31.646,45.318,90.645,69.526,81.137
34.077,33,26.967,143,103,153,138,143.33,195.298
37.188,67.699,48.332,190.916,110.992,178.577,179.738,224.178,190.93
126.82,77.939,115.955,0,37.685,0,17.038,0,0
2926,2860,2420,2736.003,2004,3180.043,2705,2663,2770
182,222,191,202.221,207,320,169,219,248
3,1,4,0,0,0,2,0,1
94.356,93,86,12,5,15,10,17,17
1317.122,1296.825,967.565,605.632,379.746,690.154,599.199,674.773,783.596
872.963,638.05,512.583,1920.25,1228.013,1892.04,1559.281,1662.435,1582.884
328.663,146.409,138.211,828.706,197.04,278.012,340.451,284.184,311.301
0,7.029,1,3,8.002,4,1,0,30.673
5,8,0,6,8,9,8,5,10
1899.847,1269.593,1105.756,7130.876,3662.32,5794.118,6235.649,5192.661,5311.487
70.531,52.059,58.31,29.36,33.687,33.485,28.698,60.791,40.608
0,0,2.84,0,0,0,0,5.221,29.601
130.29,94.8,76.079,248.21,29.728,250.683,65.898,339.448,48.314
1532.355,822.49,725.306,2695.164,898.946,1286.48,1907.242,1549.029,1739.153
823.697,929.74,684.114,1423.424,727.036,1318.908,1310.204,1288.012,1269.799
63.199,39.736,69.998,186.65,143.9,169.324,196.787,167.231,168.5
53.109,59.941,42.308,390.998,383.043,651.617,533.389,548.022,362.795
48.357,0,34.933,88.109,34.525,0,264.936,0,115.152
1,0,0,0,0,0,0,0,0
1.029,0,0,0,0,0,0,0,0
177,116,122,287,139,208,211,175,176
61.396,14.311,58.461,176.19,91.064,147.175,164.113,143.933,129.972
10.625,6,4,0,0,1,0,0,1.127
34.674,0,53.904,264.212,160.612,265.849,267.989,173.245,124.748
191,66.206,80,98,23,54.766,54.739,53,82
126.492,121,109,171.796,87.843,251,181.869,171.179,203
122.125,188.598,134.95,824.48,802.587,950.495,1035.556,992.335,970.897
0,0,0,0,0,0,0,0,0
8,4,22,3,4,4,2,5,3
435,339.999,306,342.999,86,242,139,97,131
1044,1582,1423,767,541,940,588,573,698
706,673,627,629,276,603,511.001,437.001,485
88.492,129.641,101.837,201.863,155.667,361.384,284.472,264.491,353.501
0,0,0,0,0,0,0,0,0
278.262,337.719,328.989,2061.491,1948.627,2717.566,2881.621,2904.778,2799.265
1,0,0,6,5,4,2,1,0
94.761,78.562,54.692,445.412,115.232,232.392,157.646,176.736,270.304
