"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927","SRR26260934","SRR26260935","SRR26260936","SRR26260937","SRR26260938","SRR26260939","SRR26260940","SRR26260941","SRR26260942","SRR26260943","SRR26260944","SRR26260945","SRR26260946","SRR26260947","SRR26260948","SRR26260949","SRR26260950","SRR26260951","SRR26260989","SRR26260990","SRR26260991","SRR26260992","SRR26260993","SRR26260994","SRR26260995","SRR26260996","SRR26260997","SRR26260998","SRR26260999","SRR26261000","SRR26261001","SRR26261002","SRR26261003","SRR26261004","SRR26261005","SRR26261006"
1.429,18.456,66.111,586.028,333.771,597.064,736.705,654.878,616.345,9,7.69,14.339,9.9,8.667,239.975,266.256,255.845,320.85,256.477,248.943,274.392,242.448,291.791,343.762,172.396,2.246,194.419,2,10.683,1,6.757,1.049,397.705,297.897,529.137,358.811,314.732,421.316,552.489,590.665,483.123,487.461,369.802,412.581,6.868
16.737,0,5.746,28.621,7.88,54.13,36.65,16.907,80.163,0,2.121,0,9.654,1.832,20.496,6.468,23.136,24.769,23.438,8.354,11.444,6.267,22.78,24.344,13.975,3.764,6.248,1.934,0,0,3.861,3.886,35.563,26.263,39.831,35.345,23.738,31.94,38.683,34.573,11.739,28.718,12.823,31.113,5.281
11,7,17,2,4,5,0,3,5,18.999,12,15.001,17.013,17,3,1,1,4,2,1,2,3,4,3,0,21.162,1,12,20,8,19.999,11,8,4,15,6,6,3,10,16,8,8,5,8,13
170.221,206.176,281.802,144.878,123.248,262.856,124.913,210.34,168.982,90.027,128,174.001,153,147.011,133.737,135.931,178.196,214.302,202.379,207.456,75.484,82.777,120.192,112.851,103.009,116.999,77.011,42,54,55,66,65.999,199.104,171.398,330.648,240.856,260.143,317.885,163.898,165.58,120.726,173.35,118.85,176.068,47
0,0,0,23.72,0,39.038,0,0,0,5.446,8.94,4.434,1.816,3.122,63.173,62.783,73.963,55.79,99.284,90.119,63.327,47.254,70.169,106.069,52.904,1.411,47.268,9.816,0,4.251,1.327,0,101.076,85.425,144.29,115.927,90.855,139.523,124.682,114.405,82.43,134.589,90.567,120.699,3.207
2.139,0,0,0,0,0,31.162,0,0,104.126,90.76,160.912,62.741,108.622,404.564,389.916,456.102,503.308,447.683,540.521,519.488,325.214,480.799,587.96,279.256,101.406,324.437,1.515,81.003,56.315,66.147,43.394,789.539,567.687,996.941,707.358,695.268,812.535,891.231,955.635,745.791,711.74,687.79,697.802,63.26
0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8.845,7.184,0,489.353,0,247.759,565.322,620.451,567.127,135.886,167.916,147.039,182.044,168.659,263.411,130.382,320.011,221.813,117.63,125.168,346.676,184.839,410.098,113.663,137.368,141.732,88.343,89.498,89.293,71.992,54.35,75.719,356.544,350.529,641.656,90.884,86.206,198.721,558.535,647.049,524.45,246.574,136.052,209.042,107.573
36.773,67.945,80.431,53.224,19.973,69.144,33.672,32.84,49.914,36.615,48.185,26.431,38.548,32.368,328.309,302.81,358.831,455.007,368.466,478.497,415.191,318.901,379.92,444.841,224.365,35.398,287.108,22.191,10.495,0,6.412,14.78,587.06,449.739,799.519,582.328,499.461,611.713,853.16,876.362,617.415,696.825,530.675,672.031,22.312
32.771,19.547,0,0,37.45,6.563,10.833,22.823,45.242,13.735,23.754,42.563,19.266,35.215,98.077,61.605,30.031,44.392,86.552,69.967,178.331,46.377,105.349,124.065,57.299,16.343,54.169,15.112,13.308,10.796,28.118,23.327,146.158,120.199,219.284,182.796,68.458,195.201,133.435,106.04,141.144,138.226,141.901,196.374,18.042
19.874,7,14.82,68.832,24.902,47.223,40.801,26.204,8.292,45.355,24.609,9.741,9.264,32.181,126.831,130.601,131.906,173.016,87.886,163.674,26.083,65.92,172.849,126.873,59.52,6.58,61.856,4.54,6.074,9.999,5.204,10.199,248.852,174.934,388.88,329.686,238.499,387.596,191.779,352.575,184.796,189.507,226.18,147.077,8.062
0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,151.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.077,0,388.071,3.506,0,0,297.811,198.454,198.521,0,263.477,0,0
82.471,65.704,51.961,329.076,213.34,414.306,445.259,305.744,428.389,8.272,3.522,11.913,7.299,9.596,82.976,77.218,71.997,112.106,135.427,85.649,76.812,92.934,102.972,126.243,102.616,0,75.698,9,0,5,0,7.062,190.915,149.35,225.666,181.571,152.537,190.358,251.271,214.573,174.322,231.152,165.553,183.914,5.954
1,5,3,0,0,3,2,0,1,6.09,8.412,2.086,5,4,0,0,0,0,1,1,0,0,4,3,0,6,0,7.368,6.835,4,1,2,2,0,0,2,0,1,0,0,1,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.447,8.992,0,0,0,0,3.889,0,0,0,0,0,0,0,0,3.147,3.547,0,120.002,56.771,66,98.568,0,72.899,60.859,55.662,0,0
6,54.295,64.237,94.994,87.081,142.429,132.768,218.895,197.011,120.177,112.366,234.414,170.816,148.651,339.683,299.897,300.103,474.873,455.787,453.055,283.579,244.486,261.773,283.182,194.477,123.742,257.685,73.616,61.346,43.778,53.692,28.645,541.06,409.838,812.897,591.36,524.395,761.899,494.144,598.756,474.974,439.42,303.486,460.695,37.32
35.111,70.12,77.307,155.079,115.979,244.131,181.918,208.243,191.875,23.697,62.872,33.459,74.069,56.673,176.741,70.841,207.779,229.182,319.953,335.022,220.357,203.394,224.029,254.409,190.001,33.045,166.778,24.161,39.69,17.237,23.296,8.406,403.985,370.747,520.191,401.788,350.064,609.543,339.101,409.12,381.878,352.551,329.527,389.933,43.967
19,25,29,1,5,2,0,6,6,4,15,7,8,7,2,0,2,0,2,3,0,0,0,1,3,13,1,0,4,2,1,3,1,1,3,3,0,0,0,1,1,0,2,3,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
184,101,90,1015,319,551.124,399,455,492,104,144,70,75,60,562,605,605,703.539,701,747.205,400,311,435,558,333,89,405.599,50,71,27,49,22,1137,771,1606,1068,1045,1308,953,1007,761,1002,742,888,51
59,32,49,562,166.87,272,161,196,201,17.203,28.826,50,0,24.619,618.717,396.288,559.809,726.725,679.895,791.332,407,289.834,373.804,429.462,315.36,16.914,273.733,0,14,21,18,24,1272.53,792.601,1597.305,1223.743,1104.556,1530.679,932.052,825.202,690.142,868.734,759.916,856.265,20.008
2,0,0,2,3,8,2,1,1,0,0,0,0,0,2,2,2,3,0,6,0,2,1,1,1,0,0,1,1,0,1,0,2,2,0,1,5,6,0,1,3,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,30,33,118,88,176,140,116,104,11,15,14,6,7,35,54,47,62.013,59,42,28,33,45,37,25,8,34,7,9,8,2,2,61,63,104,79.001,66,96,76,82,63,60,56,56,8
26,22,49,298,140.28,174,168,211.797,248,11.393,7.048,0,25,0,142,112,137,162,152,158,106,84.02,118,153,71.591,6.762,85,18,0,6.929,0,8,261,207,372.862,273,237,337,270,263.022,48.798,147.71,212,213.828,4.513
0,0,0,1,0,0,0,0,0,35,24,16,20,10,0,2,1,0,0,0,0,0,1,0,1,31,0,12,9,8,7,4,7,2,2,1,1,0,0,2,0,2,1,1,9
3,19,6,0,0,0,2,1,4,2,6,2,5,5,1,1,1,0,0,0,0,0,0,0,0,7,3,3,4,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
55.583,39.578,122.079,85.133,8.753,39.935,0,0,0,301.405,298,200.679,178,138.963,402.168,324.216,276.95,248.858,396.488,419.577,266.997,207.795,293.654,421,24.104,217,114.964,220,113.467,147,93.83,121.189,488.047,590.231,828.813,841.435,459.639,531.472,961.667,652.912,346.563,506.536,442.865,646.101,207
357,380,265.191,903,459,693,819,741,783,72,67.177,79,89,74,298,269,346.909,351,290,333.558,327,244,324,349.31,194,59.904,235,43,51.666,37,42,36,725.123,557.661,902.181,605.404,547.795,667,765.147,915,595.035,678,527.619,597,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.905,0,333.391,23.257,110.81,66.591,154.735,110.394,42.49,42,0,32,33.368,489.565,376,434.293,558,470.604,598,444,343,465,520.093,294,34,375,11,23,21,0,12,910,686,1270.001,825,796.536,1002,971.031,958,750,874.999,660,780.001,25
8,15,2,0,1,0,0,0,0,9,11,8,2,7,1,0,1,1,1,4,0,0,0,3,0,9,0,5,5,3,3,3,0,2,0,0,1,2,1,0,1,1,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.927,0,0,47.473,0,0,0,0,0
0,3.717,2,0,10,1.957,4.719,0,0,4,0,7,11,4,34,29,33.934,56.305,66,73.983,24,27,28,39,29.038,6,31,0,0,0,3,6,42.247,53,79.834,71.417,84.003,99.134,56,45.038,40,64,30.338,45.634,2
7.876,0,1.238,3.347,5.47,19.599,10.765,0,18.312,5.578,8,0,3.765,0,19.649,0,8.335,15.644,17.938,12.552,8.04,19,19.778,14.568,20.431,1.239,14.976,4.747,2,3,0,0,56.311,35.458,78.485,24.96,55.724,78.835,52.514,55.688,13.36,61.752,17.234,31.716,3.535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
437,738,572,1263.766,1324,1726.825,1232.559,1468,1488.648,145.128,147.999,237,204.001,170.058,832,875.993,845.791,1186.876,1131.025,1168.26,605.471,487.859,771.889,940.104,539,162,634.73,65.333,61.001,67,81,63,1279.139,917,1999.001,1424.999,1356.999,1767.454,1191.759,1202.571,974.881,1344.258,1057,1267.001,64
59,93,71,42,52,74,47,77,75,14.277,0,31.435,0,0,35.847,1.41,4.044,74.162,96.828,99,44,34,54,21.948,31.733,2.459,5.134,18,0,12,1.579,20,0,40.902,0,10.336,92.223,7.13,45.333,81.742,70,4.693,100.304,0,0
0,4.57,8.506,2.201,0,0,0,0,0,31.819,32.763,3.904,14.39,12.792,28.092,103.666,26.309,64.693,20.39,133.7,83.673,49.362,26.812,131.589,12.751,28.725,94.172,13.698,16.061,5.66,5.9,20.844,183.802,166.321,89.207,76.386,163.787,152.468,71.519,242.302,58.1,39.142,67.565,78.264,15.091
0,0,0,0,0,0,0,0,0,0,0,3.591,0,1.436,8.713,45.908,50.307,52.756,85.236,27.725,25.033,19.273,46.858,11.25,5.799,2.252,25.013,1.595,0,0,0,0,23.941,33.827,137.027,85.922,71.113,27.884,100.258,111.214,62.007,58.5,8.181,152.641,0
0,0,0,0,0,103.242,0,0,15.315,14.669,38.092,3.664,75.896,71.506,213.273,224.625,253.955,248.097,269.446,273.879,227.375,80.949,201.474,198.746,103.825,30.992,97.371,2.471,0,22.199,3.867,28.24,112.791,290.302,497.015,329.306,405.893,461.788,486.587,371.852,176.306,192.48,231.886,185.129,65.149
1517,1033,866.999,521,57,177,128,101,76,943,1208,1455.999,1443,1406,708,540,683,766,651.767,785.99,379.001,365,461.769,533.014,290,979,336,618,607,695,683,693,1449,951,1977,1392.189,1232.001,1553.855,1045,1198.949,864,974,716.074,874,677
0,0,0,0.947,0,0,0,0,0,157.719,167.261,165.575,134.749,145.919,379.91,364.772,338.847,456.975,404.095,494.926,331.036,270.949,379.883,456.725,281.441,111.143,313.82,90.381,85.785,74.047,80.438,69.121,808.829,531.816,1007.629,780.513,706.589,799.224,729.463,895.257,658.965,872.761,624.062,692.886,91.144
0,0,0,0,0,0,25.506,17.39,4.78,0,12.463,10.29,20.603,19,120.738,74.396,123.55,110.159,126.186,144.188,94.199,107.827,147.799,121.917,87.967,0,95.621,9,0,0,7.337,0,198.176,182.136,325.346,182.62,198.599,270.01,278.988,284.749,238.429,233.148,153.813,212.793,0
0,0,0,0,0,0,0,1,1,19.833,24.053,47.727,46.138,18.59,179.477,66.794,186.943,165.522,147.983,267.203,200.149,86.05,137.918,178.612,127.683,31.943,125.444,7.213,17.867,6.916,17.276,25,317.574,313.485,489.068,375.402,399.084,390.294,349.206,372.912,277.889,370.93,253.615,329.38,14.583
0,0,0,111,0,0,0,0,0,11.162,50.272,17.527,13.836,21.361,36.681,7.279,71.466,13.901,38.235,44.001,93.25,6.107,43.942,92.708,72.242,24.171,104.469,26.059,9.223,11.131,0,26.081,40.37,124.676,146.686,126.664,73.445,40.543,208.595,134.061,76.85,173.631,118.907,183.703,7.746
20.429,35.846,22.464,38.163,11.992,40.827,24.1,19.632,2.104,56.627,2.722,91.001,57.818,72.426,115,72,102,90,100,76.549,119.611,57.985,107,132.391,43.767,48.136,60,24.35,20.654,48,28.805,34,172,137,204.695,166.088,133.001,172.436,197.338,209.013,187.33,199.905,90.339,157.747,20.687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,8,4,5,11,8,6,7,9,5.397,0,8,6,6,5,1,8.531,3,4,4,0,5,5,0,10,4.999,2,1,1,4,1,5,3,8,6,5,7,4,9,5,3.999,3,5,1
0,0,0,0,48.056,0,2.876,0,0,93.948,19.313,111.476,81.78,36.802,477.08,298.059,514.705,391.931,510.983,537.558,145.718,65.71,176.716,269.807,31.956,43.882,25.946,30.348,13.079,0,40.357,34.925,621.868,501.577,1106.273,680.416,588.641,827.388,308.11,353.312,324.663,223.964,183.457,202.339,31.926
35,0,0,29.381,0,0,0,0,4.552,12,11,7,19,0,81.66,98.276,95.517,76.103,130.445,129,86,72,80,107,39.266,0,83,0,0,0,0,0,134.384,144.71,266,173.621,161,236.892,223.591,208,154,180.2,164.754,180,0
0,0,0,0,0,0,0,0,0,5,14,7.543,10.197,0,185.662,100.754,172.248,155.954,191.269,51.427,188.181,148.554,183.68,291.788,126.669,0,170.311,0,4.095,0,3.212,0,345.187,271.331,505.128,304.809,269.669,323.956,636.577,600.948,456.862,496.368,412.027,505.182,0
288,0,0,98.394,1.078,76.903,145.051,11.967,100.321,75.629,72.438,230.779,243.539,178.096,925.698,591.704,746.761,918.273,887.815,1115.566,648.772,504.87,793.962,923.197,425.193,118.679,523.895,4.583,86.657,120,40.16,100,1449.469,1095.845,1994.605,1363.203,1235.703,1681.665,1519.85,1432.136,1046.959,1162.154,1015.605,1360.411,53.179
31.239,290.742,520.333,4.065,60.718,54.797,128.103,40.555,4.068,232.454,295.063,256.707,180.394,247.143,163.18,164.17,122.91,195.486,167.505,199.024,154.641,109.384,124.252,185.919,104.479,260.283,128.785,72.216,73.374,87.634,128,78.404,252.309,215.658,394.929,264.281,288.547,340.858,226.402,333.345,261.155,242.796,240.603,178.009,119.855
8.212,11.523,0,37.287,0,16.376,17.248,13.506,19.892,55.974,58.514,33.15,52.755,44.287,142.719,5.253,0,131.176,185.151,0,141.365,87.829,88.317,245.726,0,42.836,3.072,13.17,15.264,27.238,17.434,0,14.991,228.965,36.664,178.565,190.313,0,97.368,370.52,9.492,197.288,56.99,160.317,0
0,0,0,0,0,0,2,0,0,56.352,22.638,94.747,111.999,47.238,178,120.697,154,185.922,174,227,172,109.71,146.542,224.234,111,46.502,108.111,44,34.25,42.232,43,6.828,325.285,231.001,335.143,335.717,250.688,291.872,349.305,225.356,236.999,287.233,175.543,354.99,42.045
2094.968,1912.95,1632.344,775,410.965,684,521,655.777,717.971,1271.445,1664.049,1635.919,1667.722,1731.609,1412.181,871.955,1253.341,1560.764,1419.583,1816.839,963.115,810.993,1006.007,1479.072,760.979,1269.034,944.912,740.932,824.194,698.667,737.161,706.149,2453.671,1587.568,3182.879,2220.122,2202.144,2907.525,2145.395,2352.762,1790.365,2409.524,1782.97,2245.034,856.333
0,0,0,0,0,0,0,0,0,0,38.155,0,0,0,307.205,224.446,189.748,242.491,289.775,320.358,494.881,60.139,221.681,0,23.062,0,163.019,0,32.814,0,0,37.954,1416.918,438.48,1625.639,1147.209,1052.045,1437.713,1329.492,1330.112,1092.814,1472.115,1039.925,1281.205,62.16
0,0,0,14.62,0,175.363,232.653,0,56.66,51.355,24.182,40.218,70.923,52.983,182.238,175.736,224.73,213.23,417.55,195.578,218.362,84.234,157.348,227.924,110.805,29.882,237.189,9.572,19.207,27.821,11.529,16.131,284.71,155.539,388.621,306.554,285.256,282.132,343.259,428.69,227.639,438.228,309.482,281.301,18.598
317.999,329,242.001,213.002,146,240,242,224.001,202,50,41,40.001,37,61,65.999,46.001,83.001,93.999,86.999,115.001,85,49.999,75,101.001,48,24.999,40.999,16.001,23,15,18,11,204.001,127.999,255.999,187.999,192.001,221,204.999,229.999,209.999,203.251,169,196,42
59.896,53.303,21.945,185.3,194.781,340.794,290.673,258.751,245.37,64.464,3.453,5.269,16.998,10.859,575.671,827.27,513.086,758.19,723.308,612.963,539.942,455.395,628.317,815.122,377.437,43.937,486.211,0,0,0,11.865,0,686.715,687.252,1422.847,1003.455,893.527,1106.809,990.887,1024.678,905.686,981.008,943.455,912.501,40.54
293.365,498.9,354.484,2156.997,1856.178,2750.558,3167.234,3623.831,3299.497,35.173,2.704,0,32.696,15.668,838.191,743.341,816.479,936.064,924.698,1022.401,761.421,728.079,1011.092,1221.908,640.313,0,810.021,10.133,0,0,0,0,1308.203,973.994,1942.707,1346.754,1215.8,1583.145,1610.081,1980.407,1354.152,1761.815,1269.355,1475.518,0
0,1.175,0,35.026,36,25.532,15.517,6.183,72.458,40,54,27.305,64,20.479,277.578,303,341.846,425.001,301.836,334.287,284.433,296.516,197.012,299.685,273,30,181.573,5.078,24,21,3.079,14.123,732.651,408.231,698.975,530.66,526.474,710.902,566.753,569.044,402.955,709.175,456.144,523.838,41
62.21,229.072,229.473,767.341,905.973,1513.005,887.115,984.573,911.177,54.923,51.511,54.133,56.027,56.461,235.281,353.16,227.578,339.636,411.361,364.398,140.919,213.153,256.486,294.738,215.517,26.073,254.621,21.421,25.42,22,15.947,18.27,505.253,423.938,716.522,514.678,540.222,566.842,398.38,529.131,428.317,484.368,338.795,411.452,24.85
190.331,0,255.771,1222.915,0,894.659,1058.745,693.305,861.383,115.197,67.857,113.746,107.77,134.505,982.85,774.647,1006.281,1294.755,976.79,1201.117,1090.885,788.332,926.254,1410.443,750.014,133.724,909.198,9.813,58.905,19.744,12.354,16.614,1743.251,1017.027,2108.638,1507.211,1429.801,1652.312,2061.081,2057.267,1286.324,1880.366,1247.876,1741.709,42.608
4.105,175.096,0,1.6,1.486,0,180.458,3.586,7.327,137.181,179.881,161.302,181.123,170.272,516.581,428.241,526,646.351,542.478,653.825,363.945,387.12,503.945,572.432,343.359,115.757,407.247,46.642,77.476,81,74.42,34.704,894.762,694.737,1322.184,917.873,836.526,1030.622,870.267,955.076,817.654,900.559,744.464,760.532,45.786
0,491.652,0,1.018,682.241,0,805.467,774.403,0,355.456,402.939,423.948,408.515,507.119,1584.965,1417.379,1614.557,1947.331,1812.101,2237.467,1439.998,931.815,1373.11,1642.452,951.323,321.754,1057.623,27.558,189.238,205,192.198,176.462,2727.981,2214.372,4070.478,2791.371,2546.965,3407.93,2840.639,2734.013,2208.361,2478.691,2060.326,2569.108,219.47
19,9,0,203.98,61,76.791,120.134,135.859,171.42,6,2.321,14,3,10,94.899,52.001,84.27,115.897,97.549,134.032,158.611,72.704,125,137.463,58,7,65.062,9,8,4.803,3.627,0,204.888,139.845,265.184,207.949,165.941,227.324,220.461,254.312,182.521,252.081,161.614,170.168,0
139.602,358.237,153.374,257.172,22.008,0,23.353,144.271,104.22,148,157,134.095,127,122,710,581,606.9,687,624.483,684.045,599.951,523,740.178,828,391,119,492.74,77,77,68,64,51,1286,903.604,1689,1169,993,1289.65,1369.546,1537.194,1253,1400.639,964,1230.989,96
6.324,8.337,5.856,26.423,29.548,12.995,26.554,25.435,32.407,10,6,13,15,8,26.462,22.012,11.971,35.819,25.21,45.981,21.593,19.025,26.757,34.482,7.349,7,20.009,7,4,2.095,4,0,79.204,50.007,92,71.697,73.667,119.766,92.686,77.456,59.411,77.079,106.622,84.743,4
486.569,483.819,486,742,452.476,843.549,632,666,723,210.558,227,282.079,361,275.484,754.001,637.782,835.922,893.53,940.959,944.432,473.68,408.745,611.994,653.543,436.999,209.169,465.932,128,114.999,100.597,112.734,87.412,1340.893,1064.776,1992.134,1393.594,1207.151,1647.227,1182.765,1181.042,911.998,1222.567,983.328,1120.368,115.148
131.215,45.89,37.31,164.182,96.541,85.164,88.068,78.584,122.239,18.153,36.484,2.683,7.537,13.855,53.846,62.649,53.869,68.489,77.831,53.401,42.99,18.321,40.208,61.381,29.121,25,41.226,18.151,18.975,1.096,13.124,1.177,44.975,79.432,100.08,88.687,68.728,91.246,105.019,96.161,79.766,77.277,80.488,85.541,0
56,35,31,182,105,140,199,244,262,51.677,62,73,66,71,150.163,161.721,247.137,238.663,216.107,236.734,232.656,129.448,208.385,297.239,170.248,48.29,204.043,18.356,29,28,24,37,356.472,265.14,486.765,273.66,325.274,374.934,380.916,459.93,398.754,527.007,357.391,399.223,24.1
167,128.339,116,197,76,111,99,100,92,49.372,72.001,52.118,61,68.494,117.199,117,122.758,201.103,116.862,225.007,119,97,71.849,188,36.979,26.89,98.001,28.853,17.922,16.914,33.119,30,256.999,187.001,329.993,346.085,219.799,333.784,210.525,256.112,233,275.004,215.29,222.046,19.279
405,410.02,339,176.17,103,144,146,152,153,637.899,739.713,778.827,765.642,859.425,461.899,271.547,348.617,374.795,498.64,625.417,428.418,319.023,374.182,590.149,270.317,585.999,301.301,391.024,399.241,355.95,432.888,362.848,850.237,620.718,1024.029,805.288,805.093,1053.205,919.914,911.195,583.11,682.338,539.316,952.803,421.3
95.679,243.712,212.356,339.823,410.99,625.675,459.595,555.621,466.74,5.855,11.217,23.428,6.696,26.118,16.931,65.72,47.055,81.754,90.059,122.919,61.636,76.642,96.92,80.345,8.849,13.927,50.831,5.987,10.307,6.261,6.37,8.993,115.199,65.483,104.312,100.628,43.301,189.716,38.555,74.595,86.033,155.405,82.751,64.573,2.511
0,18.212,0,8.506,8.591,32.402,16.025,19.186,20.74,14.273,13.15,16.239,20.127,33.628,30.66,40.455,35.198,73.359,92.007,75.44,48.852,33.51,74.509,91.196,36.584,15.179,80.852,7.055,2.973,7.861,7.699,3.553,65.881,86.728,126.966,105.348,107.295,139.814,115.988,110.204,109.119,106.109,56.114,101.722,3.125
14.79,13,16,27,34,43,33,35,51,15.531,24.858,28.759,28.296,18.253,44.092,22.42,51.825,39.838,50.367,45.111,17.389,21.315,10.609,40.748,34.69,35.269,48.15,11.087,8.83,0,22.341,6.738,61.118,44.475,90.926,69.95,52.135,108.283,45.882,67.656,51.966,92.164,48.143,64.783,16.331
0,0,0,0,0,0,0,0,0,111.364,110.786,202.533,186,154.279,668.951,356.805,669.304,467.105,491.078,490.274,189.85,382.432,451.662,636.563,450.59,173.453,455.743,116,0,64.727,131,121,1072.412,807.15,703.15,926.074,1072.637,1029.971,1422.62,1297.949,913.093,1304.021,1083.632,1152.133,94.708
833,951,877,1296,911,1421,1281,1280,1376,622.229,667.47,589.326,854.515,654.55,2350.481,1809.479,2124.938,2502.355,2267.889,2909.755,2129.062,1591.644,2340.725,2965.314,1483.521,616.614,1795.737,259.544,233.42,288.923,274.227,299.333,3915.098,2662.307,5043.606,3439.674,3169.435,4129.465,3973.002,4574.361,3273.181,4266.024,3146.011,3749.594,346.348
105.999,139,100,380,117,259,223,256,249,80,98,114,136,152.999,578.999,392.056,546.006,676.999,567,767.011,516,418.068,541,678.81,327,93,415,53,57,62,63,57,1110.001,782.999,1463.986,1109.765,967.961,1306.165,1182,1272.999,949,1210.046,922.002,1063.999,51
0,0,0,19.258,53.103,3.379,5.049,0,6.665,4.488,0,0,5.09,0,2.757,9.165,0,2.555,16.167,25.991,7.681,6.604,5.027,9.477,7.848,0,0,0,6.936,4.21,3.782,0,0,14.589,38.859,5.459,6.962,8.544,14.659,9.922,12.697,0,22.088,7.28,9.326
718.393,1094.001,813.011,1493.979,1100.215,1584.072,1611.058,1851.225,1845.466,87.413,80.136,108.256,93,83.864,224,198,244.302,356,265.415,334.055,255.24,174,224,337.999,174,81,207.459,48.565,53.657,45.926,48,42.208,584.458,402.783,857.985,634.53,572.66,648.212,630.95,776.941,531.438,731.949,518.006,597.916,54.574
162,355,0,0,360.134,392.777,502.997,574.804,420.695,69.118,80,37.067,75,66,244.564,248.234,286,303,273,346.444,237,207.656,246.692,307,188,60,195,38,37,30,49,36,622.244,424.99,879.999,540.249,545.832,695.323,646.406,620.102,486.915,605.355,508,558.233,34.921
753,697,573,964.996,504,897,1089,876,851,222.001,248,281,249,270,948,706.746,833.972,1103,939,1187,911,669,964.058,1070,621,181.674,638.999,155,144,146,141,121,2037.162,1469,2689,2039.602,1834,2369.433,2394.286,2535.959,1836.699,2185.694,1605,1972.332,170
164.824,77.089,48.346,558.134,79.984,394.537,779.832,639.583,640.382,41.716,57,57.352,56,51.08,426.856,349,484.808,528.581,438.937,604.191,477.713,404.284,538.892,601.785,352.888,55,370.384,29,8.351,29,29,0,813.947,614.787,1131.662,793.845,642.451,953.502,1109.975,1151.059,899.176,1072.923,787.432,920.61,27
268.649,209.415,306.602,820.537,481.657,764.689,707.112,747.16,817.772,97.902,171,146.611,128.201,179.7,712.971,567.03,666.672,737.44,655.861,860.436,589.129,524.268,664.786,755.312,451.838,89.527,548.469,52.382,52.411,72,66.142,71,1220.89,848.423,1480.711,1126.521,968.632,1324.022,1381.737,1479.498,1062.24,1316.43,983.141,1098.505,76.174
14.203,22.072,11.236,83.789,153.666,131.577,112.967,322.143,156.68,15.51,2.758,0,0,3.069,197.591,156.666,148.087,316.101,329.069,281.047,275.968,126.304,226.617,236.514,172.716,5.718,137.524,3.53,5.099,7.074,5.09,3.088,341.343,274.806,506.285,370.267,335.226,466.844,368.581,364.911,305.491,332.671,274.486,322.395,5.168
161.339,158.75,126.759,485.509,492.993,729.227,892.03,809.95,708.868,37.001,34,25.502,32.738,28.001,69,45,45.293,65.01,62.532,76.539,55.456,44.001,63.055,63.999,44.001,46,45.015,14.523,21,16.665,11.999,11,113.859,95.422,168.729,101.781,110.486,125.895,131.654,159.822,101.521,121.563,110.024,140.56,20.639
265.251,346.126,308.027,2819.607,2610.221,3444.346,3394.006,3636.21,3963.724,25,20,41.166,16,18,197.352,213.91,256.692,285.54,246.961,304.556,223.807,164.108,209.673,235.044,163.622,21,187.278,7,8,4.21,5.526,7,376.161,263.733,540.303,483.866,365.454,449.941,444.238,534.839,419.848,451.986,361.182,415.405,7.584
