"SRR20079510","SRR20079511","SRR20079512","SRR20079513","SRR20079514","SRR20079515","SRR20079516","SRR20079517","SRR20079518","SRR20079519","SRR20079520","SRR20079521","SRR20079522","SRR20079523","SRR20079524","SRR20079525","SRR20079526","SRR20079527","SRR20079528","SRR20079529","SRR20079530","SRR20079531","SRR20079532","SRR20079533","SRR20079534","SRR20079535","SRR20079536","SRR20079537","SRR20079538","SRR20079539","SRR20079540","SRR20079541","SRR20079542","SRR20079543"
0,1,0,4,372.365,105,411.248,8.212,0,85.729,531.577,0,16,24,0,20,1234.213,2800.08,76.448,247.919,578.538,95.345,0,0,0,1,172.738,0,779.898,90,135.237,80,935.462,55.833
1.333,2,0,54,780.406,121.101,567.294,107.348,54.634,175.154,672.557,108.216,12.486,21.047,0,195.791,2399.833,4720.699,78.635,376.742,963.205,119.185,163.444,0,0.741,2.991,464.851,112.864,1530.191,179.949,185.905,163.303,1284.322,79.799
0,0,0,0,28,1,33,3,4,9,53,4,2,1,1,4,48.856,129.369,2,15,45,3,4,0,0,0,9,2,24,1,2,6,54,4
3.668,1,0,21,763.658,131,612.525,84.052,32.466,280.317,573.731,60.346,4.288,14.296,20,113.745,1818.591,2717.763,225.876,480.785,804.714,88.058,65.956,0,0,3.604,249.756,45.336,1138.149,118.768,116.551,113.08,1190.73,121.291
4.461,0,0,10.825,789.6,151.913,641.365,72.842,51.963,656.384,1263.461,85.372,30.392,52.145,8.953,133.981,2337.737,4485.574,190.407,593.07,1493.773,146.601,154.54,0,0,28,260.334,50.367,1387.367,118.125,261.421,153.468,1929.805,165.237
2,0,2,6,602.925,92.001,436,50,49.809,413.999,809.372,93.013,20,27,8,116,1637.406,2959.225,144,438,1042.517,122.821,89.329,1,0,7,275,62,914.12,88.885,200.736,177.999,1452.537,114
12,0,3,16,1069.206,182.692,684.458,90.974,66,410,980.733,106.427,28.763,41,16,174.998,2509.996,4767.114,147,521.946,1231.019,155,152.663,3,2,12,486.307,120,1747.335,158,223,148.042,1519.242,109.316
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,4.009,0,1,1.013,0,1,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,17,1,0,2,0,0,0,0,0,1,1,10,0,0,0,1,0
16,1,0,4.232,907.928,164.167,737.685,65.396,95.02,782.302,1650.555,199.867,39.852,28.169,18.758,158.778,2271.732,3842.182,254.318,794.089,2013.826,195.621,87.237,2,1,0,346.632,85.168,1227.107,132.336,369.246,201.788,2382.604,234.484
6.427,0,0,0,2857.426,437.023,2097.634,243.693,266.527,1757.541,3510.592,329.023,0,114.488,31.661,360.149,6320.204,11444.385,575.51,1800.153,4901.812,491.498,343.165,3.958,0,0,827.67,168.067,3805.42,388.622,770.182,574.946,5999.333,464.282
0,0,0,0,14.056,0,0,0,0,0,0,0,0,2.567,0,0,10.583,3.083,0,0,11.769,0,0,0,0,2.721,0,15.756,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14,3,10,2,0,1,1,0,1,1,0,2,20,58,0,1,3,1,0,0,0,0,2,2,17,3,0,0,2,0
4,1,0,2,223,35,122,23,9,78,183,13,4,7,1,34,540,1112.126,20,65,188.001,26,37,1,0,4,114,37,478,59,29,15,244,19
1,0,1,3,45,13,36,2,6,35,60.999,8,2,4,1,11,211,364,13,37,90,10,15,0,0,2,34,5,130.001,15,19,7,134.079,5
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5.435,37,0,0,5,0,0,0,0,0,1,0,12,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,9,1941.326,301,1377,177,23,111,253,32,41,80,6,294,4785,8689.213,25,95,285,64,242,0,1,17,862,222,3069,285,46,30,272,20
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,35.343,5,24,5,0,0,72.815,5,2,1.451,0,0,39.695,78.87,6.3,15.749,81.378,0,8,0,0,2,0,0,70,6,2.701,2,146,4
0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,23.444,0,3,3,0,1,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,10.281,1,12,1,0,13.725,23.255,2,0,2,0,0,19.921,54.514,6.129,9.73,16.584,0,1,0,0,0,4.009,0,12.153,2,4,2,10.869,1
0,1,0,9,730.772,125.352,521.621,79.255,51.595,695.759,1256.251,52.891,8.104,0,14,57.943,1603.645,3560.297,156.935,662.129,1674.061,163.056,99.921,1,0,0,531.009,54.049,1291.835,187.854,256.314,130.537,2410.653,163.477
0,0,0,28,1767.353,242.375,1080.506,183.275,2.672,629.448,1216.202,33.801,70,80.278,26,404.425,5183.878,10020.127,285.95,267.666,1531.079,109.728,267.398,0,0,0,762.506,228.875,2781.582,379.817,354.621,271.927,1656.147,7.716
13.32,0,0,0,875.391,193.751,119.953,84.011,66.976,107.455,96.804,0,15.308,45.786,4.381,57.695,1324.267,2765.21,125.985,86.987,199.169,16.871,42.026,0,1,16,88.146,21.688,539.971,183.618,212.628,139.576,277.727,16.706
4,1,0,7.967,1295.043,241,1003.029,130,103,629.012,1487.984,163.001,53,19.06,3.307,229,3481.736,6843.972,273.999,857,1973.745,236.427,176.999,4,0,18,711.064,183.999,2294.075,238,409,273.001,2662.001,183
0,0,0,0,5,1,9,1,0,5,9,0,0,1,0,0,12,22,1,3,1,0,0,0,0,0,0,0,17,2,0,0,18,1
35,0,0,0,3808.277,639.998,2564.462,354.872,322.076,2233.732,4432.606,443.765,40.686,136.914,46,548.784,8128.871,15719.014,836,2501.338,5518.599,672.999,460.613,0,2,46,1697,400.001,5504.006,545.887,1087.693,768.892,7351.657,636
0,0,0,0,207.743,41,136.085,4.531,17.999,140.719,279.616,24.297,8,11,1,30.174,482.927,886.719,41.566,142.33,350.06,38,26.753,1,1,0,56.119,11,268.155,36,62.511,36.67,475.715,39
0,0,0,0,2.786,0,1.223,0,0,7.18,25.091,0,0,0,1,0,3.201,9.348,1.813,0,10.195,0,0,0,0,0,0,0,2.429,0,0,0,16.36,0
0,0,0,0,204.135,39.748,151.178,10.92,2.546,121.127,311.808,36.889,0,0,0,35.709,385.782,675.481,7.329,138.094,342.76,0,7.341,0,0,0,105.842,19.825,240.992,0,71.355,71.642,491.169,22.885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,293.922,43.836,199.133,4.616,32.593,197.783,313.464,29.633,9.997,8.43,0,33.339,559.933,1067.605,68.946,210.131,559.681,52.658,21.253,0,0,2.476,101.1,17,226.262,45.08,71.733,57.386,601.8,54.358
0,0,4,28.378,2241.028,384.512,1723.057,237.666,227.594,1815.322,3513.514,369.047,60.378,75.842,35.536,334.211,4989.091,9395.104,591.57,1829.494,4420.459,472.226,259.498,5.893,0,0,916.987,198.418,3240.26,338.439,821.068,565.073,5186.275,426.428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,0,0,0,0,1.018,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.261,6,10.706,0,4,6.885,18.527,5,0,0,0,0,36.544,71,4,10,20,1,0,0,0,0,9,0,26.329,0,0,0,31,2
17,0,3,29,1450.748,261.341,1097.253,127.932,155.245,1057.527,2190.468,239.635,26,53,13.894,158.884,2704.896,4920.603,337.507,996.523,2544.285,283.433,125.482,1,0,14,500.577,128,1649.845,181.301,396.755,314.701,2882.038,210.652
18.864,0,5,38,2464.799,401.742,1725.365,217.443,163.125,1190.983,2655.216,295.81,58,92.835,20.68,358.142,5141.556,9556.695,415.502,1258.511,3391.157,367.435,245.272,0,0,15.662,1083.401,251.282,3577.041,385.122,565.852,354.735,3939.169,344.199
0,0,0,4,10.07,10.542,55.073,0,0,2.34,15.47,1.125,0,7,0,0,99.526,256.103,1.635,1.274,55.975,0,4.963,0,0,0,0,0,1.317,0,1,1.118,47.981,0
3.468,0,0,3,225.97,45.441,209.545,16.075,29.738,169.191,469.335,52.309,14,9.992,10,50.703,672.701,1261.932,62.051,232.128,464.015,69.947,35.3,2,0,1,155.138,22.636,353.717,39.947,78.911,64.715,614.112,46.779
17.575,1,0,6.897,1598.178,250.693,952.338,171.515,154.463,996.324,2558.298,206.908,28.966,79.445,27.584,232.545,3380.793,5971.554,448.584,1205.956,2998.097,308.248,200.07,5,3,26.68,816.828,180.337,2565.34,291.324,686.029,493.054,5156.772,415.625
22.139,0,2.787,35.296,2892.755,514.573,1925.912,266.704,262.377,1789.134,3934.174,405.504,61.77,130.613,21.173,359.361,5573.973,10570.146,566.698,1922.807,5116.266,505.052,328.027,9,3.586,34.603,885.052,206.42,4109.855,412.662,887.783,464.695,6900.67,608.694
49,0,2,46,3359.838,591.774,2437.071,355.003,376.899,2688.904,5639.121,572.156,108,185,14.261,567,8546.842,16808.7,952,2995.709,7073.788,724,503,7,1,47,1451.036,309,5369.39,582,1418.653,987,9546.794,690
0,0,0,0,7,0,2,0,0,0,6,0,0,0,1,1,2,22,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0
0,0,4,0,547.861,18.561,527.226,36.085,108.615,141.048,323.147,35.808,33.253,18.541,4.112,187.007,1710.017,3062.829,79.511,195.769,705.305,26.553,30.969,0,2,0,106.393,71.547,659.592,15.806,32.264,128.544,409.135,70.817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1352.535,317.737,899.145,134.794,106.005,340.905,893.765,42.118,30.75,55.679,8.461,213.841,2552.143,6306.518,199.323,545.899,1439.309,198.961,165.701,0,1,0,570.73,175.646,1564.745,238.661,445.051,175.547,1974.2,74.531
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,16,677.978,99.418,477.235,66.11,56.139,342.119,675.675,47.037,36,43.119,8,102.706,2060.154,4027.073,126.062,331.477,826.289,87.397,116.646,0,0,1.507,276.187,78.132,960.102,94.201,132.359,86.321,874.329,68.796
39,4,0,25,3167.481,580.923,1990.593,290.194,188.198,1393.059,2744.762,260.602,74.064,170.699,38,405.684,7480.801,15627.219,496.323,1308.164,3598.467,355.023,483.91,0,1,25.109,1273.548,299.818,4404.85,457.868,616.514,466.107,4583.536,350.925
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,33,2022.589,341.54,1251.964,189.641,182.039,1581.48,2531.621,279.713,45.238,70.999,26.094,283.697,4882.671,8632.809,534.759,1460.492,3770.592,427.007,291.456,2,1.674,1.744,729.378,180.584,2835.361,274.755,682.676,470.115,4908.641,406.754
32.512,7,0,23.599,2212.778,353.469,1586.117,188.004,272.385,1635.899,3323.36,344.239,64.507,114.82,26.701,308.126,5332.342,9945.134,515.45,1668.758,3966.495,458.06,302.057,0,3,30,719.258,178.655,2932.48,276.437,661.163,457.711,5525.909,336.659
6,0,1,12,726.864,112.423,404.201,60.66,48,308.627,638.939,72,15.053,48,10,81.526,1767.774,3517.161,31.909,351.231,659.128,57.227,92.703,1,0,13,282.79,13.845,746.996,95.016,160,121,910.042,64.001
3,0,0,0,21,3,9.849,1,2,8,14,4,1,0,0,0,35,47,6,12,31,3.527,4,0,0,0,1,1,20,3,5,5,49,4.064
0,0,0,0,478.91,59.599,275.839,0,27,201.1,423.936,0,22,0,5,107.001,1507.199,2416.153,81,185,458,56,77.55,0,0,0,54.958,47,849.542,86,78,45,561.87,0
5,0,0,4,307.679,50.804,80.009,4.403,12.584,86.909,96.138,0,10,21,0,52.086,800.188,1556.194,0,68.321,204.135,31.774,12.633,1,0,4,120.529,0,514.423,56.197,20.94,23.552,264.146,0
5,0,1,6,525.498,100.363,350.818,66.748,33.679,321.043,546.275,60.073,23.239,36,7,89.305,1241.365,2353.224,100.918,294.369,821.972,100.715,82.347,0,0,2.578,249.874,63.668,763.785,99.569,73.764,84.005,936.864,52.396
1,0,0,0,213,30,157,18,6,43,94,2,3,6,0,30,408,768,12,49,88,14,20,0,0,2,79,17,303,25,24,20,110,8
0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0
0,2,0,1.248,734.065,121,424.138,49.054,51.285,519.505,1115.529,110.934,24,0,12,116.738,1820.803,3355.983,153.812,530.352,1212.1,143.153,94.933,0,1,4.435,296,62,924.961,92.08,223.534,96.323,1622.607,104.818
10,3,0,0,1161.161,157.953,608.179,70.888,118.999,728.218,1508.04,121.652,20.542,45,19,128.835,2386.796,3849.082,186.726,712.831,1987.6,155.59,119.783,0,2,6.841,211.818,89,1700.659,133.322,339.627,156.909,2744.651,221
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,8,500,94,386,62,35,291,618,63,12,24,5,49,1049,2024.372,130,392,914,98.308,58,0,2,5,223,57,798,81.8,188,114,919,74
0,0,0,0,108.168,18.025,51.608,0,0,73.608,184.484,16,0,0,0,9,182.651,360.657,34.625,107,242.117,17.573,18,0,0,4,51.512,12,140.671,11.532,34.082,5.535,258.37,13.712
5.472,0,4,15.072,883.617,125.151,660.124,136.391,89.284,563.358,565.843,51.575,0,34.708,5.08,83.779,1843.65,3841.397,244.167,506.07,1722.255,108.052,64.348,0,0,0,272.617,0,1145.222,44.238,228.262,106.681,739.37,154.646
88.374,4.35,10.475,105.399,11157.424,1949.805,8381.773,1081.922,895.571,6671.528,14045.777,1427.04,416.393,441.115,138.999,1616.093,25015.426,48738.79,2501.814,7716.043,18562.749,2161.037,1390.969,22.536,14,83.222,5517.294,1260.87,18801.696,2085.34,3754.856,2514.164,24546.58,1851.453
0,0,0,0,0,0,25.226,0,0,0,7.445,0,0,0,2,4.258,30.054,38.255,0,10.19,5.492,0,0,1,0,1,8.577,3.163,0,0,0,0,0,0
0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1
6,0,0,7.276,477.187,65.345,258.344,32.908,38.617,193.526,437.587,26.64,24,31,3.397,78.71,1380.094,2332.618,103.975,225.671,406.153,66,63.66,0,0,4.189,271.077,48.505,834.777,93.19,81.959,86,764.459,44.881
0,0,0,4,115.128,25.195,135.451,35,7.698,34.216,13.783,1,1,14,0,25.64,298.852,733.434,7.24,12.355,15.436,4,3.614,0,0,1,16.437,23.038,238.919,31.688,5.889,12.29,54.932,1.137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,9,583.596,109.885,471.527,61,76.292,562.867,1230.405,142.387,26.449,35,11,98.073,1533.103,2939.349,213.752,683.158,1784.086,186.805,84.318,1,2,0,226.616,55.176,914.642,98.719,356.019,238.63,2159.582,149.236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.893,10.608,0,0,1.974,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.612,0,0,17,307.338,58.344,234.919,29.442,38.599,184.246,462.615,37.708,4.213,16,5,45.444,713.104,1478.262,73.417,238.594,544.128,64.771,33.666,0,0,0,130.613,42.018,537.222,55.436,95.894,57.85,719.332,63.472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,4,337.394,50.064,210.707,25.402,12.945,150.081,339.473,57.712,4.797,3.071,0,0,231.819,1139.326,35.556,128.661,182.215,78.997,48.392,0,0,0,126.731,17.09,343.832,26.678,35.654,12.031,356.285,37.651
0,0,0,1,79.484,12.635,79.616,13,10,65.129,151.724,14,0,0,0,15,277.608,561.345,21.985,74,187,22,0,0,0,0,58,0,171.476,0,0,32,199.044,4.913
0,0,1,8.668,1539.106,307.159,1013.133,145.805,121.181,908.798,1866.036,207.35,44,60.89,0,217.136,2905.592,5374.448,340.004,1011.591,2593.348,328.862,184.986,0,0,0,478.334,110.759,2014.496,232.763,483.22,393.359,3245.217,241.986
23,3,3,35,3379.423,598.957,2350.252,339.705,269,2152.918,4348.681,439.967,88.982,142,46,457.955,7311.387,13586.668,851.686,2593.466,6303.011,695.659,343,4,2,25.864,1717.951,388,5722.686,578,1384.054,908.968,8721.348,751.877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,7.565,852.609,135.722,706,52.8,76.001,463.167,904.24,84,25.724,34.667,4.573,142.138,2351.879,4681.585,79.48,508.226,1321.722,141.001,143.709,0,0,14.63,402.998,76.154,1356.664,164.999,193.707,143.598,1518.457,117.001
0,0,0,0,1179.882,195,859.344,38.775,122,763.028,1715,172,34,49,0,179.591,2849.756,5148.147,323,888.373,2146.117,267,170,0,2,0,545.682,142,1941.723,140.937,392,307,2858.391,219
1,0,0,0,0,0,15.124,0,0,13.538,25.691,0,1,0,0,0,37.128,71.631,0,13.868,37.77,4.146,6,1,1,0,0,0,34.912,0,0,0,52.636,6.043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,10,0,0,6,0,1,0,2,0,0,0,23.215,3,3,0,4,1,0,0,1,1,0,0,1,2,1,4.442,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,397.187,47.899,285.15,35.203,27,178.289,265.049,37.23,17,22.321,0,63.443,1052.959,1973.476,64.525,213.332,577.147,53.496,41.096,0,0,0,227.899,50.772,678.728,77.492,114.739,79.394,711.412,63.938
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,4,52,9,30,11,0,15,19,4,2,4,0,5,151,288,3,13,24,4,4,0,0,0,28,4,65,9,3,3,43,2
0,0,0,0,418,0,293,0,30,221,469.355,40,0,0,0,59,926.531,1785.661,80,201.817,663.001,81,60,0,0,0,138.904,0,506.716,72,91.449,104,1046.643,91
0,0,1,1,29.617,0,0,4,0,36,56,0,0,0,0,0,40.934,0,6,10.023,60,6,0,0,0,0,0,0,56.821,0,0,9.785,24.567,0
0,0,0,0,32.729,16.045,96.271,0,0,41.192,201.778,18.61,0,4.472,1.587,37.685,495.011,917.732,7.78,65.429,224.148,41.824,18.861,0,1,0,90.389,2.134,147.587,8.08,3.407,30.945,106.465,24.536
21,3,0,11,1691,278,1276,172,189.036,1345.497,2946.129,289,50,50,29,213,3573.578,6736.797,439,1472,3632.98,396,181,2,0,22,801.221,191,2703,261,741.618,532,5351,422
36,4,1,26,4174,705,2878.255,399,341,2293.346,5140.006,535,139,219,68,784,12103.397,24175.104,1006.136,3065,7116.137,818,633,6,4,59,2329.071,528,7937.833,741,1512,1137,11195.625,941.669
0,0,0,0,55.35,0,10.062,0,8.04,8.35,2.371,3.443,0,0,0,0,81.062,10.721,0,0,6.434,0,0,0,0,1,0,0,20.707,0,0,0,211.066,0
15,0,0,22,810.004,148,616,91,83,596,1096,123,29,48.892,11,120,2434,4547.967,200,639,1600.872,188,127,0,0,12,347,83,1388.118,120,307,222,2356.43,176
6,1,0,4,677.001,126.001,450,67,40,297,546,64,27,33,6,102,1560.1,2917.098,72,280,680,79,95,0,1,11,242,66,1071.001,95,127,82,926,70
1,0,0,1,34.201,0,0,0,0,13.762,35.447,0,7,3,0,2.398,47.972,115.86,10,15.258,30.436,2.704,2.401,0,0,1,5.816,6.973,21.123,3.515,19,0,79.399,6.243
0.717,2,0,0,0,0,0,0,0,0,21.614,0,0,0,0,0,62.996,58.328,0,33.525,31.581,0,0,0,0,1.07,0,0,15.047,0,0,8.752,37.14,8.407
9,0,0,6.591,599.991,125.745,490.01,54.575,46.329,420.646,1027.06,113.333,20.72,37.776,18,78.811,1504.633,3176.512,161.274,489.573,1079.565,146.687,118.187,0,2,3.004,210.438,62.399,959.931,94.761,231.06,141.479,1333.511,91.666
53.81,3,0,58,3708.455,615.478,2442.36,294.975,258.539,1839.999,3483.676,378.204,111.398,177.644,40.203,478.422,7872.196,15646.506,485.819,1795.724,4475.244,473.785,460.952,0,0,30.645,1080.796,254.101,4962.004,517.307,704.294,421.972,5720.365,441.558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,2,8,0,1,0,0,0,0,41.162,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,12.98,1.023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,1,5,0,0,0,0,0,0,1,1,0,10,12,0,0,1,1,2,0,0,0,0,0,10,0,0,0,1,0
5,0,0,5,370.253,46,220,31,24,208.976,379,35,8,14,1,42,830,1692,67,176,455,53,44,0,0,4,75,11,290,33,55,38,259.738,24
0,0,0,0,304.34,46.008,220.479,29,36.634,310.24,698.231,65.685,1.712,14,5,35.279,687.258,1197.08,149,377.581,866.447,87,15.348,0,0,0,154.351,46.548,513.762,46.168,173,124,1187.314,84.741
0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,1,1,1,0,4,12,0,0,1,0,1,24,20.011,0,1,6,1,0,0,0,0,1,1,6.6,0,2,1,4.207,0
0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,1,3,22,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,4,2,3,0,1,3,8,2,0,0,0,0,14,6,0,1,2,0,0,0,0,0,0,0,2,0,2,0,5,1
0,0,0.84,2.086,8.296,0,0,0,0,0,370.405,2.984,0,0,0,0,708.012,571.975,4.426,0,4.26,0,0,0,0,0,0,0,503.948,0,49.817,0,316.016,1.951
0,4,0,2.871,502.875,82.99,324.175,31.828,59.234,359.722,688.568,76,20.303,21,11,58.496,1195.93,2182.611,133.617,361.724,904.907,82.876,68.463,0,0,4,179.677,33.689,784.977,56.633,148.658,79.663,1267.578,110.502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.974,0,0,13.073,0,0,0,0,0,0,0,0,0,0,0,0,35.98,0
0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0
113.043,0,0,20.975,4705.211,967.977,3206.432,572.149,261.307,1555.157,3770.606,553.798,161.455,121.147,0,939.714,13628.67,27238.527,657.998,1839.334,4329.281,562.481,718.646,8.136,0,0,1577.419,307.894,6578.778,738.114,561.425,372.147,4725.882,282.751
0,0,0,0,74.739,0,0,0,0,0,64.715,0,0,2.683,0,18.109,162.408,229.048,0,32.858,63.981,0,23.237,2,0,6,8.772,0,0,0,0,0,120.381,3.516
4,0,1,13,398,78,288,39,39,181,337,33,7,17,6,63,819,1575.001,43,153,409,40,46,1,0,2,98.004,23,387,38,48,39,433,29
12,0,0,1.977,1005.403,176.999,685.001,100,69,534,1117.762,89.001,35,13.954,9,180.001,2767.113,5292.513,129,443.654,1121.4,143.689,136,3,0,13,412,96.207,1646.514,168,198,163,1639.793,138
0,0,0,0,21,3,9,0,0,17,38,4,1,4,1,3,52,73,5,17,45,3,0,0,0,0,13,3,29,3,6,5,77,5
0,0,0,0,567.578,107,356.999,42,23.658,279.801,657.803,43.562,0,1.345,0,63.631,1117.614,2281.189,102,179.004,676.469,81.999,71.45,0,0,1,166.167,3.408,686.912,61,127,42.867,996.669,56.343
0,0,0,0,6,2,0,0,0,2.987,11,2,0,0,0,0,3,15,0,3,10,0,3,0,0,0,0,0,0,0,2,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,79.992,0,0,0,0,0,145.031,42.514,0,26,0,21.391,468.264,453.907,0,49.63,0,11.656,15.176,0,0,0,40.14,0,196.681,18.272,0,40.721,151.735,93.316
5.085,0,0,9,831.469,141.771,464.061,66.811,85.671,584.842,996.444,92.319,33,36,7.727,120.139,1541.342,3379.126,157.746,500.123,903.872,88.427,45.952,1,0,12.999,313.328,71.837,1131.409,40.904,197.615,223.937,1711.753,118.067
13.953,0,0,3.86,1370.097,221.329,892.323,123,143,1035.188,2084.789,211.881,42,51.815,0,204.55,3275.082,5955.775,364.235,1074.486,2803.161,312.657,188.044,0,1,27,595.128,137,2315.934,217,535.8,401.861,3899.913,284.831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.911,8,2,53,3890.954,676.193,2631.928,389.259,343.706,2499.527,5504.063,632,103.65,164.767,32.17,599.8,10100.114,18709.15,1013.43,3214.41,8084.312,839.546,532.216,0,0,38.955,1975.901,485.501,7225.585,681.553,1479.529,1113.175,11307.324,841.78
0,0,0,0,6,0,3,0,0,0,5,1,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,2,0,0,0,0,2
0,0,0,0,743.337,77.134,502.627,56.853,72,390.486,749.213,71.647,22,33,0,127,1746.211,3154.814,118.795,408.576,1102.572,105.843,57.666,0,0,5.644,244.67,40.098,1006.83,87.247,211.991,146,1437.256,104.663
