Symbol,n_studies,pooled_log2FC,pooled_lfcSE,rem_pvalue,I2,rem_padj,multi_study,is_robust,Confidence_Level
XYLT1,8,-0.091189936,0.187376739,0.62649486,0,0.999859363,TRUE,TRUE,NS
DAB2IP,8,-0.049039511,0.100771877,0.626514285,55.04379415,0.999859363,TRUE,TRUE,NS
GSTM3,8,-0.030393455,0.062456962,0.626520291,0,0.999859363,TRUE,TRUE,NS
GMEB1,8,-0.036024678,0.074062585,0.626677502,16.54754922,0.999859363,TRUE,TRUE,NS
RBPJ,8,0.026670377,0.054841761,0.62674377,34.36647222,0.999859363,TRUE,TRUE,NS
LIFR,8,0.047705105,0.098101235,0.626765502,7.951772347,0.999859363,TRUE,TRUE,NS
KRTAP5-1,5,0.325583082,0.669566515,0.626783187,0,0.999859363,TRUE,TRUE,NS
ANKUB1,5,0.148213139,0.304849214,0.626835949,0,0.999859363,TRUE,TRUE,NS
MN1,8,-0.113468942,0.233563848,0.627097971,70.17970906,0.999859363,TRUE,TRUE,NS
MYOD1,3,0.449548286,0.925385431,0.627112005,0,0.999859363,TRUE,TRUE,NS
SLC17A2,3,1.062830183,2.187871266,0.627121186,0,0.999859363,TRUE,TRUE,NS
MT1M,4,-0.86618467,1.783287535,0.627163217,48.0040237,0.999859363,TRUE,TRUE,NS
CLTC,8,0.035865025,0.073851023,0.627222296,0,0.999859363,TRUE,TRUE,NS
TRDV1,1,1.634489173,3.366014331,0.62726078,NA,0.999859363,FALSE,FALSE,NS
TMEM120B,8,0.047940207,0.098746743,0.627331316,74.85221284,0.999859363,TRUE,TRUE,NS
ASPDH,5,0.433096368,0.892299521,0.627413154,0,0.999859363,TRUE,TRUE,NS
ETNK1,8,0.031597826,0.06511288,0.627479395,54.41898296,0.999859363,TRUE,TRUE,NS
THUMPD3,8,-0.03862716,0.0796375,0.62764987,0,0.999859363,TRUE,TRUE,NS
B3GNTL1,8,-0.087328674,0.18005648,0.627671299,21.74025179,0.999859363,TRUE,TRUE,NS
LRRC15,7,-0.195486092,0.403069424,0.627680884,0,0.999859363,TRUE,TRUE,NS
PPIB,8,0.017525864,0.036137123,0.627688923,47.24009166,0.999859363,TRUE,TRUE,NS
NPC2,8,-0.039722338,0.081911651,0.627718025,82.28184217,0.999859363,TRUE,TRUE,NS
RAF1,8,0.036273212,0.074805207,0.627745696,11.35281279,0.999859363,TRUE,TRUE,NS
C7orf57,8,-0.172315189,0.355376954,0.627761446,0,0.999859363,TRUE,TRUE,NS
SFXN1,8,0.020154387,0.04157838,0.627866203,0,0.999859363,TRUE,TRUE,NS
PIRT,3,0.535510417,1.104888146,0.627907703,0,0.999859363,TRUE,TRUE,NS
NDUFC2,8,-0.02950692,0.060895788,0.627997153,69.48410596,0.999859363,TRUE,TRUE,NS
HCRTR1,5,-0.599807091,1.238160876,0.628077971,0,0.999859363,TRUE,TRUE,NS
HOXD4,6,0.113743447,0.234798593,0.628080839,0,0.999859363,TRUE,TRUE,NS
RALBP1,8,0.086235137,0.178015589,0.628084539,78.93720931,0.999859363,TRUE,TRUE,NS
CTB-60B18.6,5,-0.298403712,0.616196052,0.628196049,0,0.999859363,TRUE,TRUE,NS
F13B,2,-0.934261077,1.929278369,0.628205504,0,0.999859363,TRUE,FALSE,NS
OSMR,8,-0.090425265,0.186744031,0.628229477,51.96770026,0.999859363,TRUE,TRUE,NS
TLCD1,8,0.067530499,0.13948181,0.628277481,77.57691967,0.999859363,TRUE,TRUE,NS
GLYCTK,8,0.066241122,0.136838112,0.628326352,23.18505439,0.999859363,TRUE,TRUE,NS
KNCN,1,0.488270538,1.008655737,0.628328764,NA,0.999859363,FALSE,FALSE,NS
ZNF224,7,-0.09463237,0.195523668,0.628389811,31.4918342,0.999859363,TRUE,TRUE,NS
TBX18,8,0.041597379,0.085947644,0.628396444,0,0.999859363,TRUE,TRUE,NS
RP5-877J2.1,4,0.889898443,1.839188521,0.628489596,0,0.999859363,TRUE,TRUE,NS
DEFA1B,1,-1.750329901,3.617616115,0.628502854,NA,0.999859363,FALSE,FALSE,NS
ACAN,7,0.233179315,0.481952435,0.628512018,0,0.999859363,TRUE,TRUE,NS
SIGLEC6,6,-0.165868402,0.342841727,0.628524557,0,0.999859363,TRUE,TRUE,NS
PTPN9,8,0.105867905,0.218863623,0.628587213,0,0.999859363,TRUE,TRUE,NS
SETD3,8,0.032004297,0.066166984,0.628606019,25.82937984,0.999859363,TRUE,TRUE,NS
YDJC,8,-0.027259891,0.056359546,0.628614179,14.4807712,0.999859363,TRUE,TRUE,NS
TRAV8-3,2,0.962554043,1.990093672,0.628618148,0,0.999859363,TRUE,FALSE,NS
PGLS,8,0.029005158,0.059969349,0.628622649,42.92685227,0.999859363,TRUE,TRUE,NS
CBX6,8,0.034321993,0.070977264,0.6286959,76.12443065,0.999859363,TRUE,TRUE,NS
SPEG,8,0.06790745,0.140435306,0.628705481,51.68064249,0.999859363,TRUE,TRUE,NS
ATM,8,0.066290004,0.137130749,0.628806574,13.12103677,0.999859363,TRUE,TRUE,NS
TMOD4,7,0.333739297,0.690429118,0.628826285,0,0.999859363,TRUE,TRUE,NS
C11orf71,8,-0.042088882,0.087107418,0.62896533,23.02768455,0.999859363,TRUE,TRUE,NS
DLEU7,6,-0.213350868,0.441603507,0.629005097,15.99158314,0.999859363,TRUE,TRUE,NS
FOXP4,8,-0.077682122,0.160811137,0.62905007,43.92706859,0.999859363,TRUE,TRUE,NS
UBXN10,5,-0.142875511,0.29586171,0.629157404,0,0.999859363,TRUE,TRUE,NS
OR6C75,3,0.797074154,1.651085289,0.629267781,0,0.999859363,TRUE,TRUE,NS
SDCCAG3,8,0.039937205,0.082735222,0.629300924,75.41465338,0.999859363,TRUE,TRUE,NS
SEC23IP,8,-0.078894262,0.163527963,0.629485458,44.88530354,0.999859363,TRUE,TRUE,NS
IMPDH1,8,0.025727975,0.053330643,0.629504874,0,0.999859363,TRUE,TRUE,NS
PKD2L2,7,-0.176911087,0.366755986,0.629545062,0,0.999859363,TRUE,TRUE,NS
PPL,7,-0.048047351,0.099612483,0.629562541,0,0.999859363,TRUE,TRUE,NS
H2BFM,5,0.6203482,1.2861551,0.62957319,0,0.999859363,TRUE,TRUE,NS
CTD-2135J3.4,5,0.433305888,0.898410346,0.629590809,0,0.999859363,TRUE,TRUE,NS
SPATA31A6,4,0.787463752,1.632862893,0.629621566,0,0.999859363,TRUE,TRUE,NS
MRPS18B,8,0.019316562,0.040088393,0.629913044,40.93417683,0.999859363,TRUE,TRUE,NS
RASSF3,8,0.045472393,0.094388142,0.629976733,82.60895061,0.999859363,TRUE,TRUE,NS
MSH5-SAPCD1,8,-0.053128753,0.110300678,0.63003894,0,0.999859363,TRUE,TRUE,NS
CDH3,7,-0.151576668,0.314734798,0.630089249,67.32093553,0.999859363,TRUE,TRUE,NS
KBTBD13,5,0.411013549,0.853728959,0.630208575,0,0.999859363,TRUE,TRUE,NS
SYT16,8,0.130578566,0.271314132,0.630316199,0,0.999859363,TRUE,TRUE,NS
HERPUD2,7,0.052985023,0.110106578,0.630363143,48.4877751,0.999859363,TRUE,TRUE,NS
RAB35,8,-0.026407533,0.054893888,0.630470235,13.39245447,0.999859363,TRUE,TRUE,NS
HSD17B2,6,-0.12439132,0.258618105,0.63052746,53.44858603,0.999859363,TRUE,TRUE,NS
BTG4,8,0.329607124,0.685383829,0.630581309,0,0.999859363,TRUE,TRUE,NS
DCHS1,8,-0.084517001,0.175883558,0.63085189,50.96473002,0.999859363,TRUE,TRUE,NS
TRIAP1,8,0.023961017,0.049875393,0.630930477,28.50817439,0.999859363,TRUE,TRUE,NS
ACER1,5,0.364639003,0.759010679,0.630933372,0,0.999859363,TRUE,TRUE,NS
CDK19,8,-0.039053781,0.081300679,0.6309698,20.02109923,0.999859363,TRUE,TRUE,NS
USP5,6,-0.03639305,0.075763897,0.630979837,58.1421702,0.999859363,TRUE,TRUE,NS
WEE2,5,-0.381418606,0.794100587,0.631003261,0,0.999859363,TRUE,TRUE,NS
GAB4,1,1.780048696,3.706026047,0.631005574,NA,0.999859363,FALSE,FALSE,NS
SNTG2,3,-0.619903375,1.290959541,0.631093667,51.78164648,0.999859363,TRUE,TRUE,NS
CBY1,7,-0.030732597,0.064006544,0.631122348,0,0.999859363,TRUE,TRUE,NS
AC037459.4,8,-0.295252513,0.614923729,0.631124339,0,0.999859363,TRUE,TRUE,NS
EXOC8,8,-0.028718538,0.059812428,0.631125484,51.31039866,0.999859363,TRUE,TRUE,NS
ATP5H,8,0.021307015,0.04437772,0.63113591,23.26555712,0.999859363,TRUE,TRUE,NS
NFKBIA,8,0.149727006,0.311913359,0.631207802,95.44381118,0.999859363,TRUE,TRUE,NS
TOM1L2,8,0.062151085,0.129478996,0.631220985,64.28031272,0.999859363,TRUE,TRUE,NS
GSK3A,8,0.014157746,0.029495607,0.631230895,8.273653336,0.999859363,TRUE,TRUE,NS
GTPBP10,8,-0.043648293,0.090956326,0.631311386,13.68586398,0.999859363,TRUE,TRUE,NS
GGTLC3,3,0.705412338,1.470160797,0.631355495,0,0.999859363,TRUE,TRUE,NS
FAM120C,8,-0.05189844,0.10816578,0.631366333,63.54187739,0.999859363,TRUE,TRUE,NS
HNRNPK,8,0.01689259,0.035207505,0.631369013,28.04458464,0.999859363,TRUE,TRUE,NS
RBFOX3,5,-0.234717828,0.489217992,0.631382644,0,0.999859363,TRUE,TRUE,NS
SLC19A3,7,0.215665762,0.449509642,0.631383794,32.99937565,0.999859363,TRUE,TRUE,NS
EMC3,8,-0.049302744,0.102764239,0.631394092,75.55786463,0.999859363,TRUE,TRUE,NS
BNIP2,8,0.037070045,0.077280715,0.631454659,54.52824613,0.999859363,TRUE,TRUE,NS
STK32A,6,0.110301787,0.229955071,0.63146442,0,0.999859363,TRUE,TRUE,NS
TERF1,8,0.03341274,0.069662068,0.631483139,0,0.999859363,TRUE,TRUE,NS
GARS,8,-0.043607958,0.090920694,0.631493123,67.80307989,0.999859363,TRUE,TRUE,NS
APLF,8,-0.075018476,0.156411296,0.631495394,0,0.999859363,TRUE,TRUE,NS
CXCR5,7,0.156624828,0.326640571,0.6315815,0,0.999859363,TRUE,TRUE,NS
RBM18,8,-0.055331161,0.11544036,0.631721545,38.97941076,0.999859363,TRUE,TRUE,NS
IGHD,2,-0.666000534,1.389644816,0.631754003,0,0.999859363,TRUE,FALSE,NS
PIPOX,6,-0.349783688,0.730049299,0.631850858,0,0.999859363,TRUE,TRUE,NS
ZSCAN2,8,-0.037419376,0.078106555,0.631880916,21.43977568,0.999859363,TRUE,TRUE,NS
DYX1C1,8,0.06786767,0.141686,0.63193825,25.60523016,0.999859363,TRUE,TRUE,NS
ST6GALNAC1,6,0.094041788,0.19637828,0.632023429,47.56668896,0.999859363,TRUE,TRUE,NS
VPS35,8,-0.059491165,0.124230217,0.632025152,0,0.999859363,TRUE,TRUE,NS
PALB2,8,-0.055417185,0.115730653,0.632048037,49.98626223,0.999859363,TRUE,TRUE,NS
RD3L,2,-1.231704028,2.572469308,0.632079334,0,0.999859363,TRUE,FALSE,NS
TBX3,8,0.043734481,0.091352095,0.632119099,41.82184118,0.999859363,TRUE,TRUE,NS
FBLIM1,7,0.107915234,0.225424177,0.632137291,36.09029302,0.999859363,TRUE,TRUE,NS
IGKV2D-40,1,1.780565606,3.720075151,0.632196892,NA,0.999859363,FALSE,FALSE,NS
BTBD8,8,0.086390646,0.180499424,0.632208942,60.65034782,0.999859363,TRUE,TRUE,NS
EFCAB13,8,0.055431955,0.115828177,0.632244171,0,0.999859363,TRUE,TRUE,NS
TRIM49C,5,0.649101605,1.356610217,0.632313459,0,0.999859363,TRUE,TRUE,NS
NIPAL3,8,0.029809339,0.062304424,0.632332377,40.99207612,0.999859363,TRUE,TRUE,NS
CLDN12,7,0.054609735,0.114158591,0.632388816,64.23371989,0.999859363,TRUE,TRUE,NS
STARD4,8,0.06399752,0.133787486,0.632399646,82.88226934,0.999859363,TRUE,TRUE,NS
SYTL4,8,0.08283897,0.173214696,0.632476215,6.58661733,0.999859363,TRUE,TRUE,NS
CLVS2,4,0.236015142,0.493617244,0.632554899,0,0.999859363,TRUE,TRUE,NS
ARMCX4,8,0.068905537,0.144148314,0.632637155,38.59853696,0.999859363,TRUE,TRUE,NS
DCLK2,8,0.054306034,0.11362589,0.63269494,0,0.999859363,TRUE,TRUE,NS
ATP5L,8,-0.030900867,0.064658615,0.632715711,63.60111917,0.999859363,TRUE,TRUE,NS
SMIM1,8,-0.121255679,0.253804417,0.632826418,0,0.999859363,TRUE,TRUE,NS
ADM5,8,0.066184513,0.138541349,0.632846734,0,0.999859363,TRUE,TRUE,NS
SAT2,8,0.04490835,0.094018437,0.632895974,64.27210788,0.999859363,TRUE,TRUE,NS
ITGA5,7,0.043564467,0.091213812,0.632929072,48.53959216,0.999859363,TRUE,TRUE,NS
BAG1,8,0.039702607,0.083133982,0.632953618,81.29124202,0.999859363,TRUE,TRUE,NS
WWOX,8,-0.046285037,0.096949925,0.633068923,53.37008933,0.999859363,TRUE,TRUE,NS
IGFBP3,8,-0.038833776,0.081354958,0.633121777,48.08435225,0.999859363,TRUE,TRUE,NS
SNAP25,5,-1.068536711,2.238728743,0.63315122,89.2731561,0.999859363,TRUE,TRUE,NS
LNP1,8,0.138241128,0.289658951,0.633180685,58.35714372,0.999859363,TRUE,TRUE,NS
WDR24,8,0.029140297,0.06109972,0.633411881,0,0.999859363,TRUE,TRUE,NS
PSORS1C1,7,-0.106297559,0.222882386,0.633417521,0,0.999859363,TRUE,TRUE,NS
UBXN4,8,0.018496872,0.03878736,0.633448386,1.5012556,0.999859363,TRUE,TRUE,NS
KTI12,8,-0.037226358,0.078064243,0.633455949,64.65606616,0.999859363,TRUE,TRUE,NS
LAT,8,0.095483545,0.20025677,0.633500571,0,0.999859363,TRUE,TRUE,NS
ASPHD1,8,0.057205514,0.119983361,0.633519695,37.40223422,0.999859363,TRUE,TRUE,NS
DACT3,8,0.108358473,0.227279958,0.633531527,0,0.999859363,TRUE,TRUE,NS
SEH1L,8,-0.022877321,0.047986077,0.633540756,28.84845394,0.999859363,TRUE,TRUE,NS
KIAA1257,8,-0.154324304,0.323744517,0.633586118,34.05929024,0.999859363,TRUE,TRUE,NS
MED12,8,-0.045398853,0.095239605,0.633589724,17.42190599,0.999859363,TRUE,TRUE,NS
FMNL3,8,-0.030090107,0.063132793,0.6336355,5.241142812,0.999859363,TRUE,TRUE,NS
KLHDC9,7,-0.118938104,0.249602829,0.633711486,0,0.999859363,TRUE,TRUE,NS
CNN3,8,0.033502919,0.070309808,0.633715215,72.15890997,0.999859363,TRUE,TRUE,NS
UAP1L1,8,0.099161017,0.208143871,0.633785066,81.60937488,0.999859363,TRUE,TRUE,NS
SRPK2,8,0.037797305,0.079340791,0.633795253,66.66617782,0.999859363,TRUE,TRUE,NS
AFM,2,0.78677362,1.651602137,0.633810842,0,0.999859363,TRUE,FALSE,NS
FAM78B,8,0.093060604,0.195361575,0.633824619,0,0.999859363,TRUE,TRUE,NS
C8orf34,7,-0.238705499,0.501152899,0.633851606,28.0662136,0.999859363,TRUE,TRUE,NS
MND1,8,0.045155701,0.094830521,0.633951377,0,0.999859363,TRUE,TRUE,NS
TRBV23-1,2,1.247514793,2.620180973,0.633990459,0,0.999859363,TRUE,FALSE,NS
AKR1C1,8,-0.134823083,0.28317278,0.633991761,48.61298261,0.999859363,TRUE,TRUE,NS
SPARC,7,0.150560471,0.316237438,0.634003527,0,0.999859363,TRUE,TRUE,NS
FAM131C,7,-0.11547644,0.242560389,0.634022407,0,0.999859363,TRUE,TRUE,NS
SGK2,8,-0.059498604,0.125026529,0.634154291,0,0.999859363,TRUE,TRUE,NS
TMPRSS5,8,0.111256285,0.233804368,0.634179795,0,0.999859363,TRUE,TRUE,NS
TP53TG5,5,0.131525122,0.276407154,0.634189552,0,0.999859363,TRUE,TRUE,NS
PHPT1,8,0.03320219,0.06977933,0.634204766,57.35980626,0.999859363,TRUE,TRUE,NS
NTNG1,7,-0.162131656,0.34081848,0.634279121,0,0.999859363,TRUE,TRUE,NS
RECQL5,8,0.046959132,0.098726211,0.634323677,37.75843135,0.999859363,TRUE,TRUE,NS
GMPPB,8,-0.03835772,0.080646249,0.63433849,38.23413088,0.999859363,TRUE,TRUE,NS
SPANXC,2,-1.350524234,2.839499079,0.634344702,0,0.999859363,TRUE,FALSE,NS
RAB3IL1,7,-0.364895393,0.767302815,0.634390788,61.75469849,0.999859363,TRUE,TRUE,NS
TOR2A,8,-0.02968547,0.062424279,0.634399524,0,0.999859363,TRUE,TRUE,NS
SLC1A5,8,-0.041512825,0.087299425,0.634414732,76.4089876,0.999859363,TRUE,TRUE,NS
CFAP45,8,-0.129650592,0.272674283,0.634446391,51.7144873,0.999859363,TRUE,TRUE,NS
MAGEB17,6,-0.348792193,0.733624204,0.634475428,0,0.999859363,TRUE,TRUE,NS
TNFRSF13B,2,-0.776789072,1.633986244,0.634505378,0,0.999859363,TRUE,FALSE,NS
CROCC2,1,-0.597819783,1.257568854,0.634518017,NA,0.999859363,FALSE,FALSE,NS
TBCB,8,-0.03245139,0.068269994,0.634545372,72.5970379,0.999859363,TRUE,TRUE,NS
AQP2,5,-0.213059715,0.448244559,0.634558729,0,0.999859363,TRUE,TRUE,NS
ARL5C,4,-0.739266382,1.555785377,0.634664047,0,0.999859363,TRUE,TRUE,NS
NME7,7,0.04215983,0.088771244,0.634839254,27.66713016,0.999859363,TRUE,TRUE,NS
TPM3,8,0.02286795,0.048154415,0.634866855,74.30747541,0.999859363,TRUE,TRUE,NS
ZNF773,8,-0.040989171,0.086323393,0.634906211,42.1616017,0.999859363,TRUE,TRUE,NS
LRP4,7,-0.122462275,0.257916868,0.634920286,73.0300212,0.999859363,TRUE,TRUE,NS
TNPO3,8,-0.03409885,0.071842927,0.63505031,62.93396133,0.999859363,TRUE,TRUE,NS
SAR1A,8,0.029728163,0.06264826,0.635125606,0,0.999859363,TRUE,TRUE,NS
PRPF19,8,0.025591913,0.053941287,0.635186058,42.45293008,0.999859363,TRUE,TRUE,NS
SERPINF1,8,0.026105326,0.055042774,0.635304927,0,0.999859363,TRUE,TRUE,NS
MNS1,8,0.124857955,0.263264905,0.635309255,59.67899323,0.999859363,TRUE,TRUE,NS
NKX1-2,6,-0.123906484,0.261350574,0.635428117,48.57976708,0.999859363,TRUE,TRUE,NS
TRBV4-3,1,0.944399725,1.992975731,0.635596794,NA,0.999859363,FALSE,FALSE,NS
MYH15,3,1.001720214,2.114272522,0.635649992,0,0.999859363,TRUE,TRUE,NS
GEMIN5,8,-0.045146783,0.095311721,0.635731658,74.07474452,0.999859363,TRUE,TRUE,NS
AL135787.1,7,-0.145111478,0.306356115,0.63573577,12.00526518,0.999859363,TRUE,TRUE,NS
SPRR2F,5,0.665994181,1.406266157,0.635792008,0,0.999859363,TRUE,TRUE,NS
HINFP,8,-0.12088157,0.25524579,0.635793099,4.73374955,0.999859363,TRUE,TRUE,NS
CDRT15,6,-0.187713804,0.396419884,0.635840327,0,0.999859363,TRUE,TRUE,NS
EPPIN,3,0.396708533,0.837832775,0.635861001,0,0.999859363,TRUE,TRUE,NS
SPATA24,8,0.051053922,0.107830884,0.635882971,0,0.999859363,TRUE,TRUE,NS
THAP7,8,0.0450605,0.095210488,0.63601882,74.56226421,0.999859363,TRUE,TRUE,NS
TBL3,8,0.112065661,0.236825587,0.636071119,77.77408049,0.999859363,TRUE,TRUE,NS
ANGPTL7,5,0.429476342,0.907817965,0.636151532,0,0.999859363,TRUE,TRUE,NS
HRH4,8,-0.194117149,0.410655069,0.63642636,0,0.999859363,TRUE,TRUE,NS
TKT,8,0.051140618,0.108199989,0.636463611,52.15288287,0.999859363,TRUE,TRUE,NS
DENR,8,0.012652115,0.026770357,0.636486741,0,0.999859363,TRUE,TRUE,NS
TUBA1B,8,0.036455912,0.077142109,0.636511981,86.50936682,0.999859363,TRUE,TRUE,NS
ZNF254,8,-0.068445481,0.144836847,0.636520325,79.87528916,0.999859363,TRUE,TRUE,NS
NPBWR2,1,-1.906757579,4.036483929,0.636654994,NA,0.999859363,FALSE,FALSE,NS
NDST1,8,-0.021097649,0.044664033,0.636667515,0,0.999859363,TRUE,TRUE,NS
KSR1,8,0.105227958,0.222785125,0.636691709,49.18244189,0.999859363,TRUE,TRUE,NS
COL9A3,2,-1.166497305,2.469765126,0.6367048,0,0.999859363,TRUE,FALSE,NS
6-Mar,2,0.028354655,0.060060392,0.636853701,0,0.999859363,TRUE,FALSE,NS
AGTRAP,8,-0.025406893,0.053821541,0.63688534,30.49589849,0.999859363,TRUE,TRUE,NS
IL1R2,7,-0.070160218,0.148664286,0.63697156,0,0.999859363,TRUE,TRUE,NS
CBX7,7,-0.076731105,0.162648081,0.637097025,0,0.999859363,TRUE,TRUE,NS
ICOSLG,8,0.079972781,0.169628643,0.637313706,51.59779305,0.999859363,TRUE,TRUE,NS
MSL3P1,8,-0.089126805,0.189050041,0.637322577,67.73633726,0.999859363,TRUE,TRUE,NS
SUCLG2,8,0.024872448,0.052768066,0.637387834,61.22880888,0.999859363,TRUE,TRUE,NS
RAPH1,8,0.05539891,0.117541526,0.637416867,65.10953849,0.999859363,TRUE,TRUE,NS
RELB,8,0.105315441,0.223507922,0.637502685,88.52774163,0.999859363,TRUE,TRUE,NS
CHKA,8,-0.043380398,0.092094861,0.637611899,27.52439056,0.999859363,TRUE,TRUE,NS
VSIG8,7,-0.410553482,0.871643001,0.637632847,0,0.999859363,TRUE,TRUE,NS
MT-ND4,8,-0.069636511,0.147848308,0.637640938,88.71557632,0.999859363,TRUE,TRUE,NS
AFDN,8,0.066680446,0.141594682,0.637694447,75.13644599,0.999859363,TRUE,TRUE,NS
TP53TG3F,3,-0.5857755,1.243884146,0.637694663,0,0.999859363,TRUE,TRUE,NS
CRTAC1,8,0.157822094,0.335306982,0.637869687,0,0.999859363,TRUE,TRUE,NS
MTRF1,8,0.05145986,0.109334888,0.637881582,0,0.999859363,TRUE,TRUE,NS
ATP6V0C,8,0.016149834,0.034323401,0.637983804,0,0.999859363,TRUE,TRUE,NS
TAX1BP1,8,-0.032275481,0.06860031,0.638007881,51.96712226,0.999859363,TRUE,TRUE,NS
PIGK,8,-0.044633239,0.094880433,0.638058095,27.21225824,0.999859363,TRUE,TRUE,NS
C19orf68,8,-0.118700117,0.252349203,0.638083269,0,0.999859363,TRUE,TRUE,NS
APBA1,8,-0.1364667,0.290157834,0.638127229,22.8798811,0.999859363,TRUE,TRUE,NS
OR2G2,1,1.742885245,3.707033138,0.638243303,NA,0.999859363,FALSE,FALSE,NS
RBMXL3,1,1.742885245,3.707033138,0.638243303,NA,0.999859363,FALSE,FALSE,NS
IFNA4,1,1.742885245,3.707033138,0.638243303,NA,0.999859363,FALSE,FALSE,NS
MS4A1,1,1.742885245,3.707033138,0.638243303,NA,0.999859363,FALSE,FALSE,NS
WDR61,8,-0.024575568,0.052288782,0.638357198,24.08831583,0.999859363,TRUE,TRUE,NS
PRR11,8,-0.031511811,0.067058169,0.638413918,34.04855361,0.999859363,TRUE,TRUE,NS
C6orf229,3,0.358451489,0.762798326,0.638414704,40.24416708,0.999859363,TRUE,TRUE,NS
LIPT1,7,0.144468257,0.3076079,0.638604616,47.09864108,0.999859363,TRUE,TRUE,NS
C1QTNF7,3,0.34143554,0.727296786,0.638742058,0,0.999859363,TRUE,TRUE,NS
SLC26A5,5,-0.31922229,0.679991926,0.638747932,0,0.999859363,TRUE,TRUE,NS
KCNT2,6,-0.113148396,0.241109771,0.638868315,0,0.999859363,TRUE,TRUE,NS
FBXO36,8,0.051553135,0.109871881,0.638918563,0,0.999859363,TRUE,TRUE,NS
KRT14,7,-0.141902701,0.302446663,0.638939146,21.12577697,0.999859363,TRUE,TRUE,NS
FAM166B,8,0.117414265,0.250275929,0.638970097,0,0.999859363,TRUE,TRUE,NS
DDX4,7,0.279885363,0.59672295,0.639042925,0,0.999859363,TRUE,TRUE,NS
ZNF197,8,-0.038802542,0.082738948,0.639087131,43.51395504,0.999859363,TRUE,TRUE,NS
CAP1,8,-0.020536699,0.043799327,0.639154257,24.95000716,0.999859363,TRUE,TRUE,NS
VCPIP1,8,0.041697129,0.08894052,0.639198021,65.62338413,0.999859363,TRUE,TRUE,NS
UQCRC2,8,-0.046899483,0.10003899,0.639203993,81.69794422,0.999859363,TRUE,TRUE,NS
GAS6,6,0.195716905,0.417482988,0.639211093,92.85831644,0.999859363,TRUE,TRUE,NS
PPFIBP1,8,-0.078970097,0.16846292,0.639235174,46.99368562,0.999859363,TRUE,TRUE,NS
INSL3,6,0.213059738,0.454608004,0.639307728,25.94655771,0.999859363,TRUE,TRUE,NS
GGTLC1,4,-0.428087715,0.913756371,0.639432661,0,0.999859363,TRUE,TRUE,NS
SYT8,6,0.158683478,0.339009568,0.639727636,0,0.999859363,TRUE,TRUE,NS
ITPRIPL1,8,-0.088291862,0.188679816,0.639823598,46.44852233,0.999859363,TRUE,TRUE,NS
GPR15,4,0.260345451,0.55661739,0.639979228,2.495268885,0.999859363,TRUE,TRUE,NS
PEX10,8,0.030432679,0.06507373,0.640024469,24.22145894,0.999859363,TRUE,TRUE,NS
GPR135,8,-0.070078921,0.149849893,0.640027175,30.82879927,0.999859363,TRUE,TRUE,NS
RLN3,4,-0.324086466,0.693040716,0.640049377,0,0.999859363,TRUE,TRUE,NS
MYO7A,8,0.063329607,0.135449368,0.640105082,0,0.999859363,TRUE,TRUE,NS
MLF1,8,-0.044806965,0.095834936,0.640111347,8.939308548,0.999859363,TRUE,TRUE,NS
WFDC8,4,-0.74640827,1.597064031,0.640240354,0,0.999859363,TRUE,TRUE,NS
GRB10,8,-0.040873186,0.087458147,0.640252594,69.42100672,0.999859363,TRUE,TRUE,NS
LCA5,8,-0.063130212,0.13511507,0.640333229,19.40064617,0.999859363,TRUE,TRUE,NS
BOLA1,8,-0.025581632,0.054752408,0.640339722,0,0.999859363,TRUE,TRUE,NS
ZNF268,8,0.032060654,0.068619656,0.640340623,35.23916167,0.999859363,TRUE,TRUE,NS
COX11,8,-0.024949793,0.053408248,0.640390819,18.15978082,0.999859363,TRUE,TRUE,NS
AAAS,8,0.02408202,0.051565279,0.640485513,40.49146739,0.999859363,TRUE,TRUE,NS
STOM,8,0.06637041,0.142136662,0.640537181,87.69880269,0.999859363,TRUE,TRUE,NS
CMTR1,8,0.044455464,0.095213826,0.640570462,64.18001787,0.999859363,TRUE,TRUE,NS
HSPA1A,8,-0.074292119,0.159189224,0.640721234,58.13572303,0.999859363,TRUE,TRUE,NS
DVL2,8,0.039337118,0.08428951,0.640721292,62.14008705,0.999859363,TRUE,TRUE,NS
CNTFR,4,0.0957891,0.205349994,0.6408809,0,0.999859363,TRUE,TRUE,NS
PRAC1,1,1.729581759,3.70803886,0.640899792,NA,0.999859363,FALSE,FALSE,NS
PAIP2,8,-0.022049727,0.047295919,0.641066763,47.31002826,0.999859363,TRUE,TRUE,NS
CMSS1,8,0.042475945,0.091111602,0.641074579,69.33780649,0.999859363,TRUE,TRUE,NS
TMEM238,7,-0.049809122,0.10686583,0.641150902,0,0.999859363,TRUE,TRUE,NS
CTAGE6,7,0.35471683,0.761216663,0.64122503,0,0.999859363,TRUE,TRUE,NS
KCNV1,7,0.142162223,0.30508761,0.641235685,0,0.999859363,TRUE,TRUE,NS
DDHD2,8,-0.05502268,0.118126541,0.641362679,38.48644891,0.999859363,TRUE,TRUE,NS
HNRNPCL1,7,-0.432149258,0.927771886,0.641363979,0,0.999859363,TRUE,TRUE,NS
TAB1,7,0.021808837,0.046836227,0.641472962,0,0.999859363,TRUE,TRUE,NS
DRG2,7,0.021925292,0.047092581,0.641517254,29.8989823,0.999859363,TRUE,TRUE,NS
